Name_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,@PARENTROWID,@PARENT
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","e725c2622c50badc9006501b6270b1b27c55fb74ec92cfd7918e9bd3a63ba509","1-4db5d7518afca164691b9d998566e6ee5c2255c74233a9a0153bc67e2556698b","","0-84727ae304158b43f5d5d1c227f0c1a2f0f149de353c006ad11518647910b3e4","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","e725c2622c50badc9006501b6270b1b27c55fb74ec92cfd7918e9bd3a63ba509","2-c96dc5eafdd89c2b33a5bb45c7ee967b6e6423563de9c944225fec3aafc8869d","","0-84727ae304158b43f5d5d1c227f0c1a2f0f149de353c006ad11518647910b3e4","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","e725c2622c50badc9006501b6270b1b27c55fb74ec92cfd7918e9bd3a63ba509","3-e0cb3303ebb1f5fcd72fd99c75537917573a0fc295c55cf8155758a746b5c7f9","","0-84727ae304158b43f5d5d1c227f0c1a2f0f149de353c006ad11518647910b3e4","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","e725c2622c50badc9006501b6270b1b27c55fb74ec92cfd7918e9bd3a63ba509","0-2acd9a6f64c419738a0826be8b0269165be09ecdae173a79ae00911aaa152602","","1-41ea4bec647ebced10fcdb10fde31089e51479dc82768e97e433311968029376","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","e725c2622c50badc9006501b6270b1b27c55fb74ec92cfd7918e9bd3a63ba509","1-94916959a1ddbee7972c3d3bd175fd26f13d5c8ebb228236edacd340b97ea71f","","1-41ea4bec647ebced10fcdb10fde31089e51479dc82768e97e433311968029376","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","e725c2622c50badc9006501b6270b1b27c55fb74ec92cfd7918e9bd3a63ba509","2-3f7974aeaf9fbd59684057ceba320c09a7ad3653064a1cc0a45ce259ec53a89e","","1-41ea4bec647ebced10fcdb10fde31089e51479dc82768e97e433311968029376","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","e725c2622c50badc9006501b6270b1b27c55fb74ec92cfd7918e9bd3a63ba509","3-07203fb881f0f0e27b3b0f075c8b675d147bbb3cee95555f006332880a9dfb16","","1-41ea4bec647ebced10fcdb10fde31089e51479dc82768e97e433311968029376","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","0-7733ab5f6553041494edf4b14ff691bc67267205c3ead33e7806a87fe77ee22d","","0-c39208bfefff636a9005a14eff443a29b97b91245b8b995e6f8e2f5393ffa591","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","1-59d8aaec278a1861f9ff06a7bf1b9ddf3125bd2dba9e5d930acbdd0b241b4bf4","","0-c39208bfefff636a9005a14eff443a29b97b91245b8b995e6f8e2f5393ffa591","root.record.ProjectList.Project"
"Test and Evaluation","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","2-9497d2aedfa64238b2dcad204c9b1439cc6c7b542ae741ae06a5e900da1af3b5","","0-c39208bfefff636a9005a14eff443a29b97b91245b8b995e6f8e2f5393ffa591","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","3-89db161b2858f35bfd53d54a52489337cd958ec08bade75d97c213686875d934","","0-c39208bfefff636a9005a14eff443a29b97b91245b8b995e6f8e2f5393ffa591","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","0-5596527b565191cdff993354af13bf619f37c2d69ddf5880493b580694d67526","","1-506085c394a2da625f90beb8eb5a09e8080603fdaff7fd5915c03baeb1c06123","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","1-a1e8ca5437a60aae8dcac303c2d29b8bd7e16d7ba2e480db61c2544631a16080","","1-506085c394a2da625f90beb8eb5a09e8080603fdaff7fd5915c03baeb1c06123","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","2-47f071ce4720a8ba83cef751e535bd103e9bf1185e64c445f6ac8969a5a0c449","","1-506085c394a2da625f90beb8eb5a09e8080603fdaff7fd5915c03baeb1c06123","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","f5df49ab3a323caeab7b893651b38b4b2d1fa515452abb47b9ffe40027569a91","3-dc774a65903efdff1cd5a4faff9a3dc52319d671d9cfdacc9eb85f8a2ffb25cf","","1-506085c394a2da625f90beb8eb5a09e8080603fdaff7fd5915c03baeb1c06123","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","ddc9ac10263b65c71ba792e17fe96784be6b0ea578c806e87ee01b6c1fcd71f1","0-18b30628b1c549cd1eccd827d8dfbdba6ce21b439efaf2c37f0f49f63264f126","","0-3b357132639b6d03b1e0224a8976d6dfad9879c8b70365237087c5b4c41fbbb5","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","ddc9ac10263b65c71ba792e17fe96784be6b0ea578c806e87ee01b6c1fcd71f1","1-1ce4072c5fe24d5abb8810cb3dcd31f9fb33613f2ef75dfdf9b98be39bba083b","","0-3b357132639b6d03b1e0224a8976d6dfad9879c8b70365237087c5b4c41fbbb5","root.record.ProjectList.Project"
"Test and Evaluation","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","ddc9ac10263b65c71ba792e17fe96784be6b0ea578c806e87ee01b6c1fcd71f1","2-cbd2fb4f4ca6d7021a4a64daec308491d7b96f03917168bdd7d018f385206969","","0-3b357132639b6d03b1e0224a8976d6dfad9879c8b70365237087c5b4c41fbbb5","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","ddc9ac10263b65c71ba792e17fe96784be6b0ea578c806e87ee01b6c1fcd71f1","3-bca8bdc52c224a527e219845a06c1e9ab1c37f28d7bd0588293b9114b80901f9","","0-3b357132639b6d03b1e0224a8976d6dfad9879c8b70365237087c5b4c41fbbb5","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","0972da1dcb954f2b7b2c4a825361420f4901af5efaaaa4a04393d7a5f86cae8d","0-3280283c02ce06a20da5f5083b2478529c035f1df65047ed984ff0e4251f9f33","","1-880c56637a5d868d26b16ffbd8126e4b165ef2905d5f81ca7e0d637c56d44026","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","0972da1dcb954f2b7b2c4a825361420f4901af5efaaaa4a04393d7a5f86cae8d","1-0f26dbc04cea365da8db44008517ecbdf566035842119ebe157d19fd06d87090","","1-880c56637a5d868d26b16ffbd8126e4b165ef2905d5f81ca7e0d637c56d44026","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","0972da1dcb954f2b7b2c4a825361420f4901af5efaaaa4a04393d7a5f86cae8d","2-ea484e12bb8f537359918df5ac6a124f656e577676678a3ca5cbf85e97d7c99b","","1-880c56637a5d868d26b16ffbd8126e4b165ef2905d5f81ca7e0d637c56d44026","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","0972da1dcb954f2b7b2c4a825361420f4901af5efaaaa4a04393d7a5f86cae8d","3-ec3d56d4f413b945a0b25bdf44444234876982384d24dedeab5dfcc2af5a6040","","1-880c56637a5d868d26b16ffbd8126e4b165ef2905d5f81ca7e0d637c56d44026","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","0-e38a9f06d70f56ea00640c27a22b10bb41a8da02a74e5efd7c67c1b3a748ae13","Award dates represent date of first award of the funds for that fiscal year.","0-ed6a33770e1dbb594e5e588e8789377fefbf42ff8d2a4d43ae07fd4ad994609d","root.record.ProjectList.Project"
"Support","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","1-81cd2357fba7f672f09263bb357a9628181723a032959fb2a46e0428959621e9","","0-ed6a33770e1dbb594e5e588e8789377fefbf42ff8d2a4d43ae07fd4ad994609d","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","2-dfa70fdcd299ebd5b366a549639bf7938c42234bc00cb5600478297474f95966","","0-ed6a33770e1dbb594e5e588e8789377fefbf42ff8d2a4d43ae07fd4ad994609d","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","3-881ba805fda0a7ca4d9262ddb1804e1f294c36438eb4804dc1c6846549947643","Award dates represent date of first award of the fiscal year.","0-ed6a33770e1dbb594e5e588e8789377fefbf42ff8d2a4d43ae07fd4ad994609d","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","0-d4a3966d1c92262456391f3bd5e43dc99fa1fdd7f58c9d14874b6f8b46111199","","1-668b6251a648aad75c440c2d9bc694e658d3ee65c070713cb7219de82f0a1403","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","1-b0dd88b942b8faa1ebc72ca41faa8d2ef0bb48c25156edcc1995951214745aee","","1-668b6251a648aad75c440c2d9bc694e658d3ee65c070713cb7219de82f0a1403","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","2-88cdd84ac27921c1b5c8a52b8d0441ed97a89e0e7d5de93d0287f7f0e061321c","","1-668b6251a648aad75c440c2d9bc694e658d3ee65c070713cb7219de82f0a1403","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","3-7d077999ed80f3cf957101500977695e5a75e603e5d5f0dfaa6751d3eb62996e","","1-668b6251a648aad75c440c2d9bc694e658d3ee65c070713cb7219de82f0a1403","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","0-f06f5a3825f21218b1fc2e10fba4c5b96937f24bb79319d8f57a555cf5a238c3","","2-272666359a3b875450532e36c4f49a26f03002129985e8eb2e02c38cf93837be","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","1-014ca1cdc41be5ce4ecfb23e151c095b2062091888bf746851491163ffb71883","","2-272666359a3b875450532e36c4f49a26f03002129985e8eb2e02c38cf93837be","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","2-c093196f299ca3b208f8b29a16218cd45159c804d0472504f945b9b263c59784","","2-272666359a3b875450532e36c4f49a26f03002129985e8eb2e02c38cf93837be","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","895de4b545ae3835b96207131ea70384f21fba3912b211b61d221f52c72cec48","3-b87417ceeb26326fa8c1d45df0cc1de98b62b50f4c93db6763d04c525650f9e4","","2-272666359a3b875450532e36c4f49a26f03002129985e8eb2e02c38cf93837be","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","89db3c50ca0f7268e6e01c23ccc305d00160e5dfb43ee5d5ef5acd04c78548af","0-5c2135a8d12ae4e47dbd05764db1cc0a38c0d166faa319e81a84ff3787e551b3","","0-2881ee0cd23179c7cd6bac6f9b967e8398a358852b7475d65f14a34960f12cb8","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","89db3c50ca0f7268e6e01c23ccc305d00160e5dfb43ee5d5ef5acd04c78548af","1-18459dce8b8a3eef4b82253535934a07345cdce2be1127296316acb6846122b0","","0-2881ee0cd23179c7cd6bac6f9b967e8398a358852b7475d65f14a34960f12cb8","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","89db3c50ca0f7268e6e01c23ccc305d00160e5dfb43ee5d5ef5acd04c78548af","2-0b568db39ccdaaf13f0945818cb2fc5b68d7bc92fe586390461da806fcffc898","","0-2881ee0cd23179c7cd6bac6f9b967e8398a358852b7475d65f14a34960f12cb8","root.record.ProjectList.Project"
"Management Services","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","89db3c50ca0f7268e6e01c23ccc305d00160e5dfb43ee5d5ef5acd04c78548af","3-f96d1c13eff8842de52926699c321f7f5e0e8cae630c791cae67ffc386af57f5","","0-2881ee0cd23179c7cd6bac6f9b967e8398a358852b7475d65f14a34960f12cb8","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","d93f25c24b83897eb2a8f9340a7ba3a5a1453d75ab9ea9d1afd2c9e0a4b2dd78","0-421f2a39cc05144f4ea98930ed3d978cf1cc3eb1d05dd88d7119e939e3eefac1","SE&I and Aerospace support costs for FY17 were moved to FY16 due to the FY17 New Start Restrictions during Continuing Resolution on the Launch Service Agreement funding.","0-4680151825064131813ab98c141c668f785c2c8f9739a1a591eb36fce6dffd0a","root.record.ProjectList.Project"
"Support","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","d93f25c24b83897eb2a8f9340a7ba3a5a1453d75ab9ea9d1afd2c9e0a4b2dd78","1-8af006c87f62427115953da96e771f4554a16060580853f093f6eb80c15f4288","Civilian support costs for FY17 were moved to FY16 due to the FY17 New Start Restrictions during Continuing Resolution on the Launch Service Agreement funding.","0-4680151825064131813ab98c141c668f785c2c8f9739a1a591eb36fce6dffd0a","root.record.ProjectList.Project"
"Test and Evaluation","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","d93f25c24b83897eb2a8f9340a7ba3a5a1453d75ab9ea9d1afd2c9e0a4b2dd78","2-fc8e370e6535d7a30fb135e3f348f735f4e60b9d661cd772a90dd4b8cd03e213","","0-4680151825064131813ab98c141c668f785c2c8f9739a1a591eb36fce6dffd0a","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","d93f25c24b83897eb2a8f9340a7ba3a5a1453d75ab9ea9d1afd2c9e0a4b2dd78","3-805e47fdb6d228ee5e9c3f06117d87487eed6a0cac7d3782e32db52d3b3b5ce8","Some A&AS and Other Support costs for FY17 were moved to FY16 due to the FY17 New Start Restrictions during Continuing Resolution on the Launch Service Agreement funding.","0-4680151825064131813ab98c141c668f785c2c8f9739a1a591eb36fce6dffd0a","root.record.ProjectList.Project"
"Product Development","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","cf40e1c245fc3deffd27d0c1762fc27d533a798d5bf7d9bcf767ba4e34f98649","0-04defcd37a83ea086c39fe89da71e9e26dcd59b536c56a97547e4d574d92a6f1","","0-2d8f89d78ba55b1c6dde4ec14322788d9e59406f940734560186a51582b43601","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","cf40e1c245fc3deffd27d0c1762fc27d533a798d5bf7d9bcf767ba4e34f98649","1-9fa107afa130517facf25bb04cd4417699e83a9bed1f737c98ee010c894bc488","","0-2d8f89d78ba55b1c6dde4ec14322788d9e59406f940734560186a51582b43601","root.record.ProjectList.Project"
"Test and Evaluation","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","cf40e1c245fc3deffd27d0c1762fc27d533a798d5bf7d9bcf767ba4e34f98649","2-68059217f49a2fa41dcd4c9a283f96efb2b4dfbc6cf7a23817a31a6bdb609e8e","","0-2d8f89d78ba55b1c6dde4ec14322788d9e59406f940734560186a51582b43601","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","cf40e1c245fc3deffd27d0c1762fc27d533a798d5bf7d9bcf767ba4e34f98649","3-c8f8cbd9098dba0ed47ca00f50f9ed31cd37f6f077d5e6d26bd73184d5b8ede3","","0-2d8f89d78ba55b1c6dde4ec14322788d9e59406f940734560186a51582b43601","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","8cfe525bcc77d920506cf2afdf75264c4e292733a8210b24bf572775f82f3836","0-db6a5cb84e1d16a5091036f8178328289c2a62c48b835082e0bc24cda527baea","","0-92d440b9858e6d940b219305cb2aa26c2fb0e10756bc5a3e2fc2690807c7d6bd","root.record.ProjectList.Project"
"Support","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","8cfe525bcc77d920506cf2afdf75264c4e292733a8210b24bf572775f82f3836","1-6ef6ff09e27d54d009d52ac7968603d73f5c0b3499f5fc571d325f5bd9fb8256","","0-92d440b9858e6d940b219305cb2aa26c2fb0e10756bc5a3e2fc2690807c7d6bd","root.record.ProjectList.Project"
"Test and Evaluation","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","8cfe525bcc77d920506cf2afdf75264c4e292733a8210b24bf572775f82f3836","2-7ec2975ce5fc84bbde60c58f8e366c603aea88b628cf0b0f11f1fcb857958f0e","","0-92d440b9858e6d940b219305cb2aa26c2fb0e10756bc5a3e2fc2690807c7d6bd","root.record.ProjectList.Project"
"Management Services","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","8cfe525bcc77d920506cf2afdf75264c4e292733a8210b24bf572775f82f3836","3-7be717d6c225bf601ce91ea0a11d92a9c313c55e5f7a1a07a51674a435ba3945","","0-92d440b9858e6d940b219305cb2aa26c2fb0e10756bc5a3e2fc2690807c7d6bd","root.record.ProjectList.Project"
"Product Development","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","b137b8536c2676429eb5a006c47e95837f457c18555a05c2fae38ca6f30d2b70","0-02e40bac4184f20b319c91d6ce3ed5c2b9e68246f6c49ac1b3610f12ed8faeae","Northrop-Grumman is the prime contractor and serves as integrator and hence main contractor for many (ie Various), but not all, B-2 modernization efforts.  B-2 AEHF (strategic communication) effort continues in FY 2017 and subsequent years under Project 676022 AEHF Strategic Comm.","0-5769182b6bed01538f24f9b81a96f52ed65a48a873bb48db44ffe75ff37bfe0d","root.record.ProjectList.Project"
"Support","","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","b137b8536c2676429eb5a006c47e95837f457c18555a05c2fae38ca6f30d2b70","1-dbdc9443cb7363e636adabd71697cd4d86294dad3b2e30fa9ed8102815177089","","0-5769182b6bed01538f24f9b81a96f52ed65a48a873bb48db44ffe75ff37bfe0d","root.record.ProjectList.Project"
"Test and Evaluation","2018-BASE_RDTE-2018-AIRFORCE_V3A-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2018.xml","b137b8536c2676429eb5a006c47e95837f457c18555a05c2fae38ca6f30d2b70","2-4b37d68fea56ebfd44eb26a5dd672e41807058f7ae65a3525f3df842b04bba2d","","0-5769182b6bed01538f24f9b81a96f52ed65a48a873bb48db44ffe75ff37bfe0d","root.record.ProjectList.Project"
