Name_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,@PARENTROWID,@PARENT
"Management Services","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","1fe2009036b48791fc2e49f81196fb057a858b9913b1e166a0053e47331d7358","3-c4b21c0e4b318b471c991f32c20466fe0502b8031a98d9d891034fca5c30b532","","1-28cafe8ef63936a3fd5f6f7db2d39453256506bb4473e4f81d5651c4eb6b08a1","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5886ec94f6bbfc485c77ab91f85f5ea058a4857b50eafb1ee148de7a18028e40","0-62b2ab77b7206d0f874cac5c205c210621638da8280b8b45b6c833e458e3e43b","","0-924cb88216634071629495b62c003ff6d247093f7ce7a3768ddb64fd43bc1990","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5886ec94f6bbfc485c77ab91f85f5ea058a4857b50eafb1ee148de7a18028e40","1-bccf93adb3176a2fe6a4fb4c1d222ae673fcbdbcc59488af8367c80dcee0d6cf","","0-924cb88216634071629495b62c003ff6d247093f7ce7a3768ddb64fd43bc1990","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5886ec94f6bbfc485c77ab91f85f5ea058a4857b50eafb1ee148de7a18028e40","2-00fe3b8f150873d6667e1001122b60e7ae4bbfc9bc0b9614621dc87e5005084f","","0-924cb88216634071629495b62c003ff6d247093f7ce7a3768ddb64fd43bc1990","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5886ec94f6bbfc485c77ab91f85f5ea058a4857b50eafb1ee148de7a18028e40","3-547417203f2c9d39c0114cab9b503ce7fb79dab9700694b70aa2a66300775418","","0-924cb88216634071629495b62c003ff6d247093f7ce7a3768ddb64fd43bc1990","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","383fedff9846d404d40329bd9bf6caa691d3980d9b2b41c8eb556c328f657895","0-2f32510c264b24ac825d6851c293efc4fec81481deafd3739e63d0cfe929d717","Cost Plus Fixed Fee (CPFF) software development design implementation contracts include incentive events which must be achieved in order to earn full fixed fee amount.","0-75391e0504a6fb4721e7bccf655fd286102b663e1dcac8976cae4609cb2fc9e3","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","383fedff9846d404d40329bd9bf6caa691d3980d9b2b41c8eb556c328f657895","1-66e5e059ea6774ca7e50997c3ba1def77eb86b9f85f08d35d5f7cd8255d2f140","","0-75391e0504a6fb4721e7bccf655fd286102b663e1dcac8976cae4609cb2fc9e3","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","383fedff9846d404d40329bd9bf6caa691d3980d9b2b41c8eb556c328f657895","2-013f55710a9bfa96ca7c05f67114014999e2ed52b8002aa715fa86fd4666b3aa","Various = T&E activities take place at numerous locations across the US. Too many activities and locations to list.","0-75391e0504a6fb4721e7bccf655fd286102b663e1dcac8976cae4609cb2fc9e3","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","383fedff9846d404d40329bd9bf6caa691d3980d9b2b41c8eb556c328f657895","3-63973b2761389f95bad8086481ebc7ba2ab59eb60b2f5a66f38ae9daedb3d8ff","","0-75391e0504a6fb4721e7bccf655fd286102b663e1dcac8976cae4609cb2fc9e3","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","eb114514024afb0ad021f905c8aa4e8ade406e1b11b87c0a3d55b61845b0caad","0-a2db0b36d02c16928c3afcd5ab323d566e49f8d28e35ebfe497de51ab2badcb7","The individual program reference to various contract methods addresses other government costs for trainers, test, hardware, special studies, etc. that are required to meet F-15 EPAWSS programming objectives.  The execution vehicles between these DoD entities vary by effort.  FY13PB - Project 670131 includes EPAWSS.   FY14PB - Project 670131 includes EPAWSS.  FY15PB - PEC 27171F, project 676038 includes EPAWSS only.","0-e2e1418bd2bb74a12db869131a76c453128e0c07a6f99c3e1ad6fd6cda9e42a6","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","eb114514024afb0ad021f905c8aa4e8ade406e1b11b87c0a3d55b61845b0caad","1-3e2064053e37d40ac34c6f0e40c0d0c7f8622703e42c95e4bfcea10a8726c997","","0-e2e1418bd2bb74a12db869131a76c453128e0c07a6f99c3e1ad6fd6cda9e42a6","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","eb114514024afb0ad021f905c8aa4e8ade406e1b11b87c0a3d55b61845b0caad","2-2413593bf5076bbf36d619bb1a6b457b34cfcf9513709008dabfb33c263d1871","","0-e2e1418bd2bb74a12db869131a76c453128e0c07a6f99c3e1ad6fd6cda9e42a6","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","eb114514024afb0ad021f905c8aa4e8ade406e1b11b87c0a3d55b61845b0caad","3-d9525d33b57cccd211b6ce3c2b71ce7bdd33a8468d7b8dcc253a057d9dc36bd3","The individual program reference to various contract methods addresses other government costs for trainers, test, hardware, special studies, etc. that are required to meet F-15 EPAWSS programming objectives.  The execution vehicles between these DoD entities vary by effort.","0-e2e1418bd2bb74a12db869131a76c453128e0c07a6f99c3e1ad6fd6cda9e42a6","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4eb3e0e3d8acc457044322aab1af957d22c15b9cfc7e7a688f43788569c9a697","0-13378146a4635f61c79ecc31fe42f829c781d853421d2d61ecc7d75f954594ae","","0-54b8eb5e9c3bd4ec3e5937e433f07a90904e0253768c8e0f0aa263caa2990563","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4eb3e0e3d8acc457044322aab1af957d22c15b9cfc7e7a688f43788569c9a697","1-3a6a22d7b0fe7144698db25471a0d8f90af2ad1b7fb566e3ea4a28a02d7e4c90","","0-54b8eb5e9c3bd4ec3e5937e433f07a90904e0253768c8e0f0aa263caa2990563","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4eb3e0e3d8acc457044322aab1af957d22c15b9cfc7e7a688f43788569c9a697","2-58821e5a3ab9e5859c2378ccb7e785a48b8b7836445b675b13b9391a4d81d333","","0-54b8eb5e9c3bd4ec3e5937e433f07a90904e0253768c8e0f0aa263caa2990563","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4eb3e0e3d8acc457044322aab1af957d22c15b9cfc7e7a688f43788569c9a697","3-469f902f9fb38e7395b2dd168b5fc5f06e989dd9d677473b9b41edbf82c5d25f","","0-54b8eb5e9c3bd4ec3e5937e433f07a90904e0253768c8e0f0aa263caa2990563","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","0-ee6ea723ceae58812980650b52da4103fcee098761b527f5ce8e4aa90f06da5b","","0-e4fad6686bfe98f25f722fb2503f8adaa0030347053732d91f18dfc78e8a7774","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","1-7b925996d8c2426b73f97ab6f3ea61f728cdc5b2a0af0b6ff0840d781b67911b","","0-e4fad6686bfe98f25f722fb2503f8adaa0030347053732d91f18dfc78e8a7774","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","2-3831ba47bdb9dc58b2b4fe2371c4ccb747cbec532725736cf4179a163b1a5d62","","0-e4fad6686bfe98f25f722fb2503f8adaa0030347053732d91f18dfc78e8a7774","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","3-7d87a98b9442c097df9fd15c95e630eceb3a0ac3c6e5c4b14b11533c9573ff59","","0-e4fad6686bfe98f25f722fb2503f8adaa0030347053732d91f18dfc78e8a7774","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","0-ffa8ff885309802c8dae3d6f60b02279ac7fa1f145f6fafb246a350a14f5ffa3","Common Test Instrumentation Kits (C-TIK) Electronic Safe and Arm Fuze (ESAF)","1-6afa5dda58738f32f1dac869daa767dbd3a9ad4e8eb04820eebcd77af95efaa2","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","1-cb0b425a426bc05bac594933f15f067f0d3e1d473ddbf0a98b8db379fba7eb01","","1-6afa5dda58738f32f1dac869daa767dbd3a9ad4e8eb04820eebcd77af95efaa2","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","2-9ec4d9f069e4710590331e629b91d7520c820321b23dc1daafc3e765e61fa4e6","","1-6afa5dda58738f32f1dac869daa767dbd3a9ad4e8eb04820eebcd77af95efaa2","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4c66683c014a6423b077e7def17460b8c2364dab9edbd1bb03932c4b3c2d2f3b","3-b937f2255dba929b4aa1f5ceabcb16a6849d22500427eb8187df6cdbde1aa44a","","1-6afa5dda58738f32f1dac869daa767dbd3a9ad4e8eb04820eebcd77af95efaa2","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","c7ce27dcbed1eff7d6764aa4321e8f99ade3adab0f765a3fe2504dc33ef6e6fc","0-aa705cbb41bd0b8ca97762c611100efc3f9a9e9e2749aa809aad13cd9d109f07","","0-b65d03fc6c02de0ab820d810965e917277f70b5802798815354120969280d106","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","c7ce27dcbed1eff7d6764aa4321e8f99ade3adab0f765a3fe2504dc33ef6e6fc","1-48168af4c16937e2060d2ff345a737e6ab8715a13e0aebd8e10d8f0eda9621ed","","0-b65d03fc6c02de0ab820d810965e917277f70b5802798815354120969280d106","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","c7ce27dcbed1eff7d6764aa4321e8f99ade3adab0f765a3fe2504dc33ef6e6fc","2-45fa0782730f1cf3f4ac3d10f8fa1a5f3a0c680cdcb8d416390a243b0ece4690","","0-b65d03fc6c02de0ab820d810965e917277f70b5802798815354120969280d106","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","c7ce27dcbed1eff7d6764aa4321e8f99ade3adab0f765a3fe2504dc33ef6e6fc","3-389ff40b04628a499b0f2f01a3ddcff528a4465c31b685390f6fabfac1d48882","","0-b65d03fc6c02de0ab820d810965e917277f70b5802798815354120969280d106","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5ad4cb4fba6401f7f9f0abeb84bc42be7e28e3b427cf0726b527c4a7c3e09d99","0-47dc159dd721247363b1aa6da0b26ba0e61d3620072bf9873ca4a5a48da24f61","Total Program does not include NATO funds.","0-df689b8a6253ba1b1f650754b2e28e86509fa9fafdc0090bba9e9d50df53f0b1","root.record.ProgramElement.ProjectList.Project"
"Support","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5ad4cb4fba6401f7f9f0abeb84bc42be7e28e3b427cf0726b527c4a7c3e09d99","1-52d476898a348cd749e4d71bbab05610f74fa06473e743ece3941da948bb2047","","0-df689b8a6253ba1b1f650754b2e28e86509fa9fafdc0090bba9e9d50df53f0b1","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5ad4cb4fba6401f7f9f0abeb84bc42be7e28e3b427cf0726b527c4a7c3e09d99","2-7deef0c64fc2d9a507c687d189ea91f7f3ffa1bb2b5628fe22fa7a78d8d40a52","In FY13, the remaining ADITS effort will be captured under Training, Support & Infrastructure (TSI).  This effort includes the Avionics Integration Laboratory (AIL) and will continue through the FYDP.","0-df689b8a6253ba1b1f650754b2e28e86509fa9fafdc0090bba9e9d50df53f0b1","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5ad4cb4fba6401f7f9f0abeb84bc42be7e28e3b427cf0726b527c4a7c3e09d99","3-351ea8f1539a5cdae2ff7c78181ec8c01be0981241dbe1f689afc1b30815d703","","0-df689b8a6253ba1b1f650754b2e28e86509fa9fafdc0090bba9e9d50df53f0b1","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","992eabcbb95e75db88dc32028ee0a6847c8f444dcf5318204bcdc26a40dcbfd8","0-800919d0ea8be4ffd1b69e5cc627cf5e523741276aaefe222e2c3576862e55b6","","0-1348ec307f13381bd98594dc678e2688b722615580feb6ed595142ee6e1e0a29","root.record.ProgramElement.ProjectList.Project"
"Support","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","992eabcbb95e75db88dc32028ee0a6847c8f444dcf5318204bcdc26a40dcbfd8","1-f884484646b233077f22b1307c3f21c566222ca62d9fb2aa1ed91638b0c98f7b","","0-1348ec307f13381bd98594dc678e2688b722615580feb6ed595142ee6e1e0a29","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","992eabcbb95e75db88dc32028ee0a6847c8f444dcf5318204bcdc26a40dcbfd8","2-98e9865632c6d03281825b6ce67e928d780862960196ea4698656068219f942f","","0-1348ec307f13381bd98594dc678e2688b722615580feb6ed595142ee6e1e0a29","root.record.ProgramElement.ProjectList.Project"
"Management Services","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","992eabcbb95e75db88dc32028ee0a6847c8f444dcf5318204bcdc26a40dcbfd8","3-667a733ac2ff79439a7c663036b9dae3b1e3d936190cfa8e4119a55bbd549dd2","","0-1348ec307f13381bd98594dc678e2688b722615580feb6ed595142ee6e1e0a29","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","0-e31eeb1850d779550dc5192eb334903800c4a024a3ea810311e8097947a34152","","0-ea92dc516cad16dcaba4f571c98036876cb9b4e7e01fbc4c85c76712d0cb62bb","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","1-135dbd88d469b608e39e9dc573a646d84f22de8d5d6845b4614bac3fb4a272a5","","0-ea92dc516cad16dcaba4f571c98036876cb9b4e7e01fbc4c85c76712d0cb62bb","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","2-f915f5ba806c2ea440198a98c5cdbc2dad265ef5e135443eae41661b767ba8bd","","0-ea92dc516cad16dcaba4f571c98036876cb9b4e7e01fbc4c85c76712d0cb62bb","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","3-b394315adc62053d4408833aba0eb374d33385d97aa6ec8e1af8c9355d5703b1","","0-ea92dc516cad16dcaba4f571c98036876cb9b4e7e01fbc4c85c76712d0cb62bb","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","0-a81708181bfb79942e1cb2dde8c1f4888dfae5ef7b673102687138b1ec49e6ae","","1-3b514d70fd07261d43681363babc9b7e3fdc972696d6c0457428d47f345aeac8","root.record.ProgramElement.ProjectList.Project"
"Support","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","1-73a91419e66e12e5b1d1360d444e440b4a156b7537b6854db205e52d2e4dd59c","","1-3b514d70fd07261d43681363babc9b7e3fdc972696d6c0457428d47f345aeac8","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","2-0086cdbfa8a16c546301838ae142541c72f84215ca1493f2437cb6d302a5cf12","","1-3b514d70fd07261d43681363babc9b7e3fdc972696d6c0457428d47f345aeac8","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","3-9671cee2421b0462449175befc05b54e3748dd9946dd0caebb5a1ed83445c2a4","","1-3b514d70fd07261d43681363babc9b7e3fdc972696d6c0457428d47f345aeac8","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","0-288675ace2ae7a03cf4931b351766ccd3287bb523001d82151534de84581e583","","2-088fe32840aed2b9da4f91218bcb306a16f2737be33b2567e3c3cb695d36cfb3","root.record.ProgramElement.ProjectList.Project"
"Support","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","1-e3b2463b804a544b53ec2e190a709611ee865481d0ed34d507ed7104fd2c0fb9","","2-088fe32840aed2b9da4f91218bcb306a16f2737be33b2567e3c3cb695d36cfb3","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","2-8cd72ea568a5797f17d1ab130758f53556fa87c75ce4041833ecbcc4b450559a","","2-088fe32840aed2b9da4f91218bcb306a16f2737be33b2567e3c3cb695d36cfb3","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2d332cd1dafe851c529046d6540e73e1c29db7172085beb61d8196764a68367c","3-9d187ce58cb4990b7b28e6882a9246ab4c41f4e034696258dbcd6723a5e77e8c","","2-088fe32840aed2b9da4f91218bcb306a16f2737be33b2567e3c3cb695d36cfb3","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","f3b7d44e7a32da1538fa66e8566109fdf006a6e1019e85e6a1f2cda8720fe7c7","0-6865cfe60423861a1afe77f4edb1eb3044d702fc7c9c8bf7763625f0d17d1313","EHF Increment 1 is primarily delivery orders with Northrop-Grumman as the prime contractor and lead integrator.","2-43c67812b3f45e327090b36beb2991241a56ac34d7f6aeb065cb39332b98762a","root.record.ProgramElement.ProjectList.Project"
"Support","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","f3b7d44e7a32da1538fa66e8566109fdf006a6e1019e85e6a1f2cda8720fe7c7","1-29dc6ddae76d3d3e3a0daeb71453628e0801df527f7a8160a14659674fef6fb6","","2-43c67812b3f45e327090b36beb2991241a56ac34d7f6aeb065cb39332b98762a","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","f3b7d44e7a32da1538fa66e8566109fdf006a6e1019e85e6a1f2cda8720fe7c7","2-842ab66dcbf66a683991092fe15b13733287dd3c0bf7b91865b0b64585cfd891","","2-43c67812b3f45e327090b36beb2991241a56ac34d7f6aeb065cb39332b98762a","root.record.ProgramElement.ProjectList.Project"
"Management Services","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","f3b7d44e7a32da1538fa66e8566109fdf006a6e1019e85e6a1f2cda8720fe7c7","3-ed1dd28b0bfbd44d186517a238b27c08170a9bf578544c45b1f9e5ee839666b6","","2-43c67812b3f45e327090b36beb2991241a56ac34d7f6aeb065cb39332b98762a","root.record.ProgramElement.ProjectList.Project"
"Product Development","2015-BASE_RDTE-2015-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","6e17f58c3a10cc32cfed1323bd9de8727101ef3f664faf13e75cd707625a7b42","0-7099b5fecad417c9d714d5ff6fec6b209694f9358a192ffd399d6df1de8ad77d","","0-ec343b5a8988de2db8ded97c67038cf5d7dce8c9473a1d07253d11f93649230c","root.record.ProgramElement.ProjectList.Project"
