EventTitle_val,Schedule_Start_Quarter_val,Schedule_Start_Year_val,Schedule_End_Quarter_val,Schedule_End_Year_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Aquisition Milestones: Software & Hardware Evaluation/Integration: Software Hardware Evaluation/Integration Release 3.14","1","2013","3","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","23-f22500f265e65171d5e300885e6d6121700f03f7b0d6ea46f7d76b00c04f5c44","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Aquisition Milestones: Software & Hardware Evaluation/Integration: Software Hardware Evaluation/Integration Release 3.15","1","2014","3","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","24-542b334d5b3e21e08bb7bc7f1183295805c2378d447cfc9a88d77a53f4533655","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Aquisition Milestones: Software & Hardware Evaluation/Integration: Software Hardware Evaluation/Integration Release 3.16","1","2015","3","2015","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","25-516bfd92c27ed2097a1dafa4772e08a532f7c395757bcd6c8dcd7110122d3509","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Aquisition Milestones: Software & Hardware Evaluation/Integration: Software Hardware Evaluation/Integration Release 3.17","1","2016","3","2016","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","26-4765bab057358a3bfb650be6e67c9df4bcf9efd854760b12cdbee591c513804d","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Aquisition Milestones: Software & Hardware Evaluation/Integration: Software Hardware Evaluation/Integration Release 3.18","1","2017","3","2017","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","27-b9b8a4404772c6910f4ae5c3a2b7b5f8ceeb05ba3c746d89616a3cb2fe1caaa7","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Risk Assesment: Risk Assessment Release 3.12","3","2011","3","2011","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","28-07875ecb8fd5290c785fd94eaffc9d087a2e5e3f3ac2701c4dfacb4f34ca920c","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Risk Assesment: Risk Assessment Release 3.13","3","2012","3","2012","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","29-b887ad2504da6f9dcc8bdbe4c3ef7e20202c3fc9acad73bf9e5915489ad1d615","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Risk Assesment: Risk Assessment Release 3.14","3","2013","3","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","30-df2d9b4fc157f1ea0c4a97a8c81521439e14b9dadd442473679847f21bf5b51d","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Risk Assesment: Risk Assessment Release 3.15","3","2014","3","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","31-7a220d80527c86111a3a226b5bc75324e8ad7b80f9e0872e2ea1ff0c55814527","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Risk Assesment: Risk Assessment Release 3.16","3","2015","3","2015","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","32-5562d858af868576b6dd5be7a9e5761827d1c3a8b2dd7f3a4e9100ead86100df","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Risk Assesment: Risk Assessment Release 3.17","3","2016","3","2016","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","33-f93a0ca2e672c264fd71f09ed825f8a210cf6ed6fcf56ca13d6d7a4d4483e127","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Risk Assesment: Risk Assessment Release 3.18","3","2017","3","2017","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","34-fcd5ae729b7eea4fa785e28e086c218a2c24abffe55dc855e769ca7f5179dd5b","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Developmental/Functional Testing: Developmental/Functional Testing Release 3.12","4","2011","4","2011","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","35-d2edab185a5f0d59925cb1c3ca082953fe6bba2e2016939bc99336ec99284ee7","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Developmental/Functional Testing: Developmental/Functional Testing Release 3.13","4","2012","4","2012","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","36-d9b9d999210b1a2a78299bc997155d2a83fe5fb0535241f002f3b12a11ef5334","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Developmental/Functional Testing: Developmental/Functional Testing Release 3.14","4","2013","4","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","37-bac7bb1e1f0d9eb37cf291ef9926fb9a692d348345b65f6c96ed1d392e1896e0","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Developmental/Functional Testing: Developmental/Functional Testing Release 3.15","4","2014","4","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","38-46de9623d022b97555b737943ea0a6f1219981c5e5f3f688ab66d6f0c973ab10","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Developmental/Functional Testing: Developmental/Functional Testing Release 3.16","4","2015","4","2015","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","39-af1bffd854112e8068c76564015e3c3ec7314eb6d62a7f868809eddcd4c08256","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Developmental/Functional Testing: Developmental/Functional Testing Release 3.17","4","2016","4","2016","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","40-c2278479c94de5212c8a1d98fdd908edcf5902516e97379aa9ab1d67ba33e709","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Developmental/Functional Testing: Developmental/Functional Testing Release 3.18","4","2017","4","2017","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","41-6622976485004ca170ab5f8d64ac48cde307caa3decaec5caea3c4d3a1646e1f","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.11","1","2011","1","2011","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","42-fb967a5307dc2056811108351df6253b0635109f2886413558ebb6167cc08b8c","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.12","4","2011","1","2012","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","43-b36eabea32aeb45246d1b615d44dc7a0ecbf9c6cf3793a4906362c831d12d8eb","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.13","4","2012","1","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","44-feff7159e8f322bce5dbacff51d3462cd17884e2afed189a2bcba86626f0c522","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.14","4","2013","1","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","45-32df53f3436ce9b9ada35619f8177a943847e3f86c07c2c760a6b21aa7ecd760","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.15","4","2014","1","2015","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","46-6f0de1caf4f8e088d9cb54599b8577c6843cb47e46bf88cef41566b9c8bb6898","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.16","4","2015","1","2016","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","47-e6d82e7351b74c36f69993315c77b0cad6098c208d506f45e86590a199a3fd78","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.17","4","2016","1","2017","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","48-233b6eaacf0a740072a983307cc859990c53b1947ba0915fc854d2062b335113","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation Milestones: Alpha/Beta Testing: Alpha/Beta Testing Release 3.18","4","2017","4","2017","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","49-2d50db6f0737a6a4221962b432cfb4a3c97f33301c7457d82fda83cbab0cc7da","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deliveries: Engineering Change Package: Engineering Change Package Release 3.11","2","2011","2","2011","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","50-257977842f1f1976d626d4f22fd20f4e829dac34170d3bd2a2f2676b6b4fafe2","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deliveries: Engineering Change Package: Engineering Change Package Release 3.12","2","2012","2","2012","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","51-27965b2431617ae216ef33adb8517c2b96afc1600732612dddc97b5315ce81b8","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deliveries: Engineering Change Package: Engineering Change Package Release 3.13","2","2013","2","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","52-771716dc79b2a38cc475667f7433dfd7f73d9a5b760f55d2abbd2adf1281a3fa","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deliveries: Engineering Change Package: Engineering Change Package Release 3.14","2","2014","2","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","53-a63dc5fe4603e0355465603c7be6177173c88157cc998fb32c9f0669b9b1e5a6","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deliveries: Engineering Change Package: Engineering Change Package Release 3.15","2","2015","2","2015","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","54-8b72012a9685b4cd02b8206470cb56d1a346250dfbabcfc461dc8ccd30c1be95","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deliveries: Engineering Change Package: Engineering Change Package Release 3.16","2","2016","2","2016","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","55-ad15d07a368b794c9b3444669f4a5c3c77fc0242875160b64c032fdb6640ce6e","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deliveries: Engineering Change Package: Engineering Change Package Release 3.17","2","2017","2","2017","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","d973a77c908b239a698e7815da3f3b0c321071462062c06536a33fab2f10c24c","56-2ed843c86ccfbb33dc3199e265cf76571a240764d3f89fa1f60939763db4952a","0-57c556eb66dcf2316af8b7f7415603a6c93ded28c68965ca35fde4f7db49a3c1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Developmental & Architectural Studies: Developmental & Architectural Studies:","1","2013","2","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","0-767de49ca341d579c1583f77f44baa6edc2d9ee95d7c2df3354b51ed54a661d8","0-9cd55a84870ee6b51be04cefc97e1df368289138d2446ebe7c6943587bb2e8e4","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Hardware Development: Reviews: Preliminary","4","2013","4","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","1-b201b8fe253414d2821cf7528e28d0dfbe3e72ea677f948008aadd4e3edcddd4","0-9cd55a84870ee6b51be04cefc97e1df368289138d2446ebe7c6943587bb2e8e4","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Hardware Development: Reviews: Critical","1","2014","1","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","2-524151ef4e2113ea76ad7eeda4f7a41787efc010a813e2e8da8878f87280408e","0-9cd55a84870ee6b51be04cefc97e1df368289138d2446ebe7c6943587bb2e8e4","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Hardware Development: Design & Hardware Development:","3","2013","3","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","3-a4406f721b7afa3b685f053de025ffe52f262c8db6da2e3f82930c1811025630","0-9cd55a84870ee6b51be04cefc97e1df368289138d2446ebe7c6943587bb2e8e4","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Demonstrations: Contractor Demo:","3","2014","4","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","4-8d9b0695a7613cd14fb2dd257d2f59fdfcbc2ba56fc6e962f92ac3654d1ccc44","0-9cd55a84870ee6b51be04cefc97e1df368289138d2446ebe7c6943587bb2e8e4","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Systems Development: Hardware Development: Engineering & Manufacturing Development","2","2012","2","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","0-f1b350c7d6efe217d796ed06af0fba422cf1ecfdfc53b98eb44937bc5f312aaf","0-2d75ed359b80c6c924b0f6ac625103160eea9f44491e4122fc8e19cbc2130f26","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Systems Development: Hardware Development: Validation","2","2013","2","2013","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","1-5c94ac2acbc06ca5ce9e6bdeb66a66db3bc2c4e41feec49e43ca2872c52749fd","0-2d75ed359b80c6c924b0f6ac625103160eea9f44491e4122fc8e19cbc2130f26","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Systems Development: Hardware Development: Verification Install","1","2015","1","2015","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","2-e48077cdbe89baa473f3c18be2223cc476b190c8e5de0603478ecb3fd0efe643","0-2d75ed359b80c6c924b0f6ac625103160eea9f44491e4122fc8e19cbc2130f26","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Systems Development: Hardware Development: Drawings/Technical Data Development","4","2012","4","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","3-6953c390862b252d8ac014dba89bf1363b804fce649b7b86cd54a3df82ed3e05","0-2d75ed359b80c6c924b0f6ac625103160eea9f44491e4122fc8e19cbc2130f26","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Systems Development: Hardware Development: Maintenance Planning","4","2013","4","2014","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","4-9087f31d0c8b07d3b6f3566f22ddcb46d650e6a700800829dda502cb083092c7","0-2d75ed359b80c6c924b0f6ac625103160eea9f44491e4122fc8e19cbc2130f26","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Systems Development: Hardware Development: Technical Manual Development","2","2014","4","2015","2013-BASE_RDTE-2013-NAVY_BA1_3-MasterJustificationBook_Navy_PB_2013.zzz_unzipped-MasterJustificationBook_Navy_PB_2013.xml","dc34d13004f4b2d5076f88a0226fd18b63df955f1ddfd5f635809e4581f41e57","5-24569f767f6c831daae4e349e1af46d4bb6264eb7707c021de86f3d9fc765d84","0-2d75ed359b80c6c924b0f6ac625103160eea9f44491e4122fc8e19cbc2130f26","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
