Name_val,Location_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@PARENTROWID,@PARENT
"DIA","Bolling AFB, MD","2016-BASE_PROCUREMENT-2016-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_the_Secretary_Of_Defense_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_the_Secretary_Of_Defense_PB_2016.xml","7dc3f3d2a1a011c3f435b3e12ea583c63b40e06a007cc27921a1e6cb07be66c0","0-6a8274d4569067da817d02f0b5ecbfa621196ba89657373b16267f019cd97edc","","","","","","","","","","","","11-6df646933f64062b8da7549d3d826e683ee3b65184cadc2012f54e645acdf45a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2016-BASE_PROCUREMENT-2016-DEFENSE_OSD-PROCUREMENT_MasterJustificationBook_Office_of_the_Secretary_Of_Defense_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Office_of_the_Secretary_Of_Defense_PB_2016.xml","7dc3f3d2a1a011c3f435b3e12ea583c63b40e06a007cc27921a1e6cb07be66c0","0-05ec76383e7270e91d18b9c2452abe96f191fdcd15928812107aed9c76b2ffb4","","","","","","","","","","","","12-1375e69be2f4de29b944efb999ed1e543a45d2aad7d75a7d6256569e080164d4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-fab451b0cdb24c1bdcfc3a5612d3ea9ca0cde55f11c3c13f5ddc8cb3ca72faf8","","","","","","","","","","","","0-0f4b6462f36e4fd548ef2da8053cd81a9d8efa4250ccbd12f49dc51ac5aead6c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-df71d18d8ceffb310c5e7bdc0d0abfbbce51e0a50cd20264e6817231f122e865","","","","","","","","","","","","1-923ceea607a8dd85c361a7d213be64fd7f0dceeffebefeea95469c21f3699bad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-3a8920d1a08f78166642e3bcf2aabc48b32c9ddfddee7ae74e54e9ee47d35aad","","","","","","","","","","","","2-79cb2fff55a65aa9119540a8589dae601b16f35de48272aa5a13284df079ef5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-c74ba471c53003f4c6f1a85f543a049cddcaa09a221c7551e1300db90cc07e04","","","","","","","","","","","","3-c35c1d9a8fd787520e563fde7ba5bf32316803934eb4b7bb8430414232a73ad2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-8f8ce1a3517227471b4cebdcf0d900f5fbe226d3a1e007c9cd0b39b21ad3d112","","","","","","","","","","","","4-04f9cd4cf4004b7b8764bc91eebfd35e9b1725c36b920d5cebddc983fc7c2de8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GDIT","Arlington, VA","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-c36953ea3d3683528058725c6cfb650001efad26dd7619bece367adeb01d6fda","","","","","","","","","","","","5-cbb322bbd89defffe9182a0d65784ac51435449b0fc30d64eb1b70776e63b7e2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"AFRL","Rome, NY","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-000be702c74465b78fd3c29df243dbb377f13378e50adb27c4f5dd4f3f89c905","","","","","","","","","","","","6-9e0199de110fe293a3a37d93d6ff9736321ba60ac30ac512afc14469cc674278","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"NGA","Springfield, VA","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-cb1626909a02a04afb1aaa9f6e20f345c506d6062043e2a886c4483e6566915b","","","","","","","","","","","","7-dec79a50c3aae06aac5b2f83e0fddfbce3d12e0d20fd8d3954d89d8970a53dcb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-4665f3b83d46ecfabda5f2b16faba3864bee2feba68d5d973d79bab206dc5046","","","","","","","","","","","","8-0215a00f42ccdd9cccb414ad88e54c8c27d6f0e59c3c9a39673745d38d99044a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-4f3cdb4b19cac8cfc7dd5c0681bab327be36265c2bb9d0f9d1eba48124fba366","","","","","","","","","","","","9-60f63ed6e334952e6dae68b1a2860b5b11adf82a06698a5cb8afbe3d9eb36908","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Northrop","Grumman","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-fd1674526f667db4cca2d125dc5b24590d445d1f3aaa8d628910156e3a3fca40","","","","","","","","","","","","10-8201f3df9d149788e67de34efea3e0b745a777ec2557e5f2cf3e3fdf51379255","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-e883acf0107fabb69b2be8c4ff4176a7fdfbf77eeb71409354290631f624a60b","","","","","","","","","","","","11-8c13ab97f6a4be3747a6635e60ebbaec92c8ef2e6406b62b38b03b41fd0920b3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DIA","Bolling AFB, MD","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","1368a0b2c4783676d4c8b441ab69044b254aed735d3734ff06315fb3fd9f5dd2","0-d3c9e8939fc58584a010ca677e9089fe29405a05eeb83796f5c085117b9651a3","","","","","","","","","","","","12-8d54351c6b1b5005fda9f8a580b802a4c12d330d5be53d46e281994a943f8797","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Harris Corp","Melbourne, FL","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","0-80a8f7aa5e5128ee7975d61070879299a281e6edd658d0dd2ea67120edf68642","","","","0","0","0","0","0","0","0","0","0-e391e9ef211bc6e264a8e60ae255840054ae166b1a6550b4b312ecf789d7b1ce","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ISEC","Ft. Detrick, MD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","1-e1640868ff3caf359176eddebb0f961393e2bb4355f3c9f29711a7e867933374","","","","0","0","0","0","0","0","0","0","0-e391e9ef211bc6e264a8e60ae255840054ae166b1a6550b4b312ecf789d7b1ce","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Harris Corp","Melbourne, FL","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","0-dc564658c046fa0075a3b80847a51e6cfb5adbfd7d74f378e3068df0465bd5a8","","","","0","0","0","0","0","0","0","0","1-d9adb2dd58f2d65d522f3cfc102d39c6c6f73e1a9a86fe9c71eda772ad3f6239","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ISEC","Ft. Detrick, MD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","1-1493ec3c00538e12d90594291231fac214d0e179aef62ed7b8adcf895b18e195","","","","0","0","0","0","0","0","0","0","1-d9adb2dd58f2d65d522f3cfc102d39c6c6f73e1a9a86fe9c71eda772ad3f6239","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ISEC, Ft. Detrick, MD",".","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","0-bde7f481cd1b6006a04613f2b35e7cc1f31a585729e4a8f404a46d7a03129c68","","","","0","0","0","0","0","0","0","0","2-29bc6716b27ca92f8a931628a2c8f8271d704f646fab88f8d71c59aec174a747","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ISEC","Ft. Detrick, MD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","1-9542e56fcfc22ae0f8ae1139a53bd2fcfea8c5ba37e58b53cd4e332740230d6c","","","","0","0","0","0","0","0","0","0","2-29bc6716b27ca92f8a931628a2c8f8271d704f646fab88f8d71c59aec174a747","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"IMOD/LTLCS/R2","Ft. Belvoir","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-f25dd7a36544c71bc57057dbad4f2922096d06d2208fa16f48457b2bbd954022","","","","0","0","0","0","0","0","0","0","0-c0cf6d3bef2da98f22a4490fd5a5c54ad92664ab1b30d2266ec256e3f2f55740","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-a6ef8764ca6f71eb580b2961fefcd9b412820372aaca4653e61f8f649b40d4f8","","","","0","0","0","0","0","0","0","0","0-c0cf6d3bef2da98f22a4490fd5a5c54ad92664ab1b30d2266ec256e3f2f55740","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-cb26938df9c53c012a16ec9406b05aeecee4002f8e1c646a2cf304f0012c427b","","","","0","0","0","0","0","0","0","0","0-28985ed076c6d174c951e1c5c85cf73d4ca41a18923664faab4158190e13f327","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-26a0f2a9cfa40ba0c0e25f9d81b89a9f5dcd7c8ec84c7301ce686934524be8cc","","","","0","0","0","0","0","0","0","0","0-28985ed076c6d174c951e1c5c85cf73d4ca41a18923664faab4158190e13f327","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-efd4408484f528f8e86eeaf7dcf1da6f4dffa3399e9cb5dc73708208dac5c717","","","","0","0","0","0","0","0","0","0","1-14e6cecb0e8dfe59c4290e36a9577914bdd4548b5f37de7fa05cbc4919ef650a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-8f8ffc29ead7f7f0d382f8032aa0ca4ae402a29faa0a5a632061304f858b1d62","","","","0","0","0","0","0","0","0","0","1-14e6cecb0e8dfe59c4290e36a9577914bdd4548b5f37de7fa05cbc4919ef650a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Various","Installations","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-fc65d40bb33affec796ac4de94904dd4403bc208243d205a0559fcfef6eef3f3","","","","0","0","0","0","0","0","0","0","2-527ab246efbbde0b40c95b560a4c4b3095ba3d8df6d90f93cf10106b34a4ceb3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-888061beffe4184cc170d0bb114c7dcc5da381585eca877883b2539db5990c5f","","","","0","0","0","0","0","0","0","0","3-3a8917616e1606e8887feabc33602201d62dee2a63c688708df0a27554843218","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-b12555743043c75b18e1e12c43fd9535c0ff5ceec7a7e5069c59badc3124bc90","","","","0","0","0","0","0","0","0","0","3-3a8917616e1606e8887feabc33602201d62dee2a63c688708df0a27554843218","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-ef2bd82a0b1cc7549f8c1fd88cad7adcba035f62dbe1dd397272abdf9bd07721","","","","0","0","0","0","0","0","0","0","4-e48b7aab8378636bbe2af28497823298e8aa44d508bae337d9c3cc8e4d56eb72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-c786ae5d358b1c96de8f5e1efd9886e22dcc7f2b98609d386ed1cc1e8e4ed147","","","","0","0","0","0","0","0","0","0","4-e48b7aab8378636bbe2af28497823298e8aa44d508bae337d9c3cc8e4d56eb72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-f8e0898971e7ce6a98c7ee832a03f0c4b52c8eb66979233c6a3a48c8edd96a09","","","","0","0","0","0","0","0","0","0","5-8f9e24edf1ccd9833a38086b530a27555804bcc83f42eba2f8afa4828cc21a0c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-9c47dda49e3ebb8fbc53182d327b2b6f0ed6486edfdd5eb3337d73148f6b4d0c","","","","0","0","0","0","0","0","0","0","5-8f9e24edf1ccd9833a38086b530a27555804bcc83f42eba2f8afa4828cc21a0c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TEIS","Ft. Detrick, MD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-53c5ca884726d4e745fbb49e86ba60d3e7b6cbd1f3a1105a807bcf7f81b87e90","","","","0","0","0","0","0","0","0","0","6-936f87e93214c002012eb163efb2584c2ff621ff609bd4652312aaadcd4e4a4f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Various","Installations","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-f5f96045d2de24bc462d5654ebd9e05c32d3d876eed6576cdc0acd7edfb1ba50","","","","0","0","0","0","0","0","0","0","7-228c1754bf699dd378d0785c2c95e9472c4ad03e0c118dc57d9efb53125b3c6c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Various","Various","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-6dfccc0d89b74cb94fd8f7c56c6a22ee8ab8799308cc2554e94bb20387991a0d","","","","0","0","0","0","0","0","0","0","0-10ea0111acedc38634fc81c4cf99a55c024e847bd550c4255c48d34591816d6e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-0f242a7815cee806ea679dc779d84361d27cea3797f82e537506ec2aa47917cf","","","","0","0","0","0","0","0","0","0","0-10ea0111acedc38634fc81c4cf99a55c024e847bd550c4255c48d34591816d6e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","TBD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","48ab450ab6008fa35b4bf1a2279460177958a9224250653792205202a62abfd5","0-04d5546d8d0eab01edebfb79b5ba98e85f6eb142bc46b15a50619e392e8b2548","","","","0","0","0","0","0","0","0","0","0-8250df4a6acc79c55d1a7cc0a9fed6bc4512a9337a52c2ec418d30b0a4450a30","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","TBD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","48ab450ab6008fa35b4bf1a2279460177958a9224250653792205202a62abfd5","0-3f11889f13eaa734ebea48844ccee48bdd5aaa2ad73040f2f5836fd30525ca86","","","","0","0","0","0","0","0","0","0","1-5c12e3d7a00e90b5228f46edec6160746e50f88da4aa11f72367d4fa738b2206","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","TBD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","48ab450ab6008fa35b4bf1a2279460177958a9224250653792205202a62abfd5","0-4065ee7d25433d1f5bd2df917dac7cc862f803070f89c2ec1c64776739de8b27","","","","0","0","0","0","0","0","0","0","3-a0019482edc5fe2f8e42bdfde8e37df1ae8dd514be2611acafd76d4da12bdf64","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBD","TBD","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","48ab450ab6008fa35b4bf1a2279460177958a9224250653792205202a62abfd5","0-8cc5614ee625e136e2c5a111c7b44df157d18cb522fecf8f61b44f19f52ec2af","","","","0","0","0","0","0","0","0","0","0-213d1a4888c1dbdca12da5543dadfa24de4dd4259f4ab4ef9ec64a64778a6ce0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
