Name_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","","","1","0.05","","","1","0.05","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","c8f31e33d85c2ae7b9ea6f5b7434c9ce9975a166d18248001748d2083cabb5e1","0-5b40eb4daf84985a7bccf012157eca9ee607e45bc2d0ccd449890dee233f04a3","1-be59f40de1e72791c1903002febef07099e9a2c069fb4fb1e988e2f74702a882","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","5","12.722","3","7.8","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","c8f31e33d85c2ae7b9ea6f5b7434c9ce9975a166d18248001748d2083cabb5e1","0-3750e6bf4de3c53f8ed906a74953432b7c18a275aa43735bab9c9b068198df34","0-94268b2e3a0cdff0d66cffdd7aa4315b03149bf84be47044d1b5724da2462ae8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","7","5.637","12","11.4","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-be72e9102c0dfa8967429ddaf0534f4d35fe9381b30c71eb17339913c9d52152","0-b571e92331d1a381bcba43126a2c9432b484c1a7d4a8dc5763df85cf33a8d005","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","2","0.94","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-ffd582b45d6fdcc9fa5be866ea9188fdc92130eb4481aeaaa1118cd3c83cf713","0-b1b26705f6675cab4a6fe0273bea24d9929fd4ea37cdd13e0e0010338e5da9b6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","","","","2","0.94","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","1-c013da553abeb40350eb65a14b82a7f5294feaaf003484088392cdbb989eac7d","0-b1b26705f6675cab4a6fe0273bea24d9929fd4ea37cdd13e0e0010338e5da9b6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","170","8.443","","","170","8.443","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-3196aa4215a1eedc28a01f39814d4a6c2d7c204b274696fbe86a34b168184338","1-8fcedff741f560de52e13aff72b69d9d84de33f863d6861dfcc3ee600ae4ea77","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","","","","","","8","0.397","","","8","0.397","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","1-90680eefdab0991dd9def84f86619598ea5f174ffcc74e5b0b2ccb646c958e12","1-8fcedff741f560de52e13aff72b69d9d84de33f863d6861dfcc3ee600ae4ea77","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","","","","","","10","0.497","","","10","0.497","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","2-ad7ad052669add34ea46997efcfb7372a0d38e23db582941efdb9ad0182211b5","1-8fcedff741f560de52e13aff72b69d9d84de33f863d6861dfcc3ee600ae4ea77","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","","0.05","","","","0.05","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-24a7a96781265ea70885c63bd8439f8c035b7bf3a10f43080cf1337d1920ba30","2-aab2f0ac4a2d41926c9540a86c8e1d03c0ae84544f6d6890fd7e33ddb1cce329","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","1","3.178","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-8cdaae111d9f40c03f262b5b7bbaa1921f13b0dbc29cb62274b38fb411215e2a","0-5288f5df94b69c7652f823a5c3744c6a939a15cd5bcc7799597015631c9b0df5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","","0.076","","","","0.076","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-505db57e989fdd2ffcec5d7b77051ca92b3b3d4d4b3dd5f8d1459d36dfc2dadb","1-cd49a8703b203d6816e54b7f4478bc3e0d5c68161ce47e7f1ac2e5bf4ac45964","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","70","1.023","70","0.832","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-2115cfdc1cf5cd674ae2baec39cb027bc55a63f42dd36eb8309a755b6c4681cc","2-c9ae5ccd4f529e0e23bb657c926e301e1323ebe4b2860a391bfeaad4879aaa55","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","1.045","","1.045","","0.02","","","","0.02","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-5662c26116be5805cd84560376836408a26b67c7ce6d61bbfb3cdcf3eb024c33","3-998ab988614a60095abfdc18e98320d710c1d7e812efecbb91b80e6a52d67f7d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","3","0.888","1","0.473","18","2.167","","","18","2.167","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-45f1fdb69e8e281dc48bd2f0375e8bd2516219d16decba744093a0cc354392d6","4-183a9b5d0fef66f5663cc8d5b5b24548cac51fb64b0882b072f33c93a7eb7f61","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","8","0.293","","","8","0.293","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-a2a6f90abf2b9bb167d474fc7c1fc5f5f1e8f9669711094e85e2e6d2488ce498","5-ec2a15c64b274c6323961af5d3c5c33afafa96c926a1221f51005a3c62f22f41","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","13","3.092","2","0.561","12","1.893","","","12","1.893","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-8a13ce584b931d556e39a5917fd43591ae045e078b47276bb799e1e821ed7106","6-ab9487cc351f25229996ae684905a2288f3e480658f1fd8f0e7f5ddbb3940416","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","10","0.033","","","16","0.068","","","16","0.068","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-a6a5162467dc3e7224fba767fbbdf6cc43d2e0b4af3e312f0549eaddf6ff2046","7-7f322ab7e1e5ebb32292468b915885ee738737974f38874518e6131ee703e606","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","12","3.174","","","12","3.174","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-61cad9bbf90f73a407217daff91752d21c1f5540d9d8b47c49e9984e2a1335f4","8-4c4010cff98567fff63fe6d1ed1c73874215bfee6271f0bf0bd302e9a85c2a17","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","4","1.278","1","0.333","7","2.45","","","7","2.45","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-ed44dc7955745d4722c8dcae17677d77f45065869ad755c0f49124bdc2b1d856","9-11f7e291e6c39e7a99d0ef12db932a1d18e2f812d5f9314d4d2e86a2522ab599","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","1","0.014","","","4","0.084","","","4","0.084","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-23d043b9398dc47a381f69eaeba79017be7b0f7f67461fa480689943d0b7cb30","10-08441e3184453f073692403343ea97ad6acb5a225c3bf4fc23c3fad71602113d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","1","0.578","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-b2bd523303da65798a157b600961b59e5fe2783917d4d6c5aea2b13a2096b770","11-f54c38351943c03fe23c8d235cf8379d8c8175245e5abf8a867fcc3dd047b222","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","117","32.497","14","3.955","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-42c78f00e47d3d4c3f83fbb7f344cdb6194969bb2a50d8c5a54fa9f250a8c725","0-47467f3d2f1de11d06a4fab04aca92d928447f99ee061c1f08792e189929efe6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","","22","6.11","3","0.847","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","1-c1cba2f2638e8c019a2afa506d07477440fe7ad63b34eb4adbe7bbe5ff36cf0f","0-47467f3d2f1de11d06a4fab04aca92d928447f99ee061c1f08792e189929efe6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","","40","11.11","8","2.26","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","2-465b5b49f18cee2268285f25a4f3fb83f330835bf038d8cbb2d58d8fb1a3b134","0-47467f3d2f1de11d06a4fab04aca92d928447f99ee061c1f08792e189929efe6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","","0.015","","","","0.015","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-8ae81ca0f958190e6eec24ad25278a626036e1aeef8e39f4e08618fbdc7e7f36","1-24e18aadf8f88754d3a01a0154c35331045b401472ab55a81361934afb178b23","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","1","9.5","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-440b214177a61b8ca75d2a05f98a54283dba0785f847887afc9e8874e1921136","0-c72c404c78517de8567fc9b80a956e9ff53dc8e3f63e44853cb35abc59ff85d1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","","","","","","1","0.361","","","1","0.361","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-9a129f9d238f001e5090e77da737980c57f02b675f3f3bd9f8b6ba7a3af6e96b","0-c6e47f97dbae8ef5a27ad57312e7fd3f08b19e4df4f40e53f8a64b5859bee108","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","1","0.05","","","1","0.05","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-387acdcc12b9d36e7d22854ed533d7852c0fc25b8239a33714510eba6bca9c8d","1-c8d3ad52a5589e13469852f34165c7dc064bbd6bcc98f665a71a6dbcd7adefb0","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","5","12.722","3","7.8","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-2d1141d62a71cf9a304d6c1bbbddb63032f71f10da404634163685edf735bbef","0-d3706ef29a3653b69aeea03feb56e31dac8dea2c7d40b9745148abca058de5e7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","7","5.637","12","11.4","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-b6e600d9537539d456141140ab80b8bf6861633e0e59b1d6c9f891d634415ce4","0-2c1fa4dd62b782f94feb28fec4975bd9d97cefae35271cb693b3086b6e494846","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","2","0.94","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-0eba0271d4412aa01e704efd18d4f96b1523309727b96fe4ce57620ada8852f1","0-79326a5133f57671d34d01556c91181530a5ab0c9bbfe2fa58c7812b135398ab","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","","","","2","0.94","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","1-af264b14c0eec3e996a5ce02fc9bc0c361c890f49ef63bc0bddd94e7fa5350aa","0-79326a5133f57671d34d01556c91181530a5ab0c9bbfe2fa58c7812b135398ab","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","170","8.443","","","170","8.443","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-0810a8fbe65e5445812967b3a5d8696c82d0aefceef0a8b4b4d3c1af215a8eef","1-a8712a789e565d10b658a1b130e2b07d47e6cb1e289837e52962b2a05f44276d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","","","","","","8","0.397","","","8","0.397","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","1-0dd2290739d59e05502e4145ec4d371d8f8b04701b114db213d20dbea736e6e5","1-a8712a789e565d10b658a1b130e2b07d47e6cb1e289837e52962b2a05f44276d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","","","","","","10","0.497","","","10","0.497","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","2-57061f5c65b360287de7341eeac8489d67f27f07e2ac09738741e089a520c6bd","1-a8712a789e565d10b658a1b130e2b07d47e6cb1e289837e52962b2a05f44276d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","","0.05","","","","0.05","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-70b202bc85da1e02a8506795916a70079af4c18a4a66981359d0d33d155ecbe4","2-11889ac8bd220f32cb4ec2c0a06ab6b323c0e5b5f4b1a5013a80aee01aa627eb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","1","3.178","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-b5939ad70e928784bf7483e2bbc5aceae04ba732c017f422beb2e6b36e4bcdf4","0-f8763b42149a4321b9e99c54c1f73d863615aae05898ac908b2310003b9b7ff4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","","","","","0.076","","","","0.076","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-dd11cf5387bc9ea7029d1c1d5f92186dce8e3440294e2fd2973ed86a5f673cd7","1-51739f2b2f6911cbdb0bfae31ea96f7993111ff6617d7b343307ca9d11aa150d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","70","1.023","70","0.832","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-190e092eb768239f65c6b57bae137fb130bc5e8268082d4f7a31a255ebeb7013","2-72e65b4157367a3de943fd946615589386045bf62e63bf990047a5c0e6a1f165","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","","1.045","","1.045","","0.02","","","","0.02","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-69fa078fa737d54e654afac4178aeb0d59e3da28102922be84754f2901d7b5a7","3-92b4d69c7808fada3e639cc2c1b8f849f392cdcf89771f8b987bec4e715bf83f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","","3","0.888","1","0.473","18","2.167","","","18","2.167","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-84d34c42d3c551473aabf6e5ecdc6ddc3a4ccd42b9224f10bfaeeb11c04fcbda","4-1678e7a296e2dee46b94c880b42869bba9d947728f85c2714fbfe4a66a5029be","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
