Name_val,Name_@footnote,Location_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@PARENTROWID,@PARENT
"Federal Prison Industries","","Washington, DC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","46549ae94d0ce5c599b7e8acbbd9f1777c3c76b7cebcf5b6c42487c52f8525f8","0-2404ec12771ca82d780928e339fb8ae6b1933c165b1c8527e694550c1882519e","","","","","","","","","","","","1-10da1b1d20ce896f4e8a47d0688ae7378019fc4eeb45df15b6668693d8e01701","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NAVFAC-Mid Atlantic","","Norfolk, VA","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","46549ae94d0ce5c599b7e8acbbd9f1777c3c76b7cebcf5b6c42487c52f8525f8","1-3c2a4f5815c29eab120aee4485fff4fa63095cd59ac71a8c96fd0f4d6815d522","","","","","","","","","","","","1-10da1b1d20ce896f4e8a47d0688ae7378019fc4eeb45df15b6668693d8e01701","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"CCFLIR Inc","","Boston MA","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","46549ae94d0ce5c599b7e8acbbd9f1777c3c76b7cebcf5b6c42487c52f8525f8","0-6cb4038170cb6b141c49db8cbe8f31007c141817ee851ea76185fd195ad22bb1","","","","","","","","","","","","0-4406820e37702f064a63e91f747706ac62949792d64628225519e7b7e7c98001","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TBD","","TBD","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","46549ae94d0ce5c599b7e8acbbd9f1777c3c76b7cebcf5b6c42487c52f8525f8","0-5d1703812ef00cc0801564ccd113e2db77d99579881d23e0d35a75ec2af2bdfa","","","","","","","","","","","","0-98ed2d765106c92ab5efdfd86112c75c03587cdc5698f7d583bb6f9c343f5720","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Safe Boats International LLC.","","Seattle, WA","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","46549ae94d0ce5c599b7e8acbbd9f1777c3c76b7cebcf5b6c42487c52f8525f8","1-a8f8e87b000bd8a12d5cdf3e0946fae2f2f4c9b66b2123c8694049a20d0a5ee6","","","","","","","","","","","","0-98ed2d765106c92ab5efdfd86112c75c03587cdc5698f7d583bb6f9c343f5720","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"United States Marine Inc.","","Gulfport, MS","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","46549ae94d0ce5c599b7e8acbbd9f1777c3c76b7cebcf5b6c42487c52f8525f8","0-aa67904dd82848fdc47a2c649c62722dee744b6837167da7c8e417623ec857ab","","","","","","","","","","","","0-ceb951fd8c780d13e597d50ba56843c3c24299082ae27b9cad6cc1027c6c3612","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"United States Marine Inc.","","Gulfport, MS","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","46549ae94d0ce5c599b7e8acbbd9f1777c3c76b7cebcf5b6c42487c52f8525f8","0-351724722812707c90dabc0f92a6c811b251827f9d0f53ad5f0503a59890fed6","","","","","","","","","","","","1-c126d04b60dcceceeec1079fce60f478c2c87a50a2a5f1b9fb098e81bfecee80","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TBD","","TBD","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-7538d4f52b10792e1319d747207341c4fcdf0b001abe110d0685d3ab30f4e90f","","","","","","","","","","","","0-0018be49a39bf376eb34aa38a1a49234c4d62dabba11c2355c5e023812874cb4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"UV Country","","Houston, TX","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","1-8c2ca310b7848cd625a7d857a1e1bcb66f494586f5f8258289623541e18bc79b","","","","","","","","","","","","0-0018be49a39bf376eb34aa38a1a49234c4d62dabba11c2355c5e023812874cb4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Polaris Industries, Inc","","Medina, MN","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-27542a9df506769594ba7e7497f056df81dc33723eea8dc391e71b532378adbd","","","","","","","","","","","","1-6881dd3e1618be8bed8304c741c610b8f5b495ed48ebadecb8de590f36d40773","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"UV Country","","Houston, TX","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-f548c3bb7f8e939052d85dc2abcb232cc18c1df23da85731505a69249e9cfe90","","","","","","","","","","","","2-f9e238c2590dbd33d735d3a129ee108f1295de59879b560880757ecb9afe22ca","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TBD","","TBD","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-01f63ea8481b43dc3a154962dd62c1adc13318329086c685373811dd4aeceb4e","","","","","","","","","","","","0-23adba7d0f870ef07e8397bdaf2605d6ae80368f7b614067128397fe6535b707","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TBD","","TBD","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-5f1d35af5586d56440f21351be1699ccc0f593b4820ad154de720e86868193a5","","","","","","","","","","","","0-dcf21a43c3f20535b7660c76011fd91369612217755694889725b51ec0f5f8ae","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","Various","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-9f4b31461ec228531b52337c6040ebcfec5ac1c5dbb0e170bd1cb37b99983801","","","","","","","","","","","","1-d0e5e81fb239642ac49da2f30a1c72cd6f02d2d59b6f839bacbf5926b6567201","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TBD","","TBD","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-b57dc6cb2e68046c1baa47946232b9f978e05b5f2bdfa4b43d3896dde13cac76","","","","","","","","","","","","2-98741d6116113fd1713abfe161db536f5e270ddac5e580dc054b4ed426b2a9d0","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","Various","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","1ae5274787b9025a57a409fa342038de8eea6bba9dfe9399f2c252b1c7278db6","0-61a21e07431a54dedbeb965bc07cd7444c8beaf28755644816e1cc8224c69c43","","","","","","","","","","","","3-c409232240fa6eafdbab8d19597d94d5849d5c6d844f0f9efc25e1a6a016b7fc","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Sierra Nevada Corporation","","Centennial, CO","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","b2843f20209ce48f046f7c26c235b6323af4e336f0c6de8d8b62128a77ef7d6a","0-20014505df8a279e117d2941445742e2dfc5012df2a504d325d6fa3df55818e5","0.00","0.00","0.00","0","0","8","8","0","0","9","9","0-9599399a8949d3cff1e193179ecff8204c536f429c9dadcf713ff2a832ea7b12","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Sierra Nevada Corporation","","Centenniel, CO","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","b2843f20209ce48f046f7c26c235b6323af4e336f0c6de8d8b62128a77ef7d6a","0-4d6a3b4140ccf7ce79387cbd24dcc88362bbeff8e9cd14a9a6a93d041ec31dce","0.00","0.00","0.00","0","0","12","12","0","0","12","12","1-5b6fb7e94f50f3b15141c10c130357f747178dc8f3dbcaf759d4198ea89aa4f1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Sierra Nevada Corporation","","Centenniel, CO","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","b2843f20209ce48f046f7c26c235b6323af4e336f0c6de8d8b62128a77ef7d6a","0-d049e5a9e09529d5dabee4ce1c0e75626a539f0726a868757caac4d77cca2f82","0.00","0.00","0.00","0","0","12","12","0","0","12","12","2-ee8f2bc96baefc567110c3b5304ed39039316ece0b118099213d286042e7d580","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","Various","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-2aa83d7ee0e8cb09f725debd2d2559d3646b24a505c113563be14d3a02c1027a","","","","","","","","","","","","0-cc50b42aa571afce73323f8012aadfb09ae47cf26bce7ba4f7f98ec73c1b0f53","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-e33eef52c6226772bcf7a066908050744344c4825dd648cf6f180c9dd9d54f04","","","","","","","","","","","","0-42ac1dd3de4c82828eb98637d1fe2ce5b567dc3e16fdba01ae9a75ae71b04931","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-b2cb30d14785050d3d9c94125ca707e9994b58c349179e97367e9d8c5489c3a2","","","","","","","","","","","","1-c66488dbf1a1b300d9df63ec6178ae221410e9454f75e1371fdbddab90cac849","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-f359cb095681db82e6c468f57f07209967f742d111d3e43702aac10e7f3205d9","","","","","","","","","","","","2-5cc5ce8fce2c482fe6bb4654b0145916834e671a1837568336897be019988c65","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-cca6d3468480fd64e4bbbed11dbe4317780004dade74026222823e5a4a353c67","","","","","","","","","","","","3-035203f6e9092235c931d5b86dbba3e77051fea648ede9175a26b84f6153f7fb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-377af5d92e0ce60744a0d831293fadfef723a4430386ca6c0a4870aa0c1b907a","","","","","","","","","","","","6-26d423bac7ec870abb47c5aaa4089ed0f5529cc9cbcb4e7dd0f52f14561aa228","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-6b739b3ffbe32486075ce6339508d3156775127738535e70ceb1d0bd57d72e3f","","","","","","","","","","","","7-d246cf488c98c49767599c64679a619daf865e0a350d83d0e503872d721ff1d5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NAVAIR","","Maryland","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-59ca693b5f6c31d1a984122f322e5952088d3d1986c5081512e9bb35fcfd670b","","","","","","","","","","","","0-64906a7460722029056d5fcc285648c65ad5231559f43378f861230c2bc8984d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NAVAIR","","Maryland","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-1b9543baeb58909596ead6bf5deb5c7902c0afac4d1f3ae276dfdc63e09b2e9f","","","","","","","","","","","","1-3671679558ca5f44ec59192f3630311eb268112df3fa365e6bd6db5de04231f6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-efd42cd5714f25627136ca4da82aacfbb49ad6b3307e6998be9773f76e5212bf","","","","","","","","","","","","2-7659909a55f24966c1b027b649c4aea35e9a494e5d0a7f9a1ef53f278a6f29ad","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Space and Naval Warefare System Center (SPWAR)","","Charleston, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-e413e9c321761d1fedfab707be3b087c355d4505bd49fdff849b1bf413c7ed1b","","","","","","","","","","","","3-cb14cf9a24a77854ec2583813ef8b79b16afb27d78de290f368c90e0b25edb11","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NSWC Crane","","Crane, IN","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-85cbc31782d2b4b58eaea6f89ab1baaaeccdd58d3f2fea12036d8c6e5ebf29e6","","","","","","","","","","","","0-4b8b307adffdc0d9b737c90761d63a3bf1fe55d96be26cabb719e986c461107a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TBD","","TBD","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-d1140bc22ecaab7e2e4a735f2ff87dcb90501f0553d593dc64f5615ac75522bd","","","","","","","","","","","","1-d44e02be772fec0a8e53415d8060b9135a79fcac67df4ebce53735e02f0ca767","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"FN Herstal","","Liege, Belgium","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-8068ab2f65ce756a99cca4fb21f1e8d570a4acfb077aadb66c45658de00948f9","","","","","","","","","","","","0-8817bada34491866c4c6bd8aaf42268c9bc7ff8bdc033ae2aacce4f3013a419c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"FN Herstal","","Liege, Belgium","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-52734d68c88fc9ca9250479b1b25f644606e340855d5bb1da8e464e4a0c20b84","","","","","","","","","","","","1-d9d6bcccfcdbf99ca462074f4f4871f456df953529fa2a0320ceb76f3e193bd5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"FN Manufacturing, Inc.","","Columbia, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-550ec817ad16739bca14d104cea7b4f230d1ef0271e7687ce01c1e7e801c9805","","","","","","","","","","","","0-4ab06039d5b2cfaf2317e917ce194daa96b70f04cddf0f294771214b2c378cee","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"FN Manufacturing, Inc.","","Columbia, SC","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-9d2884de07f8955c3609ab766f7b1fb1c0f804d7093bbf33a123712c4eea95ca","","","","","","","","","","","","1-754a4901f1d0ed748660391527c8cdcf8a81cdebc6be1a0109fb0d5c80b90031","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"SureFire (LLC)","","Fountain Valley, CA","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-ff0725aeff10d41f4054a3e83956dc6cad8902fafdc7e6a06c7d05a5179e191e","","","","","","","","","","","","0-38899f12f41bb35dcafbe51e65a37cddaf556f9c3d5040135c7692091cb2fe78","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"NSWC Crane","","Crane, IN","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-78b8f31b5de7aa17267805c4486bc5609863d540318d2b376383835117a1edc1","","","","","","","","","","","","1-e48e7ca3a84977959586b8b99383503ce00ebb2e3d8c58477a8eca8a0ba0ad0d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Daniel Defense","","Black Creek, GA","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-fbd0182d6aaba777eaaf458c529f65442822925dcbf407f5e7291374b6e7910b","","","","","","","","","","","","2-b1c4036877490abe5b95266d2f10251e4f4850ee9be7c4032880de064282f229","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","Various","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-744a694555ea8462c34ed325851fc53b387ce6d0732b6c76d10d27e51829da8d","","","","","","","","","","","","0-bd1eac737c35277f75b00f5a6308d9f2e454967fe320deb75aa6bf952bacc312","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ITT","","Nausua, NH","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-ff1093f48ac182ba625345736ac4698a00ae76aa5ee7e9270d8e1f212828cb5c","","","","","","","","","","","","0-67f3976b86cdd18eb81c033db049997084bd7d6ab73c4a87d58cf892995a1120","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TBD","","TBD","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-9dbe9bcf0800b540389dab7d69d4d2b65998e384ef2eb7210441412b7156a188","","","","","","","","","","","","1-1e5049a379ada2890e81f5054e6f97b1796da115cf48f52639292d1de4c933dd","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"DRS Systems, Inc.","","Parsippany, NJ","2014-BASE_PROCUREMENT-2014-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2014.xml","078ed1c5300e48021f6f9293a405a16671aef008b004a93578a30f964573e5cd","0-0d33955d55244ac9923739066b67108e46d6c0e0a6da0b3217e1413dfe53c277","","","","","","","","","","","","0-c1c398cd136a085ae1ff879c62bae813381a32494b58357cc7d8c41670449d30","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
