Name_val,Name_@footnote,WhenRequiredInMonths_val,Cost_AllPriorYears_val,Cost_PriorYear_val,Cost_CurrentYear_val,Cost_BudgetYearOne_val,Cost_BudgetYearTwo_val,Cost_BudgetYearThree_val,Cost_BudgetYearFour_val,Cost_BudgetYearFive_val,Cost_ToComplete_val,Cost_Total_val,Cost_Continuing_val,@SOURCE_FILENAME,@RECORDID,@ROWID,QuantityPerAssembly_val,ForFY_val,SCNProductionLeadtime_val,@PARENTROWID,@PARENT
"F-35 Airframe Equipment","","0","971.486","228.852","264.836","227.666","342.27","412.277","407.3","388.222","14149.559","17392.468","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","72e89ccc766fe3f87d2e7ce15feb0d55fcd0fa99a93b32c43e51b37db5c84475","0-e8b7d7a5e008dd49852d7141b52d87e3914b324b2b4fbfbcd16f3791976e5999","","","","0-07a0fd9d12e138a7451abd07fbff691d7fc0fef3e858b88271f49112ec134ac7","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","6ba238e5761c0b5cdb4005cd9d3b0ebd730c7a47c72ec72a3cb63b26a07450e3","0-c6577e357bbbd10e5bdc03afee002b3a75f4d35cfc793cea835dfec281cecbed","","","","0-362e0c59a0ff0a9bc49072ba15e1230633dee6b5bedd7e9a5e909f88d8daaa1a","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","39.945","10","32","40","24","","8","","","153.945","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","565aa015362bd445cc082985b6e24c13e2957f8c30a9dfbe4c0bd8a663cbe70f","0-b54aa8dd137fb1ad02086f89ae9bc7b98949909deb6806e82fbb1aca95eaf56e","","","","0-4e189f7497dcaa89ac7fe2090e123971c45b4e9c3006109ed08b6870f1f7bfd3","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","119.669","40","16","64","72","40","","","","351.669","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","17ab19c784929a028c69ad970f12cd0eee00de512acf9833a5336d1e8a33db11","0-6f334c07b28232a21886442c09eca5bac6587c9a92e759f2992af3bcfc37f992","","","","0-8fab09e7f1dd613f6ef75bc08e0e8622f13f57e0fecd801d69bb717f8ca07e42","root.record.ItemExhibitList.P5Item"
"AVIONICS","","12","137.656","15","0.000","0.000","0.000","0.000","0.000","0.000","0.000","152.656","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ba7a55b890941cc9f4565d78cfacfc7950f69af2644c25b93e58b8043154ba13","0-c356584152e28f21eec90f05b2d95bd42180699d2e0318dc71070ee31fdb3444","","","","0-c280ea3be9f0fff5171570089c28b0f92b95fd6ea884d9cf357b3a7c2bbef7fd","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","29.877","50","","","","","","","","79.877","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","d17d6ee2f2b2d7f3a6fe2a2b61898c3ff891fdea63f7b83d1db336a7c6f0ec04","0-6fa5619113bda5c8affed879fcbc4fbb6bad9c93430192b30dd09747df691a76","","","","0-8282c5db079c2e014d113257957fba0d8debf8bf354e6e5cd81dc82282ec5b1a","root.record.ItemExhibitList.P5Item"
"F-35 Airframe Equipment","","0","971.486","228.852","264.836","227.666","342.27","412.277","407.3","388.222","14149.559","17392.468","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","a90a3faa8661f0958a0901808890d67093da1edc0728f26e9236e37ed3b54059","0-d9928ae34bbedbc9ef0f21ffd0388cf27995836b9115fcf82352661866a11fac","","","","0-a80ea6ff2953a2335893454edae620587d8fcc59cfb475a5f1d04256cf4788a7","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","8e9b86220f90ce455a14b686aeeb045957500e61279471fc35c4187b1270e5ed","0-7eac57ae5a5cdca058ef04a8d198235b662af036f8ba17dd5ec90a7a5e624514","","","","0-ffe58553144bc8d1807a78a2b2e1213f7c0f2a8c6834b49ea257c59183853e3c","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","39.945","10","32","40","24","","8","","","153.945","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","9d38bc75efdc1bb24fa15dd6fdcc79dd0ddabb23d16bb5fb0fb72b4ecbbd10cc","0-b860e4d8bf6fe9e6b9ecf297018408399d1ef75276e7dafe68646ad65e167b4c","","","","0-54fabe0032e2cb0c09e1ebeede759217f422027785ef7bcf5144050edd7b770d","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","119.669","40","16","64","72","40","","","","351.669","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","a97dfc5ffa5535857cd61c3c158de84a1441decc875ced08ad568ff95d020f85","0-438eedd8631ffd304faf2780d97de4f72a8428eb40360fe7b4c5243a70bbb919","","","","0-64afa44e88a2e1249ede6e23496adcd7e452c69304f5222e66d61d01de41d1ed","root.record.ItemExhibitList.P5Item"
"AVIONICS","","12","137.656","15","0.000","0.000","0.000","0.000","0.000","0.000","0.000","152.656","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","b1952ce40545e9f4efa9c33592b95ccb07e147da54dfcd401b9d7ac8ae77b263","0-03068b217ac07ab502e116f1e7e76c4e17177a35c9fa8e5f3880f6ff33e08195","","","","0-6e5ca76b7c21b91ef0f38979d51309e68d0568a0b2b587afdc159d110e202b30","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","29.877","50","","","","","","","","79.877","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","fa565585ea6b9180349b6eeae04250ac133fa69073cf4dd01888b01b70af6ea2","0-12af7dbd574741c3f8bee54585fe77b5bef83db3dd6250621f5588da0a4019dd","","","","0-d7c2911508380201b4ba94cc79aacb3ce3fcd4bfac6d5f80c6033103a1458067","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","d27cefc2bb72e82de7748f7a1d1ff2a8ff7ad30cf7027a91e47ee29dad986610","0-73ebf07a9c38f344ce844accd5c2425f70a59692bea775467ce586a9e7b5e808","","","","0-d3a5095b971c16e13f807984426765a1b25d948eac8bc8e19b458bb1a071df0d","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","04277271467c34157fc353a716c1236673a9ef09c1f838c7ec2af5d1128b21cc","0-380802747c203401b70881dce221a356ead04e40f02959250cb5eb89e493779d","","","","0-7481f22ce384c7b993fa49c9fbb34f33e1820acf8ccfd541d80e70e7aeb45e61","root.record.ItemExhibitList.P5Item"
"CFE - Airframe","The P-8A Multi-mission Maritime Aircraft (MMA) program provides the replacement systems for the aging P-3 aircraft. The Advanced Procurement funds the long lead time items required for production of the aircraft.  PLT reflects the production of the aircraft as reflected on P-21 of the APN Regular Procurement budget.   Advanced procurement (AP) funding is required in FY 2019 for long lead requirements associated with the procurement of 7 aircraft in FY 2020.   The Advance Procurement (AP) funding will be used to procure long lead CFE items such as basic commercial aircraft long lead requirements (33 months); mission/weapons systems components and P-8A unique airframe components (24 months or greater production lead time). All of these long lead items are essential to maintaining the current schedule in support of the US Navy Fleet Martime Patrol and Reconaissance (MPRA) force transition from P-3C to P-8A.","0","979.441","0","0","0","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","0-37691826ad224fd06f1d7acee25720eece853ae0d6b68caa1703530651e9cace","0","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY 15 CFE - Airframe","","0","152.044","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","1-9c24336641c2e5134af2d347008a69cb2f734fbcef6a6c109c01d0ec5a15be8e","0","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY 16 CFE - Airframe","","0","193.076","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","2-7c2082e039004e1706f260742de7dbb9714604e0e945d742a73769b223c9ff62","0","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY 17 CFE - Airframe","","0","235.274","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","3-01455c5c59a353b175766aa0482bae0f560a65e3aac46a72dfe432794c9339bb","0","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY 18 CFE - Airframe","","0","123.14","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","4-fcf3b7370491770bd99956c07f1d2b5fe2ad73d82f8cc978ae72769424aad56d","0","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY 19 CFE - Airframe","","0","","140.6","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","5-12b4e5d95c443f37e29a39d684e7beeb83b0450887eefd2151a6dc6f61a0d214","0","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY20 CFE/GFE - Airframe","The FY20 aircraft procurement is a new quantity acquisition requirement and requires fully funded FY19 Advanced Procurement (AP) to support the FY20 requested aircraft.  Based on Boeing's production line transition, reduction in P-8A throughput, and the impact on the aircraft manufacturing line and CFE supplier base, $30M of AP is required per aircraft (an increase from the historical requirement of ~$20M per aircraft) was required in order to maintain the required P-8A manufacturing line and delivery schedule.","0","","","180","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","6-7492c3c5ecb1cf32a4c6cd12bb8a8c19f655148a0679f6a3ae206337aae8f390","0","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"CFE - Airframe","","0","761.495","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","0-b1c5726a88b72a0747bea32190b37aebc8e70c86f94dbd13b921242f9d0cb110","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"Prior Years EOQ/Long Lead","","0","538.598","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","1-d2447f33021042f3cc14bd2fc5d636a7f7714ea880dbbe9ecd9d85ca5947dbb3","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2015 EOQ/Long Lead","","0","125.5","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","2-b3c443e5c5db66f8ce9b040b52c79cd3360dd3f6068a2306ebddea7815622054","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2016 EOQ/Long Lead","","0","175.177","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","3-f1ac95bb3a8de405b5a0398f65631133a162001419f4cdbc1c61fab44201b807","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2017 EOQ/Long Lead","","0","238.086","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","4-e0eb221c46fc8803c25f853f5b4fc37e0d7d24cff8585f8d06129976d11efcc8","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2018 EOQ/Long Lead","","0","271.003","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","5-54d58f23161fa433e73829de3fe43276a846d20cfc9d930483ace12c9e3ed7f3","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2019 EOQ/Long Lead","","0","","102.026","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","6-5ec37870e4f97cdff7b579b6d74481edc302990752896dfac28ddde2215fc0fb","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2020 EOQ/Long Lead","Increase from FY18 to FY19 Advance Procurement: There is no Economic Order Quantity (EOQ) funding associated with FY18. (All other fiscal years of Advance Procurement lines include EOQ.)","0","","","126.128","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","7-a356743ff242b56b68cd53826d989312c99f80bbb86cb0abefe66fd7ba927435","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2021 EOQ/Long Lead","","0","","","38.202","122.29","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","8-24c5e3cde3f79ee844ac3624b9e6aa219757b92121bba3f3dee1434ea275dc0a","1","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2022 EOQ/Long Lead","","0","","","38.202","33.957","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","9-6684d9eb179aafc335dc4375e2e4b9b7278e2c68eab430a83efbd37349104d62","0","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY 2023 EOQ/Long Lead","","0","","","38.202","33.957","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","10-ca264e941584ced96f07a68e95be94d381acddaecb7313d3498a7c52d32eb9e8","0","","","0-31bc2af050a936d01b4ecbccd730d75319efa6b75fbceacd079e464c7441b707","root.record.ItemExhibitList.P5Item"
"For FY2019 Airframe EOQ/Long Lead","","0","","41.317","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","769dd7462b7ade93137602768b6b537ae8d91c92678880c20adcf06330863941","0-2fb94c70c4675fb90a86259ad653fe61f40ff6735a25e67c52dfa75606f4829d","0","","","0-387d6dee067580bb5460646dc22bb3b6f752e608b8c915c6aa5fe45069162109","root.record.ItemExhibitList.P5Item"
"For FY2020 Airframe EOQ/Long Lead","","0","","","45.863","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","769dd7462b7ade93137602768b6b537ae8d91c92678880c20adcf06330863941","1-10d339dbdea5b5326fbb8d0ef50e9cade528faa902a1813250de23a76454284f","0","","","0-387d6dee067580bb5460646dc22bb3b6f752e608b8c915c6aa5fe45069162109","root.record.ItemExhibitList.P5Item"
"For FY2021 Airframe EOQ/Long Lead","","0","","","","43","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","769dd7462b7ade93137602768b6b537ae8d91c92678880c20adcf06330863941","2-a76d51c4f4da4042f85a5bc7a7913e7e81f8d452b84e4a2e2dc9b4866587c3cd","0","","","0-387d6dee067580bb5460646dc22bb3b6f752e608b8c915c6aa5fe45069162109","root.record.ItemExhibitList.P5Item"
"CFE- Airframe Long Lead","","0","1377.553","110.233","116.208","151.436","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","0-d2a80c525ed05ef39d986419be98f6b83bc4338958cc0615279a23d9fc8e5bc9","1","","","0-80dd62b3308177feb5639258692831d0fbe7ea8afa03c072e9a6e11e593cd437","root.record.ItemExhibitList.P5Item"
"For FY19 Economic Order Quantity (Lot 13)","","0","","66.855","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","1-85e7a622159e95c89f8d02075545e6e7e0c732db49fbb3744cdd812c53aac5cf","0","","","0-80dd62b3308177feb5639258692831d0fbe7ea8afa03c072e9a6e11e593cd437","root.record.ItemExhibitList.P5Item"
"For FY20 Economic Order Quantity (Lot 14)","","0","","66.856","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","2-af494aef6358316fe2f3f99ecb2ac0c4bf7dd7c974465048cd37df8b2911bab1","0","","","0-80dd62b3308177feb5639258692831d0fbe7ea8afa03c072e9a6e11e593cd437","root.record.ItemExhibitList.P5Item"
"For FY21 Economic Order Quantity (Lot 15)","","0","","","","98.077","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","3-d84072f37e6be90ae63d810b397fb43cd664df8d5c2447745727e036287f9aba","0","","","0-80dd62b3308177feb5639258692831d0fbe7ea8afa03c072e9a6e11e593cd437","root.record.ItemExhibitList.P5Item"
"For FY22 Economic Order Quantity (Lot 16)","","0","","","","30.834","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","4-f442df576e1a172f05e7eac3e4f6c52385374645b8cafa9a08d475a1591590b1","0","","","0-80dd62b3308177feb5639258692831d0fbe7ea8afa03c072e9a6e11e593cd437","root.record.ItemExhibitList.P5Item"
"For FY23 Economic Order Quantity (Lot 17)","","0","","","","27.689","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","5-5a6663be8e1ae379356600c8d8aaca9c90f45c736abb0323cccc144d061bcb96","0","","","0-80dd62b3308177feb5639258692831d0fbe7ea8afa03c072e9a6e11e593cd437","root.record.ItemExhibitList.P5Item"
"CFE - Airframe","This budget request supports a FY19-FY23 Multi-Year Procurement (MYP) contract.","0","247.199","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","b76934ebff8d34a8a8a87e1f0ca35e80e48aeaf937759d0b673a4237cd1ef307","0-0c7b7fef9cf8098558caad58f038a2635e378f2ab789e79278a77f4c58a4ca42","0","","","0-2269e15413e6df6052d4186fd4071cf32d810ede30ba731e4ce2b3886857a57a","root.record.ItemExhibitList.P5Item"
"Prior Year EOQ/Long Lead","","0","20","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","b76934ebff8d34a8a8a87e1f0ca35e80e48aeaf937759d0b673a4237cd1ef307","1-d1f42a849485b36d6610037c4a5d79d39e9bfad0c311339c2028a69191caa881","0","","","0-2269e15413e6df6052d4186fd4071cf32d810ede30ba731e4ce2b3886857a57a","root.record.ItemExhibitList.P5Item"
