ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Navy","","18","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-3704656c24cdf2b1f0e7e11e0d3fb9176a9b858efc1ce6f7aff0e232b7799cb4","1-489944fcd8acc219484f2324a430e6874fd0fa52ad0870f89b7ef9bc0088710a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","14","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-cc762b465a5233060f841fdef405a76f83e10f02040d3e31d60defe595a0e616","2-18ef379b500f3fb77db6702c52ddf8567d030daf91aaa720c2183cc457ce42d7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","10","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-c32c60b9e7de96d78964559d761b94f13a1c32c22ed63c60a5b742c28d317220","0-8f5bbb1cca3ca20c7eb529675aa3c735c935b13b71a2326798454668ebeb4eb9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","40","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-f5223a66eac912db57a9c9c9e6a5c19f1df88e981435e4a7265496147c5d4495","0-ebeed02af7fed91c6eab16fe4626a58e87cc2eca543fbbf1eab9b947f55704ef","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","59","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-ecde009a27514d8ed25f3572acb75e4c61725812cf0527cc4a7daa4722c2bac4","1-ccf5bd144c13e524a0dee1c6a8fe2991d25be010e4c9c44fc3740553784e1aff","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","80","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-c2a8cc2373ad398d42e4b7776fea20d8d9b780ee01d8b39ba3a2dcf316245a9e","0-5dbc79200e6dcb39a84dec74c151b17d00378c4338c3b34d51e0c7315b3ff787","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","51","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-410cb3fce3969f8e8840df0f40852e60a2bf91ba51986cee9845fe49473b1b98","0-889a0c6ba61c889f5511c37503a98d1c9b76a10c3f48ad35a88b1d0fbfa3a7bd","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","11","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-f7f7f506873c3b756f16f3d4bb194027027804b60e5f5f4de3c0aaf3c195ef63","1-70785098d36f9e17a79e3e6430d22d5edf4d138fd411bf8fb5f886774a7cab3a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","100","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-3c2ad24e74c37f8ef28085c01ac02f423cdf027dd0bb7224e032c0cb820953e8","0-8e1c231da91beca571ad47bd57ba907396bebb7cd5657ae7e4120635ce34e74d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","113","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-2f292e7cdba43d6b708f087dfa68c91ada75de4a8b63af55090488ba555f26c6","1-126f86004f9424a05dc5683a581709606f0b019d3539307e4be551971a7171ec","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","95","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-481ce3acfff2b172afb541d76fb46c06deccd4432caf5845da5405c6f1aa02f8","2-89767f0acc2a307a93bf3c59722bfdb56f49b1de955a6dcbcb6557c7f05ccbc3","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","43","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-f829a3e7dff99d7f2d99234611547931444d8ef672803fde8800a964f23ae900","3-c86be3c79434a41deeb180815886570a42d75571a91acb8f061e9d03072727c4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-34ce5799a221472b125e89f3c512d3322748bfaffc60a7e468cb1dae3c0a3cad","0-3899e2698f2f45f0b9337d8b8985baf541e97c85a8a5fc1fe82372a73dd32a58","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","69","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-cb1a41559f4ad77c0b9f1180cf445e9469d601425ddb816bfc56269cd681e535","0-f02aeb138a7ca6bc11f39a8e987a0427cadc1c0950ac5b44553d1e8f27dd8022","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","75","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-8643e53f926573f428313ff1e922dfe63d50bbe6df940c201c40580768357a17","1-f51962beae1d5ef96b12c92320267aea5688b88a57dc53c79ec5d191f7a43f6c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","17","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-dec5fd77d0ab0d2fc1c8d0a992b5fc756893e01274237dd3eb78f6935be6d5a8","2-7187eecb9b530df3915b5d129d0ed55539eddbc6dd1d80ab5ea5298e5829589a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","18","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-7c3e2097817d3d3d0575dd46ed90555d731e467de6c069527fe2f7932a923706","0-80de1754859a73dfa234bb73c736d43198e12149df7d5e0ee03108ccf22c8e32","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","18","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-ee233fdb134e14a9e990fe72cf88dfe92588e57fd87b4a65d75f8917f9c73340","0-0817b485154c4595f740b8f23a67dac3461c0c98656eadcc82181ac51cea8f64","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","28","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-c595a26965b2d126203be8ecd5be71335da672c6aa0179d4cabdacc80c31fa2c","0-5ea5adaca4069c6b6f100a7f939a6c1711079a7a969fc49f794145b46b306111","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","35","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-d93081f1761d5bf23947da7c94086d1e83f1cd7f6db8d28822355e73be9f3a88","0-1be32c4b090b5fb4f05822bd0b2074c6b0315025e20746db48be6dc34ae9febc","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","28","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-e5dd8231eb5a1fd2ec22f5fa6189fee3dd041675f7f7aef45c84b1e42b00fee2","1-b850b8b10b8c8da078e23e92b0c83b17168a6589705bd791025fb7d7eb98c5b1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-88127239d63cb5767579305a36e88c2cb9095a8a902bcc3d98f7f347fd88a522","0-e469635e4c2ce2eccee20c6683efb14f002d96d3dd8e31f559f68a481cbd7aa1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","3","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-5b974a74406e88e54c26fb5ea4ce03873867f83c541b76c03f6749dbf7a64be5","1-85a126ad40aeb270dc514772f94449ac39d8dd4eb111b5a2daafd17328d4c077","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","3","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-58a852b1252c023f364b52cfcefd17bdec3ad41f37272106d462147132a1e5f3","0-8070f023fa7c1c0e4b5db0be3ec5f9f42456249b4427842f7ac4f263f1a82144","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","7","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-083913a34efdd68cf4bfb388b6d5ee5b94f8b17ed5d103b2d86214429e2817b6","1-1da11a0cc0e82c39450476fbf850016b5c7a9c34a95cbd3b5c616758389546d6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-931f94c95e7b020f123993dd841732096fa84464ef6bf4af14c00a4f1e46c89e","0-7076aa6335f10f0d2972d9153da596f9078c676edf39d61302416a6540409352","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-719592b300e0f5517022b8dea3fe4d5386b09c52810a0ec321088f83131e69a2","0-86418cceb4d42b97be134294ea4be45a01f7ae4890e7cc44cefc47a318cfba1c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-dc5dcbda524fb57177a018e8eec145f41a9b380d6959a727198c3e330c062488","0-ac713e51fa27cf5fbc0481a4cb3d021a9cee446c38cc8f124929dd6d3664c3f9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-142b3e4f84ed0fc541c009bc5daf77f3a24e3fcfff87c78700892a5375cc41d9","0-e9582d61cd39ebedb62f5439db6f70e23437e7ae43d7136a290eb06a71e0f493","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-85b70abe8477998ee538df9c01f4364895ee6074340cd13fb04948f85e751009","1-f3ace7e0963677845bf2d6fbe91092a7ff83067b8928e3fc3811fe5b6f4145ee","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-b20eaae9a329cec06427b372ce99ea374353f06242b4c6c9ced469b10003411a","2-692167b043a6e4388f9c83bfa7bc23fdc1b72df40ed1885b24c1321790f2cec8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","373","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","25f1c4cfdfa63988b03bf4dbeb11ab76e2b9eaed6cb021a7fe6207c223457db1","0-949939f60e74de09c90980f8448665f54a782b87624fb4e1aae8a980f5c26ac8","0-1861836e44435ce9b3d082202d36e45b9daf95997a7c0ee604296d74631a528d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","421","Contract for the FY13 procurement was broken out on 2 CLINs, with two different period of performances.  A quantity of 300 on one CLIN to deliver in 12 Months and 121 on the other CLIN to deliver the subsequent 5 months for a 17 Month FY13 delivery.","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","25f1c4cfdfa63988b03bf4dbeb11ab76e2b9eaed6cb021a7fe6207c223457db1","0-daa370ae64f75cc1995bc3121632f90a3661939b35b488cd347462c8392f1b12","0-4210d8fb5d9119fc8de325d6dffb578e4c6c560f360d01ef27a73a33624db47b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","29","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","25f1c4cfdfa63988b03bf4dbeb11ab76e2b9eaed6cb021a7fe6207c223457db1","0-5fb823edbc1dfcc8433f64529db48903f69773f3473f5b520f0262e4ae38691c","1-7f7c425eb202f51bdbd919ff08888852e821872679f97483480424180674be33","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","240","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","25f1c4cfdfa63988b03bf4dbeb11ab76e2b9eaed6cb021a7fe6207c223457db1","0-a0a7ec8f95b0644563e47baba7093767cd21de457827881510333c432cdfdf93","0-55414b39ae8f71c08a7a452e21af18c8b871c2e5ec1a7a08538f0dddf7a0dc15","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","261","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","25f1c4cfdfa63988b03bf4dbeb11ab76e2b9eaed6cb021a7fe6207c223457db1","0-9d2b4026cb508fe2d0d9cd0b6c113b3479f761131fe283f72a59d5add69e8fb9","1-6386da818b5ada6b3b8f58a43d8eb4b5201b94b491cd5f22cafb9b9e49edf99f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","159","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","25f1c4cfdfa63988b03bf4dbeb11ab76e2b9eaed6cb021a7fe6207c223457db1","0-730a913e35d3c6a76c05cce4494f5529e56320b2cd05f6cb7872811f50198b9a","0-2497972a7f15222c4c91f78bd9c917ed6bd00c4c976359e1ea90bd1f57dfe3c5","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","53","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-7635478065d03a74908c7f3b4e867437d481678b3f5c40fabd8617e916d5759b","0-d15bcc297857639afd58aba7f74a3dfd51e5c4177e9762fd5e874d500b788f3c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","42","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-ac7214553900b27264fd631b8b2d4da6ed6934465ef1e96818ee9b3efe754f49","1-da3f8970ec884ca0341917e16dad4748f19fffff7e22883938ca6877a35195fb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","37","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-e62047af05fcee6940d281eb39d8a7764d8799708abac0a518d05c657072d0e5","2-15ca728e9bd8c794fa911e6e72648a71170ed2a5b547b0ce6be13da432551702","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","27","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-15b1518a229ba32a265561c57b8fbd7f07bd989d31410b678c2542a441fdde71","3-482880e4635a2b332b82243e335ac114eb5db2425d22060c14cffa5b82f9729b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","100","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-90bc29142e53a5387281a1ecedfe1c04891f2ca8c111873f9db3c933470fa939","0-b290dd19097f0aa95db4f16a87c7a3a2b27caa0ba11382334f9090eb0d2ee80a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
