@SOURCE_FILENAME,@RECORDID,@ROWID,Name_val,CategorySubtotal_TotalCost_AllPriorYears_val,CategorySubtotal_TotalCost_PriorYear_val,CategorySubtotal_TotalCost_CurrentYear_val,CategorySubtotal_TotalCost_BudgetYearOneBase_val,CategorySubtotal_TotalCost_BudgetYearOne_val,CategorySubtotal_TotalCost_BudgetYearTwo_val,CategorySubtotal_TotalCost_BudgetYearThree_val,CategorySubtotal_TotalCost_BudgetYearFour_val,CategorySubtotal_TotalCost_BudgetYearFive_val,CategorySubtotal_TotalCost_ToComplete_val,CategorySubtotal_TotalCost_Total_val,CategorySubtotal_TotalCost_BudgetYearOneOCO_val,CategorySubtotal_TotalCost_Continuing_val,@PARENTROWID,@PARENT
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","56dc5e1e3e00cd1eb936f26d3a4f40fc3162c31b0a9f7b35b854bdb6ec9e3df1","0-58c8033cf13e260719f46382534448eb1ec6cea52e9411db333e6e4e5cc2d661","Production Engineering","3.302","1.968","1.468","1.658","1.659","","","","","","","0.001","","5-06726b8dcb77f9bf3465d2db17b537a98d3f70212e7a5d3c15847874c9dbb5d7","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","56dc5e1e3e00cd1eb936f26d3a4f40fc3162c31b0a9f7b35b854bdb6ec9e3df1","1-7f997881e28d609793040bf1f2f820fba347871520349cc682b24f3705cfebab","Quality Assurance","0.016","0.016","0.011","0.008","0.008","","","","","","","","","5-06726b8dcb77f9bf3465d2db17b537a98d3f70212e7a5d3c15847874c9dbb5d7","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","56dc5e1e3e00cd1eb936f26d3a4f40fc3162c31b0a9f7b35b854bdb6ec9e3df1","0-8491937043a00dc1780a2c3b480739aa47166365ecfca7cd19ec2fbe3758da7e","Production Engineering","9.813","2.258","1.836","1.919","1.919","","","","","","","","","6-8e340306dc6e141eebc359f6de6fb72415a00398328ab2d00e9075c116ee4828","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","56dc5e1e3e00cd1eb936f26d3a4f40fc3162c31b0a9f7b35b854bdb6ec9e3df1","1-c40312caaa7c7f757eb5a653cd65501cd9e78325afb93f257bcc6cc5809ae42f","Quality Assurance","0.008","0.016","0.016","0.008","0.008","","","","","","","","","6-8e340306dc6e141eebc359f6de6fb72415a00398328ab2d00e9075c116ee4828","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","0-9b8987100c7d069a779f4a1e384b0ac60c10ecaff2b3fc4b59b2fa0e94b5c970","Acceptance Testing","","","2.152","","","","","","","","","","","0-88160e1c84f0c14693b901c257c9faf6381f77e8d8219a356f9290a5bd2ef3f5","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","1-ab4134ffde51d7053a27b70e0da057e80f06034743a83e5a4d120c40f121662b","Production Engineering","","","2.01","1.902","1.902","","","","","","","","","0-88160e1c84f0c14693b901c257c9faf6381f77e8d8219a356f9290a5bd2ef3f5","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","2-1c964198ae1dedf7d594b381b5cf51953391b4f72f2ebe39ef1815ca7c29ac3c","Quality Assurance","","","0.005","0.005","0.005","","","","","","","","","0-88160e1c84f0c14693b901c257c9faf6381f77e8d8219a356f9290a5bd2ef3f5","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","3-f3b907760c6d6a9a18ba412ac3edd8fe966469be22e1423b63fe14a3a8e508fa","System Test and Evaluation","","","","0.109","0.109","","","","","","","","","0-88160e1c84f0c14693b901c257c9faf6381f77e8d8219a356f9290a5bd2ef3f5","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","0-7da0446e7e75ea33341a513f042fc7dc117c9bc036514207b034839e4bb9adea","Acceptance Testing","","","1.922","","","","","","","","","","","1-83ca4b47b71c335783d210fa70efd8b50c58102fba3acf95755339f87fe76f0d","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","1-130bb3507f063e4628ecf12ec1735c4d3aa50f27157d555f199ef4e6c6e936a0","Production Engineering","","","5.519","4.865","4.865","","","","","","","","","1-83ca4b47b71c335783d210fa70efd8b50c58102fba3acf95755339f87fe76f0d","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","2-7c19cbaea3ecb4eee40d19366b7b289907897d2c569bfa78d69210527cb97667","Quality Assurance","","","0.005","0.006","0.006","","","","","","","","","1-83ca4b47b71c335783d210fa70efd8b50c58102fba3acf95755339f87fe76f0d","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","3-c9d1fba30ac44e862324543489708f799182f81f81360fb4fce2632c875293ac","System Test and Evaluation","","","","0.109","0.109","","","","","","","","","1-83ca4b47b71c335783d210fa70efd8b50c58102fba3acf95755339f87fe76f0d","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","0-0dd8a24c12d80479e38aec31e7c495cb085b9595ce1f4f16348245965d9364fc","Production Engineering","2.441","","","0.672","0.672","","","","","","","","","2-464edafdffc5e1534119db98eb324f71c5f0bdcefb770b606b3ea38710dcec8d","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","1-55a08fde3ba3dd13febfd518a5939654babeab4d94f55f13290f7b03f006a897","Quality Assurance","0.028","","","0.009","0.009","","","","","","","","","2-464edafdffc5e1534119db98eb324f71c5f0bdcefb770b606b3ea38710dcec8d","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","0-d1e2c00da8d0fb5c601c9662b4dfe774e83f495921d749566ca4b2f758e85173","Production Engineering","77.382","0.35","","","","","","","","","","","","3-73ef80e067820e4a150fa1cc334dcf9dd7108ee59dfaeb1bc531aabbf44209af","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","1-3a1d1de5a70b568d2a27a91c8bca5e27026746c5e205edcd64d4e4b0a4c906b6","Quality Assurance","1.212","0.013","","","","","","","","","","","","3-73ef80e067820e4a150fa1cc334dcf9dd7108ee59dfaeb1bc531aabbf44209af","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","0-1e073c831b2c2a1a4bb9985e6bceb4d1e83da8f73354f8e81ad5721767eba4e8","Non-Recurring Support","","12.76","","","","","","","","","","","","4-61d0fe041834a71478f2baa498306ce71d71bb8e85318791d9d01d3cb7b3cd24","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","1-6b944d566a3292e86dcb447d038b729dc52a406dbc8efaca669af3c0935cd553","Production Engineering","9.786","6.681","","","","","","","","","","","","4-61d0fe041834a71478f2baa498306ce71d71bb8e85318791d9d01d3cb7b3cd24","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","39a8f577e6571a7ba064bf04e682911091c35da6aaba079e610976ee3da9942e","2-2ecec8ac1312ab46aba93c23dad310eb6f8ce93cb5257e85ae12717a40364b0e","Quality Assurance","0.04","0.021","","","","","","","","","","","","4-61d0fe041834a71478f2baa498306ce71d71bb8e85318791d9d01d3cb7b3cd24","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","0-b4e25c8c3808debf4c2b9c99a7c640726648bf4c53eabe6c4bb94a54e4f15796","Acceptance Testing","","","","0.09","0.09","","","","","","","","","0-a4306d10ee38a9278bb531a48a93336b194930551f79a96f44cd9effe2198860","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","1-fc92cf949a5b370f98bc2f44bd7897ee8365e082f6c5e105c791c91ec47bb5ab","Production Engineering","80.722","","","0.915","0.915","","","","","","","","","0-a4306d10ee38a9278bb531a48a93336b194930551f79a96f44cd9effe2198860","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","0-5d93701f0bcff2a04efccd9ae9a0cce5e269999c3362c71bfdc696635a1e1338","Acceptance Testing","","0.162","0.608","0.12","0.12","","","","","","","","","1-68db44bd65004a103e870ef23cba365f30c6eddb9747274eeb9bb15ebc035885","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","1-8be497a3d7531b403e5755df8c09e24df3152faefd2a0c7cd03310d8546aee42","Data","","1.256","","","","","","","","","","","","1-68db44bd65004a103e870ef23cba365f30c6eddb9747274eeb9bb15ebc035885","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","2-014fae80f34fb4ff0dab040aea6183dde916ccd07ecb6fe9fc0fa69c09904d41","Production Engineering","17.619","","1.517","1.556","1.556","","","","","","","","","1-68db44bd65004a103e870ef23cba365f30c6eddb9747274eeb9bb15ebc035885","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","0-5854d4a66e6a0c3bebbd5e527fe39c3409f9d45d35559df557b0575f9c8812c8","Acceptance Testing","","","0.09","","","","","","","","","","","2-bdc413861c9437d44963856eaa26a29ab08fa82e3abf8fd9d2a6b09574b12a84","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","1-eacf9e247aa877064b83e1df71fba12f2ada4763f5104b4aef6db51e2a81d70d","Production Engineering","","","0.821","","","","","","","","","","","2-bdc413861c9437d44963856eaa26a29ab08fa82e3abf8fd9d2a6b09574b12a84","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","0-97e0aa0c8df9b37e6972c7fb8d0ce80931fc8a36bfe092a680cd1a6a94470692","Acceptance Testing","","0.513","0.901","0.528","0.528","","","","","","","","","3-6d4439524048ef354648e279d9994d828041b50faf5e1959916aba45c1f1a286","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","1-43057fdd627493882f9e90c4ee344003f2bcb27b5c2199c24579de2edc3871ae","Production Engineering","116.106","2.079","2.146","1.444","1.444","","","","","","","","","3-6d4439524048ef354648e279d9994d828041b50faf5e1959916aba45c1f1a286","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","0-9ecd541fa9af21d016b53797a8ece61ef518e0c0d662a85a29fd5d407277fe60","Acceptance Testing","","1.511","0.372","0.264","0.264","","","","","","","","","4-37311771d161a0313e759793a09ed5f622bd8f9804c51599f4595bab97c9373c","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","5905eec720a16d254e3cdf61877e3bd25419d5a7ebdfa3b775820279c0672af6","1-2dfbbeaae6f9dd560d6836c86d2cb8e88db9df7274491551ee61f257862c9985","Production Engineering","170.614","1.913","2.301","1.88","1.88","","","","","","","","","4-37311771d161a0313e759793a09ed5f622bd8f9804c51599f4595bab97c9373c","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","0-d02b895b364656451a19e460833d17920ffa73163eeb7ee8d7e8e83884ac59dc","Acceptance Testing","","","","0.585","0.585","","","","","","","","","0-fa4e484375ba2560e7431747c9a401eb4f90b04655f11d4b3099aec46b898beb","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","1-fc9487e4874e4149f42ccc665a2ae502beaffdaf3ba9b0a174b553e9abf6ed5b","Engineering Change Proposals","","","","1","1","","","","","","","","","0-fa4e484375ba2560e7431747c9a401eb4f90b04655f11d4b3099aec46b898beb","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","2-c45350ca8751ed1aba6659fa98f1247deded2cb39c7a9690d438391678305e35","Product Improvement","","","","1.7","1.7","","","","","","","","","0-fa4e484375ba2560e7431747c9a401eb4f90b04655f11d4b3099aec46b898beb","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","3-bb888253b34f4550d6de1ae2eac24eeaacceefa335793047c09aaef19586a427","Production Engineering","","","","0.003","0.003","","","","","","","","","0-fa4e484375ba2560e7431747c9a401eb4f90b04655f11d4b3099aec46b898beb","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","0-48e8ffab6fbdfc1131219aefb9a8d7d4d66fda43c0e4e3e9deff2de9c220e0c5","Acceptance Testing","0.178","0.368","0.203","0.2","0.2","","","","","","","","","1-f742d57859efdb29d31e1ada3e0d37b620678afc08e7e59015efde2ca7278cd1","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","1-14128f9aabcc46cc79fd62b20ca6363a118378bdf68c5ca8853fab5ff44b5276","Production Engineering","90.923","0.701","1.258","1.311","1.311","","","","","","","","","1-f742d57859efdb29d31e1ada3e0d37b620678afc08e7e59015efde2ca7278cd1","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","0-9c14638c9b8038e477ba2fb998eb7905107fa2cdd6ef1f7aaf1699461760ecaf","Acceptance Testing","0.133","0.401","0.442","0.395","0.395","","","","","","","","","2-a1186ac58c6bd2737ea5e827f12be2e5b85ce8f8ab96737c68ca073947214ba8","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","1-0fc74410d440630dcb11a2b733a4226600c32a59ea7e59cad6af4f41652a5fd4","Production Engineering","129.29","1.227","1.5","1.401","1.401","","","","","","","","","2-a1186ac58c6bd2737ea5e827f12be2e5b85ce8f8ab96737c68ca073947214ba8","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","0-7c48947d157f3e205ae3e9133aa06f42a8c5d5fc637a2801feeb21cb16b2b0c0","Acceptance Testing","","0.087","","","","","","","","","","","","3-d07361df325accc2208ae0ffe18cd189367d99876ced70338ac9824042bcf922","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","1-972ffd7df2599d8ad4fd14f28edd3ba9cfb4689ac7d7ea65f764e739d4442209","Production Engineering","","1.031","","","","","","","","","","","","3-d07361df325accc2208ae0ffe18cd189367d99876ced70338ac9824042bcf922","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","0-e44a8bc4887c840f9a2ce1e5717fcde62c401e5f67944233cf162afca9397b34","Acceptance Testing","66.975","0.179","0.09","0.09","0.09","","","","","","","","","4-1fc93447b93fd24ceebb09033d4fbe2b6cd4b7437b169d90e3c8add1fc189eed","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","868572366aa1aa4d50ee6bb263d3085268d4e20d353c64d2fa277ffc09a15248","1-45beffc46e9aaa8e566c82d44f242dae188682e3886b1100d6c1e4ea3aff2bd8","Production Engineering","1.095","0.584","0.625","0.685","0.685","","","","","","","","","4-1fc93447b93fd24ceebb09033d4fbe2b6cd4b7437b169d90e3c8add1fc189eed","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_OTHER_4-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","757036f890be4302e60992730416cbed096041d3c9190fab1a4b4ef71bfd2cfd","0-e866e7aae8727e13e925736c9c88f7387515ad35aabcd1d447aa8d42e37ff1e2","Initial Spares and Repair Parts","53.049","0.17","2.545","3.135","3.135","","","","","","","","","1-7a688b04bb7204df09ca22221be6660c453f917ceb8ca7fc07acf589e3a1412e","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","0e2f7e6012efbf5cfc74ed7795171941a24a490ad3c16af6232fc4d3d8d216d0","0-abf73c7684478873658ef708161dd90c9fedc615b5d39ff7a8002e2b509a1790","Program Management","47.03","11.981","4.592","","","","","","","","","","","0-f374169f5390b0803505f41405dffe5114d4c24dd707a578bcb0312e538af3d8","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","0e2f7e6012efbf5cfc74ed7795171941a24a490ad3c16af6232fc4d3d8d216d0","0-25b31bc567d167c244980fb3d30f0277fdd88099f3d61c0831b1466323e1ac49","Data","3.876","","2.708","3.371","3.371","","","","","","","","","1-e0e2da4ad84f9effd0ea499bc7e598ffa512fdf6f8b11b19b1110d2139be2da2","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","0e2f7e6012efbf5cfc74ed7795171941a24a490ad3c16af6232fc4d3d8d216d0","1-23ebd0f3fbed79d6faf207d7fe4e7bad38f91577ad52192b8f31b9c91dc0ef22","Engineering Change Proposals","164.364","26.602","18.015","20.675","20.675","","","","","","","","","1-e0e2da4ad84f9effd0ea499bc7e598ffa512fdf6f8b11b19b1110d2139be2da2","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","0e2f7e6012efbf5cfc74ed7795171941a24a490ad3c16af6232fc4d3d8d216d0","2-81beb6a8e236d2f49df695f4c54672e8add37ca1d04253040bcdb4551b4210db","Fielding","60.854","50.846","27.182","52.659","52.659","","","","","","","","","1-e0e2da4ad84f9effd0ea499bc7e598ffa512fdf6f8b11b19b1110d2139be2da2","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","0e2f7e6012efbf5cfc74ed7795171941a24a490ad3c16af6232fc4d3d8d216d0","3-e720cf000f3d546003d6184e1afa1a963ca0d5946bf1488ac78630f66356050d","Program Management","97.938","15.076","15.499","15.725","15.725","","","","","","","","","1-e0e2da4ad84f9effd0ea499bc7e598ffa512fdf6f8b11b19b1110d2139be2da2","root.record.ItemExhibitList.P5Item"
"2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","0e2f7e6012efbf5cfc74ed7795171941a24a490ad3c16af6232fc4d3d8d216d0","4-627b3d2a3cdb31bf57975d3e9f6d69a4dddbae4065e345348de20b8df749623f","System Test and Evaluation","112.043","32.591","10.525","22.763","22.763","","","","","","","","","1-e0e2da4ad84f9effd0ea499bc7e598ffa512fdf6f8b11b19b1110d2139be2da2","root.record.ItemExhibitList.P5Item"
