Date_val,Title_val,Description_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"2014-07","M4 PIP MWO Field Conversion","M4 PIP Phase 1; MWO Field Conversion; Ft Stewart/Hunter Army Airfield, GA","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","4d349d6ed58617fc9f11e8c7bf5b2043bcd9ea248ba17dbc5c64643c4b2bbdfd","1-d9ea7712ada322854d0cbc7d1349ce4e93b1600916170d454536d56b60a81dab","0-ff5cdf61085a435658c78fa16ec76c1b72a54342c8d6812407e3cabf632c28b2","root.record.ItemExhibitList.P3AModificationItemGroup"
"2014-08","Contract Awards","M4 PIP Phase 1 (ACC-NJ) Gas Tube recompete & (ACC-NJ) Ambidextrous Selectors (Delivery Orders)","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","4d349d6ed58617fc9f11e8c7bf5b2043bcd9ea248ba17dbc5c64643c4b2bbdfd","2-1be7239caa30fe6dee4d2fe7d460bccce8f00c43f976a9679021e5f7a67d422b","0-ff5cdf61085a435658c78fa16ec76c1b72a54342c8d6812407e3cabf632c28b2","root.record.ItemExhibitList.P3AModificationItemGroup"
"2014-10","M4 PIP MWO  Field Conversion","M4 PIP Phase 1; MWO Field Conversion; Ft Drum, NY","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","4d349d6ed58617fc9f11e8c7bf5b2043bcd9ea248ba17dbc5c64643c4b2bbdfd","3-37280694c8ff2f91278c8c8859f5d6a5ba9a4fd7ca039dad8f2d82a332b978df","0-ff5cdf61085a435658c78fa16ec76c1b72a54342c8d6812407e3cabf632c28b2","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-08","Production Verification Test","XM205 Tripod","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","50c4cb687f4ee05dd9f5a810b7f3a478f83458edee7810135adb2cf6efecccf3","0-29fb052e80e458c405b3c38da355aa15ee87831b654824f775686e00600b01c5","0-0251dd9f5f1a26c7a824d08086f934334b1ed3a019b69d6e8ae5b740f5ffcfdd","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-08","Operational Test","XM205 Tripod","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","50c4cb687f4ee05dd9f5a810b7f3a478f83458edee7810135adb2cf6efecccf3","1-72d1d9ac54d78bfbb2d377fc278fb2fadf12bd2f126039028b75c72b7e9c6015","0-0251dd9f5f1a26c7a824d08086f934334b1ed3a019b69d6e8ae5b740f5ffcfdd","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-08","Type Classification - Standard","M205 Tripod","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","50c4cb687f4ee05dd9f5a810b7f3a478f83458edee7810135adb2cf6efecccf3","2-8ae699e0f3dbb05c6c9fee6efd31e7a0929fd514223e0ff138e67d5f169f37e2","0-0251dd9f5f1a26c7a824d08086f934334b1ed3a019b69d6e8ae5b740f5ffcfdd","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-10","First Unit Equipped","M205 Tripod","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","50c4cb687f4ee05dd9f5a810b7f3a478f83458edee7810135adb2cf6efecccf3","3-0a44370ae01bdebfdf4a999c030d70284bc03a0d16d164c126f629cf60347cb1","0-0251dd9f5f1a26c7a824d08086f934334b1ed3a019b69d6e8ae5b740f5ffcfdd","root.record.ItemExhibitList.P3AModificationItemGroup"
"2017-01","Milestone C ADM","M110 Compact (CSASS)","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","50dccd35bde882fb3360cea3daf9731d8c9f32ad03563365b54b03f49d704125","0-c592a0c5b7c911602c84476769d6a92acd612b870c8bd6ad5076d0dc9414bde7","0-3280794407a01dff4a8ed70bf2607fae3744cdde744cfa11606550ee1176c658","root.record.ItemExhibitList.P3AModificationItemGroup"
"2017-01","Type Classification Standard","M110 Compact (CSASS)","2016-BASE_PROCUREMENT-2016-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","50dccd35bde882fb3360cea3daf9731d8c9f32ad03563365b54b03f49d704125","1-f5a6604af6bddd84020588c7eae3f5b234e190715d131207b7d64a7180ddb1fc","0-3280794407a01dff4a8ed70bf2607fae3744cdde744cfa11606550ee1176c658","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-09","Improved Sentinel","Undefinitized Contract Action (UCA) awarded. Contract definitized on 5/14/12.","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","3f372a1f6ad341348d4128402d3f658b6c31862b6307d209ecc3868eca3e4e2f","0-387b5c564a5aa3f941e3f090a8f5e90e65f414b1bb6b20d9ee4a172e425115c5","0-fa4ec5695c8ff1708753c2dcf0b28c1b6f2808caffd0b4c430bfa9806a1ab561","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-12","TPX-57 (Mode 5 IFF)","Contract award for Base year.","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","3f372a1f6ad341348d4128402d3f658b6c31862b6307d209ecc3868eca3e4e2f","1-c487bf33f7831f37b08e0fe8c343448b8920be489ac0d75bb3bb08019c0c5feb","0-fa4ec5695c8ff1708753c2dcf0b28c1b6f2808caffd0b4c430bfa9806a1ab561","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-03","Common Platform Upgrade","Integration to begin.","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","3f372a1f6ad341348d4128402d3f658b6c31862b6307d209ecc3868eca3e4e2f","2-470a013d590fae4bdb2bfb0690fd9d898553e742e5e0774e686163afd221f73d","0-fa4ec5695c8ff1708753c2dcf0b28c1b6f2808caffd0b4c430bfa9806a1ab561","root.record.ItemExhibitList.P3AModificationItemGroup"
"2017-01","Electronic Attack/Electronic Protect","Contract award for Base year","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","3f372a1f6ad341348d4128402d3f658b6c31862b6307d209ecc3868eca3e4e2f","3-e73798d1305ab4f2414f83f073c835586c8b19ddfb312fe053e15ed35d092e5d","0-fa4ec5695c8ff1708753c2dcf0b28c1b6f2808caffd0b4c430bfa9806a1ab561","root.record.ItemExhibitList.P3AModificationItemGroup"
"2017-01","Signal Data Processor/North Finding Module","Contract award for Base year.","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","3f372a1f6ad341348d4128402d3f658b6c31862b6307d209ecc3868eca3e4e2f","4-e17f0c25247c6252eb3a6446b6a40a8734dde057a8acce84ea5932973b9ad5d3","0-fa4ec5695c8ff1708753c2dcf0b28c1b6f2808caffd0b4c430bfa9806a1ab561","root.record.ItemExhibitList.P3AModificationItemGroup"
"2018-01","Cross Domain Solution","Contract award for Base year.","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","3f372a1f6ad341348d4128402d3f658b6c31862b6307d209ecc3868eca3e4e2f","5-f65005b62ab0ff19588c3b1965e400bb4a967336fff00775e7fae3527683cf2b","0-fa4ec5695c8ff1708753c2dcf0b28c1b6f2808caffd0b4c430bfa9806a1ab561","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","85a79b102c1918790bd44e79c670eddd6e10752ba82ffefa9e1135c1afd9d4f8","0-b1fc3e733b513b4c32d8c632b8eb7bd3075858254b4d93460b0ecd63e685de83","0-ca9b64471c5ca9339dbc79f4666f9814ae720a8f5c278a40ba4811e8cc211e1b","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","1ca2dd68bc01d78d0dc09836889ea40e866d42bcf1610e6c44ccadc06598f4af","0-ec78ae0d4f732acaf58612f7a1c6d9ec61b7224b553ae02cb2b7f4660c16eb04","0-f732430fc69b5ad756df9f04a31c6f2598d81fcc1ccc7ba830670f8799f7072d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","119ac9aeb453952ba75c4d783cf739d32e350f26e8876cd89a7dfce91c96401e","0-3cf13774fee0c2b4e5f69579b3b8c35a1e6f0c26ce82478f2272335731d9b8b7","0-c7be938588f34685b1cfdeb1dda7de9e510da4063b8f8aa59dd0a1c4ae6a7990","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","d83d4a4c2a2605a0a775a1c10f77dcd9ca71a27db9109b94cf148a2f5b825622","0-7369369527641a9c16a585abfd997d017bbbc7f67708b75d6f5068a9701be4c3","0-e2e80375988ac98d2bf41d22888e1df6790d1ee146437021c16d9c218965a179","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","fdf2c2bbfd883211a02904c248de8df35e88c3a9e50c837d9bfd35e954b20994","0-86608adbc8ad5bc7d35fea382578ad128d35539edbf7d79c734a33e8a79a87e9","0-0c7fb6211f0333260f21689446920b00015b62f2d4ce25052ac68ecb5523b739","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","35118caa548b919601de50e54a5e53320f7685e7d6905188f741a60cd262aaa2","0-4dd565da333ed7987ade995e2e5ae37ec3627ce2413e957faaed3d2b3a88acf6","0-faeea973df7dfd3c0f9c1ea539f30b0b2839df06e70fa20ea293790c9516c615","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-36d2265e1e76055d9ce2ed9536fd6a68fc65904c71444d97ce38cb8a71d3354d","0-30ad1997723abb1032d96a7b5e0b1346ce55dc819da7f0279f53a8bd8f6b5a0f","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-3ff59403c3c02e754643be848a96a23a82b3284c105d4177f87265e0f644b706","0-6cdd953ebc78e88a254a3bb6a5db36cbe9fc0272c8eb1e0b340891e8f18d44ae","root.record.ItemExhibitList.P3AModificationItemGroup"
"2005-09","Milestone C Acquisition Decision Memorandum Signed","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","279dcfe026b3e18be3ef5c8afe89cb0e9a543217164a7c92915d7a061c350378","0-11e5437b155f8adfc8d040bddd80514b7f73645a1dabffafbeb256c5d6b7e381","0-056b30e838cc4ae71ae69f9af74a0a43b2e31d50efc12a2206e4605a319e3f28","root.record.ItemExhibitList.P3AModificationItemGroup"
"2007-09","Initial Operational Test & Evaluation (IOT&E) Completed","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","279dcfe026b3e18be3ef5c8afe89cb0e9a543217164a7c92915d7a061c350378","1-0d990ead5995c8c2c358283e5b5019920a0277a2860c5ae5874db28c7f36e662","0-056b30e838cc4ae71ae69f9af74a0a43b2e31d50efc12a2206e4605a319e3f28","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-11","Initiate Contract for Block 2.3 Systems Integration Qualification","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","279dcfe026b3e18be3ef5c8afe89cb0e9a543217164a7c92915d7a061c350378","0-3d5782beb6312dd502fecf43095e0afd677f58df8237a9b40932f8b9d7d9ce63","1-e146fc1d5a7195a7d840fa63ce9c3eff460fdcc57791951f7cbc56ccdeecbbba","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-05","Deliver Systems Integration Qualification Aircraft","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","279dcfe026b3e18be3ef5c8afe89cb0e9a543217164a7c92915d7a061c350378","1-31ffbcd4a59ce74c041381a7d9dba87019a8aada246f62c724773f81319657f4","1-e146fc1d5a7195a7d840fa63ce9c3eff460fdcc57791951f7cbc56ccdeecbbba","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-07","Low-Rate Initial Production","Purchased 6 low-rate initial production units in FY 2013.  Continued developmental testing in FY 2014.  Will begin qualification and operational testing in FY 2015.  Full-rate production projected to begin in FY 2016.","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","279dcfe026b3e18be3ef5c8afe89cb0e9a543217164a7c92915d7a061c350378","0-41a843edc126fc682327b1d0ac05e6423635c98c92d069cada24674414b198b7","2-b75c80c80bb76c04aba236ed38c93feada0804ec144b3720ec7c4520edf7e2ab","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-02","Mission Processor System Integration/Testing","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","279dcfe026b3e18be3ef5c8afe89cb0e9a543217164a7c92915d7a061c350378","0-61f6ff0c628b3dcb0ce84b2c54e1a6ca69ffe36bff87e0242b8f4d0ac3ed3c50","4-df6ca18d16c017465fa2155461fe330a46385a1a9c2b80b2522f6977569e5c57","root.record.ItemExhibitList.P3AModificationItemGroup"
"2014-11","MS C","Milestone C","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","884aad79b0bb1607c6a64f66b31e9661e0e1d314086ddf28b9cca9fcf3b0bda8","0-eaef1d645e8c9d1c10cc0d19c7d49a8227e03beb63e2c7b89fb7dd5a4c1c05c2","0-5a1ce99fb86534517076d2dfd374f5bc0d8a915c75805f7fcb9f09913b8995d6","root.record.ItemExhibitList.P3AModificationItemGroup"
"2016-06","FRP","Full Rate Production","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","884aad79b0bb1607c6a64f66b31e9661e0e1d314086ddf28b9cca9fcf3b0bda8","1-8c552250f587ffbbf254fa50a7983005e65dc49254a9bf45107bbab58da58e02","0-5a1ce99fb86534517076d2dfd374f5bc0d8a915c75805f7fcb9f09913b8995d6","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-04","NRE Contract Award","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","37aefe8388e0bca778e98469079f3e67fa49c6743a00bc3e6b588e96b8bd7c64","0-0c414b49e6413c6b3c30e3ebd24823fa4800d3a55929088ebaaf1bbecf1b4ccf","1-2a93c947bbef9566277f18fb8623cfa04f6f34607faf031642008507de2e5f5d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-09","System Critical Design Review","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","37aefe8388e0bca778e98469079f3e67fa49c6743a00bc3e6b588e96b8bd7c64","1-124e5d274bbb10898bcf2caf4af240872be418b3d864faaf1319b61a2f1e6e67","1-2a93c947bbef9566277f18fb8623cfa04f6f34607faf031642008507de2e5f5d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-11","Trial Kit Install, Start Development, and Test & Evaluation Flight Test","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","37aefe8388e0bca778e98469079f3e67fa49c6743a00bc3e6b588e96b8bd7c64","2-9e2d0d9fb4a23be2d861a4cf698b0ded6fbbe873803b9523fac507d97c21bee7","1-2a93c947bbef9566277f18fb8623cfa04f6f34607faf031642008507de2e5f5d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2016-04","Milestone C/LRIP","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","37aefe8388e0bca778e98469079f3e67fa49c6743a00bc3e6b588e96b8bd7c64","3-e670d6334cc5e531adbc130f9fa4745aeb570e4da289225506e79830dd8447bd","1-2a93c947bbef9566277f18fb8623cfa04f6f34607faf031642008507de2e5f5d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2017-11","Start Operational, Test & Evaluation","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2016.xml","37aefe8388e0bca778e98469079f3e67fa49c6743a00bc3e6b588e96b8bd7c64","4-911f5a2245d1622e80d1b23872c46216a1d9be10a4971a2064a17e5dd3f6f73f","1-2a93c947bbef9566277f18fb8623cfa04f6f34607faf031642008507de2e5f5d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2005-09","Milestone C Acquisition Decision Memorandum Signed","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","c85f58e60ea253f48f5181872104bf78c74393027aae45c34752ff9aa6528ad2","0-9ac5c60cac2b2ef3ee7098e7ab238e36082fc595627662d35c4fd111460168eb","0-89f071f9a9f5d3010f33108e0293d1fabe888cbb65bffecf67446bf518a2c819","root.record.ItemExhibitList.P3AModificationItemGroup"
"2007-09","Initial Operational Test & Evaluation (IOT&E) Completed","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","c85f58e60ea253f48f5181872104bf78c74393027aae45c34752ff9aa6528ad2","1-8054d207d224152cd7c8a2cd9d8b12d1e3fcbe3bd5e90cc1dd6b9dcfae9719f0","0-89f071f9a9f5d3010f33108e0293d1fabe888cbb65bffecf67446bf518a2c819","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-11","Initiate Contract for Block 2.3 Systems Integration Qualification","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","c85f58e60ea253f48f5181872104bf78c74393027aae45c34752ff9aa6528ad2","0-3f9fb98db5f00fec7d77c6c1bfdc46dbbb3d9ca5ded77a6696c27644a7828b34","1-721497a2d75c2221163d2d8f7cd63306583a76e17330f17dfa51813501c2ecc6","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-05","Deliver Systems Integration Qualification Aircraft","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","c85f58e60ea253f48f5181872104bf78c74393027aae45c34752ff9aa6528ad2","1-47b02b27e7cc44cc825d3468d6aaf4eece6772100d281b83f8f158f150b16677","1-721497a2d75c2221163d2d8f7cd63306583a76e17330f17dfa51813501c2ecc6","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-07","Low-Rate Initial Production","Purchased 6 low-rate initial production units in FY 2013.  Continued developmental testing in FY 2014.  Will begin qualification and operational testing in FY 2015.  Full-rate production projected to begin in FY 2016.","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","c85f58e60ea253f48f5181872104bf78c74393027aae45c34752ff9aa6528ad2","0-fc759f8d105258f1ebfe65a7b107f6b4f4b307784bf390a6f9e23047c5049f0f","2-73d879dd0b426001302d04487bc6269f34bd3f67aaad8670dce385c7310a786e","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-02","Mission Processor System Integration/Testing","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","c85f58e60ea253f48f5181872104bf78c74393027aae45c34752ff9aa6528ad2","0-a680ba3c734fa99a9fd5389ce073770612c4d71531081d552332a4cfd573bdd7","4-cc81a1ea3e18189d0e7974acec5bbf1bde2e52e473225471a099643091bcddd7","root.record.ItemExhibitList.P3AModificationItemGroup"
"2014-11","MS C","Milestone C","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","da52c5d5cf965a115493a45b12249761595779f1e37e06e583451633780929f7","0-fd03d4bf72b447a1b8b7761150b57687a3e9632711f2a3343eae2e868c3f5960","0-d3845f2aab389cc059d371a95cb0e0548fcdb0b7756562f09c34fd16b0d2537d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2016-06","FRP","Full Rate Production","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","da52c5d5cf965a115493a45b12249761595779f1e37e06e583451633780929f7","1-df86feb02f53102dc6daf3eed12e7cc1ac39382470740261abccc93b2619cf9b","0-d3845f2aab389cc059d371a95cb0e0548fcdb0b7756562f09c34fd16b0d2537d","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-04","NRE Contract Award","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","e206980cf1c2388440749b6adc44545060749ae674b9889fe06eff2b18843f08","0-343c752cd8ceb63edd83b9ab1a9d2e46c6ea54df640fc6eb08650fead76d772b","1-d65153081e75fb6017187dd8d19e0761064ddaea43635440574e7a9112b68dfb","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-09","System Critical Design Review","","2016-BASE_PROCUREMENT-2016-DEFENSE_SOCOM-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2016.xml","e206980cf1c2388440749b6adc44545060749ae674b9889fe06eff2b18843f08","1-2f0813bb696bc582fcef7c7e13604a9d561e7b6bb511791cccd0c920bd5fb961","1-d65153081e75fb6017187dd8d19e0761064ddaea43635440574e7a9112b68dfb","root.record.ItemExhibitList.P3AModificationItemGroup"
