FiscalYear_val,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule,RevisionsAvailableDate_val,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery,FundingVehicle_val,OCO_val,@PARENTROWID,@PARENT
"2009","AFLCMC Wright Patterson AFB","2010-01","2010-08","24","10.410","true","2008-09","SS","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","dc8aa65a82754d44f4affda9776740a031654ab87581c0849e543054c8c24839","0-31a1e1c699d42c68aa99d380387c8592ebfb6e1bebe7da2b4772546c5ea28beb","","","","","","","0-0910dd911e8dc40f32ec4184ba523010c6d60ac253c98c9dd59b2b3d4b0c369f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","AFLCMC Wright Patterson AFB","2016-01","2017-11","22","14.638","true","2014-07","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","6-5fe1dbac35a01cef2fb9b0165606a52ecc5bebe19cd24acda96481fa44703cb2","","22","","","0-0218d27260d00cf78e8697f61a1fb98fe102bf23ae91e524f97878dc4e79f9df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","AFLCMC Wright Patterson AFB","2017-01","2018-11","11","15.919","true","2015-07","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","7-49cad79233bcdaa763ddb7c2d8297c1dba48f459606090793f5473118b50cfbb","","11","","","0-0218d27260d00cf78e8697f61a1fb98fe102bf23ae91e524f97878dc4e79f9df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","AFLCMC Wright Patterson AFB","2017-12","2019-10","22","15.358","true","2016-07","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","8-726d69018ef4e6872ea8cc27ffc44d19f262905df39e0e94428de4ffa7a06cf0","","22","","","0-0218d27260d00cf78e8697f61a1fb98fe102bf23ae91e524f97878dc4e79f9df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","AFLCMC Wright Patterson AFB","2018-12","2020-10","16","15.936","true","2017-07","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","9-5763d9c00a8e0819a18917d2fa8aab15994d55e475c8154ef4efc94563bf28c2","","16","","","0-0218d27260d00cf78e8697f61a1fb98fe102bf23ae91e524f97878dc4e79f9df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2010","AFLCMC Wright Patterson AFB","2011-12","2013-01","7","1.729","true","2011-02","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-e742bd22c054e8808d4ce5ff1c26c16dc6b780fc03bfd508416104a206fbc1a2","","7","","","0-581cf0df0363434be58868dfddb1443b4e270b8e4264f426ed2cd2b29a68fd0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2011","AFLCMC Wright Patterson AFB","2012-08","2013-04","13","1.889","true","2011-04","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","1-f590229b96cfc0bc905dfa31493fd61ffa409fbff0a7006ad21b0e0539814e38","","13","","","0-581cf0df0363434be58868dfddb1443b4e270b8e4264f426ed2cd2b29a68fd0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","AFLCMC Wright Patterson AFB","2015-10","2017-04","4","3.459","false","2014-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","2-b6a053512ef48b6155c93b0cee7395ff8f79b6491fae6784f4274f1b16b7c0ac","2014-11","4","","","0-581cf0df0363434be58868dfddb1443b4e270b8e4264f426ed2cd2b29a68fd0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","AFLCMC Wright Patterson AFB","2016-10","2018-04","6","3.562","false","2015-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","3-3fe325dc73ca0d66f5fe390dee277fb8970e0bf626c3e260f84e89afd8af4dbe","2014-11","6","","","0-581cf0df0363434be58868dfddb1443b4e270b8e4264f426ed2cd2b29a68fd0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","AFLCMC Wright Patterson AFB","2018-10","2020-04","23","3.780","false","2017-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","4-4c9944c4700bf50023b61ad3d24e6feae9236d2d30ada20191ad2fb005d1ac13","2014-11","23","","","0-581cf0df0363434be58868dfddb1443b4e270b8e4264f426ed2cd2b29a68fd0f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2011","AFLCMC Wright Patterson AFB","2012-08","2013-07","1","3.205","true","2011-04","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-3dd1cff5fa79bf912e67975f7b5e02ad5bf7c604d01f44de5b49187c4c1fa5d5","","1","","","0-bf3417ba5add7cc86e1a885f5d094494de38be64ac5be5cd0992a8e54728799e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","AFLCMC Wright Patterson AFB","2015-10","2017-04","6","4.048","false","2014-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","1-bcea6a7d4a91f7738b015a25663859834df9bdfb1cba10f77488230b15919750","2014-11","6","","","0-bf3417ba5add7cc86e1a885f5d094494de38be64ac5be5cd0992a8e54728799e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","AFLCMC Wright Patterson AFB","2016-10","2018-04","7","4.170","false","2015-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","2-f938d9e751b0a1d7ebc8500f3b52c16274485b46e80b54fedb61ebb53c0885cd","2014-11","7","","","0-bf3417ba5add7cc86e1a885f5d094494de38be64ac5be5cd0992a8e54728799e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","AFLCMC Wright Patterson AFB","2017-10","2019-04","24","4.295","false","2016-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","3-30eb5ab9d9e147cb13e9666944d4df6feff16b3ac3dbbf70c24611f1719d67cf","2014-11","24","","","0-bf3417ba5add7cc86e1a885f5d094494de38be64ac5be5cd0992a8e54728799e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","AFLCMC Wright Patterson AFB","2018-10","2020-04","1","4.424","false","2017-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","4-4137dde1a9901489d630da4d98138524ccb1267f3ff6ee941c69ffb20ac7b11e","2014-11","1","","","0-bf3417ba5add7cc86e1a885f5d094494de38be64ac5be5cd0992a8e54728799e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2011","AFLCMC Wright Patterson AFB","2012-08","2012-12","5","5.269","true","2011-04","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-90fe1d0bbca36f1cfc73a44b68d71e4ef473aa51769cd221f3e7f31a62acca7f","","","","","","","0-14b4b981507ab5baee29d7c1963087165515c16076042884c4bac78490095b58","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2008","AFLCMC Wright Patterson AFB","2010-09","2011-10","60","0.321","true","2010-02","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-bfcc31b79274cb394240b32ed88e2059c28cb268809b8d9786c2e7cd50c6d79e","","","","","","","0-c358a022df055a0acdd1aa27eeca821bffc2f7530d96670e14664f9fc9265997","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2010","AFLCMC Wright Patterson AFB","2011-03","2012-07","6","0.364","true","2010-02","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","1-670b2db03595cd21a17342d4464e5246f41b76a0ea48d316f32b4cf79426b3ac","","","","","","","0-c358a022df055a0acdd1aa27eeca821bffc2f7530d96670e14664f9fc9265997","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2012","AFLCMC Wright Patterson AFB","2014-04","2015-06","59","0.406","true","2012-11","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","2-392e940313206826af07525e60b30d7d261aa5d9a3de1bdc313d7a3b5863504f","","59","","","0-c358a022df055a0acdd1aa27eeca821bffc2f7530d96670e14664f9fc9265997","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2009","AFLCMC Wright Patterson AFB","2011-08","2012-12","10","4.884","true","2010-04","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-d5fe52e86be357e8be37a23e61e1d49f22ea37b49a8b4e2c1312e6861c1fc18c","","10","","","0-78590cdb9047cfa38e333bf5f6a66ef81bf9f5da2f919b2ced4a65021299a03f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2012","AFLCMC Wright Patterson AFB","2014-03","2015-07","17","3.778","true","2013-03","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","1-f0e792fc3dc705c48d3753c1989bca027007008e7bb9b8b18995a03317800a3d","","17","","","0-78590cdb9047cfa38e333bf5f6a66ef81bf9f5da2f919b2ced4a65021299a03f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","AFLCMC Wright Patterson AFB","2016-06","2017-12","4","3.865","false","2015-12","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","2-daeca38ae8fdc4b17651969662932150d2a273a3ca2c3cc00d2d6b9efebab0b4","2016-04","4","","","0-78590cdb9047cfa38e333bf5f6a66ef81bf9f5da2f919b2ced4a65021299a03f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2012","NAVAIR","2011-12","2013-07","36","0.016","true","2011-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","0-59b9c3b9b311bee90fc81028775964eace665139176a9c45b7afb9142a7604d5","","103","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","NAVAIR","2013-08","2014-09","42","0.012","true","2012-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","1-c8f9a4772d147c4b6a3a129160a6f02f381ccc4cf79756da956b5e9f2cde3d2d","","143","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","NAVAIR","2014-04","2015-09","62","0.015","true","2013-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","2-140d08f99d10a4c98358066f8ae0778b1a05a36bf2b6162723f7258eb1070c7f","","179","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","NAVAIR","2015-02","2016-09","84","0.015","true","2014-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","3-b13fd6282562d110d38bcb84bbe735667b44887bdfdf7aa08618acc02b990bcd","","150","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","NAVAIR","2016-02","2017-09","97","0.016","true","2015-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","4-9d3beea46e832a5f6d1b47fe65ef61645294a62149981298bb825f674d8a2f9f","","177","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","NAVAIR","2017-02","2018-09","106","0.016","true","2016-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","5-c1d8ccfb61ea6442b4ccde62282189c9aad04567d26ddfaf9a9256dd237f9da0","","185","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","NAVAIR","2018-02","2019-09","64","0.016","true","2017-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","6-6fd5995e4efb37a9103f8cae0b2ced19f6aa056f67007ea962d4e69e09b8859b","","140","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","NAVAIR","2019-02","2020-09","56","0.017","true","2018-01","SS","BA","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","7-75c13badedf7af2c6b4638f09df07f89aa4c20be0510ab5d5c21401a5b7bc739","","132","","","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2012","NAVAIR","2011-12","2013-07","36","0.016","true","2011-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","0-2ea2b5d56834a1c22d9f34de3db5e00fe4a5f12fb6fb201c88ab5062b732dccd","","103","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","NAVAIR","2013-08","2014-09","42","0.012","true","2012-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","1-b2ebcb695d6812936e623c0cd5f264beb87cb461756f19fc1ba7b7263aa8b4ec","","143","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","NAVAIR","2014-04","2015-09","62","0.015","true","2013-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","2-32392ef83611f43079a76f96968d2f22ed70b37829070f181ae2d8c634c56938","","179","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","NAVAIR","2015-02","2016-09","84","0.015","true","2014-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","3-bf67607cbc385df7ae9c7fd5d9105688766a571f2af240814909e14df60860e3","","150","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","NAVAIR","2016-02","2017-09","97","0.016","true","2015-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","4-3d584b1bf92c583c1d49b749f33e151eaca408a11f6224a140108e558cba9bdd","","177","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","NAVAIR","2017-02","2018-09","106","0.016","true","2016-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","5-cf9f2365303d6e963e50774582ef84bee9c6272ddbc20732743aa0d93136c07e","","185","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","NAVAIR","2018-02","2019-09","64","0.016","true","2017-01","SS","FFP","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","6-27aca47956fc6b9bbde2abb9e15bccdf41a8d13547e963fda073e5023a98893f","","140","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","NAVAIR","2019-02","2020-09","56","0.017","true","2018-01","SS","BA","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","7-b359f9096d95e1037abc8bb837d32bbc22f45b8b04b350003362a956092435cf","","132","","","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
