Name_val,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Veterans Corp","Fairfax","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","62904114cf6b6cbcc22579289911cb1cef9852777a0f9a46b5c4a332c7c744b1","0-e20ef6cf59707e0c2c17bb3efec4be423878523acd0cf67f129fcc4aaa358cb6","1-948a46ed324ead71a6ab83901f2d085788bdfaf5deec3767a51134d74fa5a65e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Veterans Corp","Fairfax","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","62904114cf6b6cbcc22579289911cb1cef9852777a0f9a46b5c4a332c7c744b1","0-614338b218e1b94d8d1a54902ccd74b85f201cb8ac1fb3c0d5a647b5f68529a6","2-c5a5b77865d1c4062b710a2a6e080b371bb16ca3f9a5cf727b504d5916baa771","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Veterans Corp","Fairfax","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","62904114cf6b6cbcc22579289911cb1cef9852777a0f9a46b5c4a332c7c744b1","0-05de3cb2f6077618fbe1078525c2d5070561512050838fc1cf02735d2b4a12a7","3-aaf01fd09717d1196fa4c78b0ce2f557d4c8a7824add82e541d00b4e752669cb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS (UDAIRI)","Orlando, FL 32825","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","1d0b02e6570e2975253fdf442e253fb3e971dcc6537280f554af05f8d7e873c0","0-43ab5e3f7fd7e0569b6f49fc98940a64a4322e2275be6d1b1ce3293593b55a09","0-3a7825891d32368fac118c7120381e0e61ffc6d98ec74c48c433c982ffeda1c8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Cole Engineering Services (T)","Orlando","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","1d0b02e6570e2975253fdf442e253fb3e971dcc6537280f554af05f8d7e873c0","0-3809c205635461542595f161d8e0b28fa0319fd412e617ec10e4a8bdd2545ef2","0-f9fc5ef847d76d8d58b6f2b2d64b1bac028542f893b07d9f3e9f387c8d8e791c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBD","TBD","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","f543b6a05b48148f8622a902e9da0ee22d02faec047352746498a2f5580c97b8","0-389e460a3768ff2c3845e92014d46cc9dc5ab2e890749cbff8e3c75b5f98183b","0-57cb6a4ba3129b822552d115ab56d7a8f0be7f0af1b0afb22b4bb81cc3916bd5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBD","TBD","1","1","1","0","3","19","22","0","3","19","22","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_1-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","ea0e4b62d1d1d8e03b45e77582966277d6a696ca5ddc74329eede83e8bfdff2d","0-788bef761f16358f59f9365f04d841709e9245437f9da570055bdca988f3e66f","0-99b870209fba669cc10d202f2851021b43098ad238b7622326fdf51e7ec02037","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"GCSS Army Supply System","Fort Leonard Wood","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","21179f70bdffee73178213f7c641a8d1d235944582eb3bf181fe6804c71e8346","0-89093122bd157f34b7d8ea6a2e12e3ccd5a7ca1806f0fc6973722c4980ef257f","0-b17eb01eb57cff0688a95dc9d058882de03a13785af9ece503c3cf2e5ca8e976","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS","TBS","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","21179f70bdffee73178213f7c641a8d1d235944582eb3bf181fe6804c71e8346","0-5878ce1516ccf81135742961e5b98efe63e5b2b2be712670202b4be29efcd2e6","1-3a3ba926861cc92ef0697e8f11817a99958224d6f390468f127a953120f09110","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS","TBS","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","21179f70bdffee73178213f7c641a8d1d235944582eb3bf181fe6804c71e8346","0-26af5206378012a3a414c96079d43bccec74adc780969a767166716d15637384","2-e65ff6bbeaf7925bf1ae98033ad9fa4aa6267a987f8a71578e9b1a29ee09ebe7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Secure Communications","Santa Ana, CA","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","8bcac78b6233b25371b8e4763b656eb2b5b005e8e1d6d70772ea09bb55e9b8f5","0-f94bb9b808c2d7bb96245c009d721f4d1f12dab5f1a9be8b46ea2885f2c319fd","0-21d38181b81468baf82216fc260c0bb98a2b490bb438fb92e2f23846683e63ba","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBD","TBD","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","9e60e79ba1ae0f03dc4573bc427ee2381bb5300bde03e743671af87f42b33021","0-9cd3ac8eeb27436eddbb58cdace8ddff62f6b555ca94d701f6a0cb5e1aba9b14","0-f72eefd162d9bd10fb13cf185d6cab9680654fef9c82b76de27d500592a4e6a6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Thiessen Training Systems","Chiefland, FL,  32626","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","75d6b5f9a3714a351adfe57397475b1716c9ab36d18146dce8d31a64a25ee33b","0-f6c128b86b58c69f1721c5bcf293e3ce6a0fda5bdc4b37b77ab383cd743af097","0-38efe5d2142d97166959dc587122e7eee5f046f10e8c8a483a6b4c5186de7fda","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS (ARCENT TSV)","Orlando, FL 32825","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","75d6b5f9a3714a351adfe57397475b1716c9ab36d18146dce8d31a64a25ee33b","0-c4d2fb7784f6a5a2ca45e31df2ee337cde1f6d3fe9e2273998c156355ba486ab","1-0566242541053ca0ef4775e9a399bd4d22d5aa45aee05b7c96e36c6e0b10e485","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS (Pacific Range Complex)","Orlando, FL 32825","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","75d6b5f9a3714a351adfe57397475b1716c9ab36d18146dce8d31a64a25ee33b","0-d7aa8442082490bdee682c56524c0cd2a940174ecc44597fcbdd411df5a06f8a","2-1ea94388e8564ef1d44c7a9b6894fe46d00c6eba7b2757e18750fac24385aee1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Cole Engineering Services (T)","Orlando","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","75d6b5f9a3714a351adfe57397475b1716c9ab36d18146dce8d31a64a25ee33b","0-87d7aff6c6c564abba4fa5651520af48b9bf86004020797ea307ed7f88ffa39c","0-6fb5df7b25fb583bc6aa5f94c764f84d0283e99fc04e762c857635de82fc7ac0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Swiss Government","Switzerland","0","TBD","0","0","5","11","16","0","0","0","0","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","8c3e0108240a9871966b61ab82cdcaecbdd5f8b3ffe779cf38d6b68a17de64a8","0-e459dbc07088b776dbf59eb6c169d5582aaa5261508e9ead80e087390cab0f8f","0-9ec4be22512d6856bc17b8752f8a367d75a3f8f8627561d3b8c7f171404b1c7b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Swiss Government","Switzerland","0","TBD","0","0","5","11","16","0","0","0","0","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","37637c1def32880b7144bb3e75e04aed9049ce5019be9e0e21f1d3d1a40e8967","0-bc1e845650dd3417a449b1d2be63e491e6e0f3c702d72e5620da885c7eccac65","0-488feb905736a04b61dd2006146619bcec04c66b297f2045223766406666e09a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
