ServiceAgencyName_val,ProcQuantity_val,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Name_val,@PARENTROWID,@PARENT
"Marine Corps","86","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","2-ba6a53da1b7e0f051efce83474c80cb30bd5e4b35f7ef1727444ced34601d6ed","","0-35091db1fcefd404e2b1e0b2ecb8777a1d46a9db6dbcb6dfa803824e16d0d39c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","64","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","3-b09aba3be65e87e80205f05a78b7b40d347679d938f62a80f101aff6c18dd5c0","","0-35091db1fcefd404e2b1e0b2ecb8777a1d46a9db6dbcb6dfa803824e16d0d39c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","510","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-680e8fdfdc6d8cd06bd9fc5bdb3b2691223a1ef5eba89c50c1529861cfe9988f","","0-4ef0287d02072bc084398710d216db5efa99968f7747d4139e4286ead64b3f2d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","60","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-d39e99f025fc2f0e216ffca7b75a89cd331800ff258cf7e90ac0beb24b7669b2","","0-4ef0287d02072bc084398710d216db5efa99968f7747d4139e4286ead64b3f2d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","30","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","2-e83bc73449a5859d402a819b009de657753aa1712b96d62a76cd3a54f9e25208","","0-4ef0287d02072bc084398710d216db5efa99968f7747d4139e4286ead64b3f2d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","280","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-d671c38754895bfbbb5455f97702b4a35df7949e2e4e7080e9efc5ddb81a3302","","0-29fd791f4283984762ac70e671838d976335cb41ff11dfa50c62d4c0aa7ea60b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","278","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-87a32d2c9ecf960320e972fa0480203b688e84d651a6895e0d1a65f9b7567781","","0-29fd791f4283984762ac70e671838d976335cb41ff11dfa50c62d4c0aa7ea60b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","1275","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-b9c9d1f5eef4e52b5e45fba95838fe013ac577721a116c58dd136b12831249ee","","0-a59c025da8aa03967a94d5bb714985bfff1b37267d0eefd4c27715eba2075894","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","1274","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-d1d404d11c44f68dc33aed368c5d2191f3cc536e91a02a7dd7ac2f478b93b9f3","","0-a59c025da8aa03967a94d5bb714985bfff1b37267d0eefd4c27715eba2075894","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","5150","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-cd3a02a7c380dc9f9c2d3609b05a60464ad8faff3d7db195cca826f5100c4ab9","","0-e5a0d9a7c28fc7de76ad9a3dc2c3d6ec99068a1040103c431ef308b5c192e5fb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","262","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-ec726911b39c10bf4208d0ff3598b379db53ccdb8bdf76c9e6eccc5e72129726","","0-654382076c8d40415980eb549c6d797c4919b51a6f16deebf4d39d66cb0230bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","240","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-68691b9f4dcd8b1826554ac171861c3874b25b4f05e8c5ead5e47bd4c7f6ed17","","0-654382076c8d40415980eb549c6d797c4919b51a6f16deebf4d39d66cb0230bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","488","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-36dd0595fb1e4d1642c1a5b47f52fa19f08f647d6234a04421347354db188e55","","0-e1d47aeabf766f9e722ad4e1bb765aa595f26633e45d003dd1900f922c57e635","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","448","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-029e14398930f679758ff453fde29e62f6ccc64f9344bfc2d5d75ac39cfa0a4e","","0-e1d47aeabf766f9e722ad4e1bb765aa595f26633e45d003dd1900f922c57e635","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","160000","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-d00a7b4ee696ab12c37fc328e5c59321c32adfb088b69f364768ccacdf7b2276","","0-b6b2569baaa6540751c1fec28338572016445d12ee31f5ff1fb2e7579ddbefbc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","142399","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-5849d8ae51817196e4071e48c46ab1af763e8495da5067ff9e928a75752f95e9","","0-98b3ee7db00caefe1d5757680593a778d8a5573a68ede773506b6371b3a65610","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","131233","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-4e7a3d5a08820f0a584a858bcc742d20a8f6a1a9f20ff48fca0819a48ec97102","","0-7c37aaa8ba163d5926d7e2a6a72ced0d202ea5ef053b728c8ed669dbdc271048","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","6200","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-97e9133b65099364cc7bcf8e35d699625c6f0a78b4134060b7b35b05064b47ba","","0-f9b8bac0c708c11551c96cb320f919c1d6a1c46fa76dde13ee2e2a0bebafe432","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"United States Special Operations Command","12576","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-dabd99c60fa1846609952d353e33079c49ddc39544d033f0af5ea1d5a71db12f","","0-2013033531836ed71feb1e2799ac2ea4ad634ca86987c5dbe274859b7d7ff49b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"United States Special Operations Command","17123","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-519e4a1a9312dc588d662e4660d32d3c146abd33b887138b22b17b47a8a0b24f","","0-3cef9da3c7eed37085ff4c78370b77f695ba6d5d8805139f54a044d99d2d1817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"United States Special Operations Command","21551","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-ac8bf14074b2517c1c5b59d05c87bc36d655f79ce9b05fa1891d6186c091d1ef","","0-80cb3ffc35ee4b084f98a264085e49eee24bfebe841b5850bd57cbf20d260f1a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","10","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-5eed404844a3b3c3870c7d71f5b079910825bd11cd886d8810af299cfbf62cff","","0-b5f749a51f4e93697b86486437af4ea004874aba5f3d0f045530993e00815f2c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","10","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-d7df96b2a15fb1f1904c510bf98896b0a0d8be2ac2bc7647ae4d1fee08bbb48e","","0-7326f4e0f21f9c2ac06bc06c6d58556b3b7bfb7cdaa0d920d39b7698e1cc90d4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","18","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-724138074b7077221a25ee14aaf529754ec74c720b22385a4519baa1a8dc930e","","0-233d185ed516f394d1b24a354c7eac465422975def3b42be9fc7cf99c7d2f4bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","17","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-299e06ff3cbdcca265cc1490cefe84cf4004eb5b901061d3cb5fa94abba51754","","0-7112c52aa2fdb9fc41727ce483a809bd80c9f9d9cb777f9b677b7c746a6f4cf9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","7","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-452114624f71af5af7a50b3f4e960710722f8d3a4e223fd0eee51a4b5c41a662","","0-0bfb9bba44601fd98bb7f8e28279a1d45bd6022416864a11a4800da62c6126e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","6","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-a6c33bd34e946bb96102e81233ffff0eb6d54e38d281db8caba56e2e6b7eab03","","0-0bfb9bba44601fd98bb7f8e28279a1d45bd6022416864a11a4800da62c6126e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","4","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-f334ee18dbcaa854c603fede27fd7c226edbbee4f2728f39e881062a4cda1e9c","","0-85ea603b21f0c6fcd95eff7e2656992a8d800af16cdebe739b5beb258ef86b0e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","6","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-ce19a2b4eae7155ec65423914702f421d43b7f533ebaf6ab3e1f31f4c36ceac6","","0-85ea603b21f0c6fcd95eff7e2656992a8d800af16cdebe739b5beb258ef86b0e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","22","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-3a01aa86f78101d88dece8aeed3c33841b102a03d5c315641e1b14b1a9418b85","","0-380d5443febc1623aaed63b753ffd791d0cdf8d4331e07bf6728cab1b039b436","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","35","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-fc1ac64ebfd69a95611d92c35dbb2e109a30b37fe7d1bb3556c23f3dbe57278a","","0-c92073db1650be3802612c4512e54807a76fc71e7069caabc41c7999f3acc1be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","6","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-113e84e418d0d145cfc4c0e2147dba2d1a72a5d489140754177e2b7050cdf103","","0-7a7d08ad5e69fee709b8d40e1c91cdef082a6bc043aad497b0cff3f6eeafb7c3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","8","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-ee7d24eed4646d5c19fc3cb16721830ae15eacae78002f83a12f9a6846e1df61","","0-5e8bc6750f1db8061ecdbdcc341864b4ff3862fb64ca3a9b00d905812d97f51d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","56000","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","0-c2bcfda6ec7ee1d0245275f71b8ab49fe2afa99063a3772c115b9e772f4d5127","","0-42e08ce5a7564f7484b59422424ac14b2aa71f13b432055aec9305dc3e57a5ce","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","13000","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","1-84aef7286ac6a1038886f818717583f9433e8457afb18fe416855a40101ef92c","","0-42e08ce5a7564f7484b59422424ac14b2aa71f13b432055aec9305dc3e57a5ce","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","8000","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","2-ae040324952d18c4f15fd65420c12f6ce5449c4de4b677b6ff69c76067befe43","","0-42e08ce5a7564f7484b59422424ac14b2aa71f13b432055aec9305dc3e57a5ce","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","23000","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","d308f95350d49179c88adcd2ce8fac41317a825d8d794e785058fbd0fe568e07","3-d1ea15f1d7b277c6b6e8450c24b0f79b59d49d80d448a2572ab1318e20eefd1c","","0-42e08ce5a7564f7484b59422424ac14b2aa71f13b432055aec9305dc3e57a5ce","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
