ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,ServiceAgencySuffix_val,@PARENTROWID,@PARENT
"Foreign Military Sales","","47","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","2-940642f7e5abb151107c90c80a30263d6f1305287b32e30877ec57bf83044d25","","0-0d101f58d2d64020b986404ae1395e6c6f37ce8b06257a7719ffb0dfd5e8ffc4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","43","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","0-d2fb7af48eadf76062cbede8e444e32d25720dffe3606465736e9e6a036b1adf","","1-254188ca86d1ce916087584d7e20e11700e32bb87db71649b6385870209db954","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","46","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","1-54dd443a8db1eca984969432ab149696abfc34c4533c8aefc6c87c92283ce9c0","","1-254188ca86d1ce916087584d7e20e11700e32bb87db71649b6385870209db954","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","62","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","0-582b32f75933d727dffcc8262f31e35c60e4c034186dc354ef123036efb0b96b","","2-2254dccd5706d22b2097d527b2c950d32884b868fad6b9ec032fb103a46d30f5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","1-4cb99c07370a5586b1f9f332d7115ebe33bf362d30d53289013edf41250733ca","","2-2254dccd5706d22b2097d527b2c950d32884b868fad6b9ec032fb103a46d30f5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","67","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","0-9bc497620a120a66e67042d29935c794215dfc1868b90ec87760a9692a9780c9","","3-2b0a0f79b3cd1a1608332ce328f94048dce5b68e221219f007995d515e718877","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","1-e9dd182aeff89d7fd52f47c347d56f69ccbd56f3f56005abb4b02d5706acfa3b","","3-2b0a0f79b3cd1a1608332ce328f94048dce5b68e221219f007995d515e718877","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","68","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","0-992064559281e0f45f017df44a8713bccfe315aee609fe7e1c61a527dd0a89ba","","4-2dc86b29e1070a8fdee36994494c6d6795f84e8532738a28ae5f3969a4b50ba3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","1-7f2bd39400188c2567e02dbfe1ecc66a65a9a94bdbae6149cc2e6464744cfd3a","","4-2dc86b29e1070a8fdee36994494c6d6795f84e8532738a28ae5f3969a4b50ba3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","69","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","0-57fc8c5cbe4007d4f7d972b8fa0189f15552a4bb6eac5ae3d3600ab9eed0ca48","","5-c0302ff2903d63a591d369e78cc0c42552383cbf8bb176a3d8d8027319126984","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","1-982db1ded1042bca9eafd64081df197fa916acbaab42a8c63d69dd172f7aed30","","5-c0302ff2903d63a591d369e78cc0c42552383cbf8bb176a3d8d8027319126984","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","57","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","0-66dd666f4903230923dd2966db12569322cb328c068686d657d56308978a7ff9","","6-95bb0ebbb6c18585c3dbfdcb232e545a7838a86941c7b6ea24890ce1045d68e3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","4f4737b327e599c50bd8b5e43131c73100785cb29979237a4bc48b2a91a01b39","1-c3d029d6c3c440aad903cd2b2bb7919c388c90d43c7f02259c658885907ec4ca","","6-95bb0ebbb6c18585c3dbfdcb232e545a7838a86941c7b6ea24890ce1045d68e3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","20","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","0-ae8614fbb45fac52d8cf4c8ee525429626340d5016a5e1db8ca2cf8be979b8da","","0-1bb544d9cad9b427133d2e5d70ea5b46248682d6d9c83001c4541091ee5485a3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","36","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","1-23c716c07d1fc890c4dff35a5f7d75c755a5f4ae9262eca44cfd431293ab7fe2","","0-1bb544d9cad9b427133d2e5d70ea5b46248682d6d9c83001c4541091ee5485a3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Foreign Military Sales","","47","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","2-3cb4c0e2d4e693f50cca0cabe6712999098f9d7ba5b291b07e096f916e417697","","0-1bb544d9cad9b427133d2e5d70ea5b46248682d6d9c83001c4541091ee5485a3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","43","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","0-7301e7f4c40738d42f1cc1fe767df5d04f8f005c2c20a162f251bacac45eb3bc","","1-87ca2a36721d149ec3afadf558e29598cee40dcdccd01236ea42381212641457","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","46","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","1-67038ef98089c78705eb4703ada98a2cb8c130630078a7250c42694a1f53cf3d","","1-87ca2a36721d149ec3afadf558e29598cee40dcdccd01236ea42381212641457","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","62","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","0-2d908728fb8741f36205c25de154996cd7b36aec71dd194b227a2ebe1df9b269","","2-91f428ab1d4344e2f5a10a4cd4c0c21a65015fef5f7a2540d09cf1f44ce1fa03","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","1-f11d7db31a6bde457e30573f863741a8c1b19b1566e6c94ec32b570d2c27ef02","","2-91f428ab1d4344e2f5a10a4cd4c0c21a65015fef5f7a2540d09cf1f44ce1fa03","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","67","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","0-5333dcc200962bb4c13671af5520116dde8a77ede496d391d214e45a1454aca2","","3-fc262d393481748580d81174fac710f737c90cb7a7811ebb29db8aa599a725d7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","1-76a763c6727b5c42af48413efefd3c76c79788194af5738f2188dd9345f4cade","","3-fc262d393481748580d81174fac710f737c90cb7a7811ebb29db8aa599a725d7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","68","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","0-175e62aecaed7b3508ce04a80b9161b5276bac88f5852756106b3d273657f7bd","","4-7a2492ef0125e5c44375427fb947940822acfd3a04ead57795408a799caadd19","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","1-56e7be20f3892fb24b692bad1894e9606480803c6dd9e27770e574d3c0f7e183","","4-7a2492ef0125e5c44375427fb947940822acfd3a04ead57795408a799caadd19","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","69","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","0-eae3d319f6f2246a905615992288f6c912eaf304ad11b4fca8b6b01f160147cc","","5-dcc1080431f995b1e2e726f415a79baa5e0fb30852e598a9ea35995ca5978a0b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","1-1c926dfdd300f0e7da6fb5bd268a4e6538d019e9e3d4fa8813f9cfe98adeb414","","5-dcc1080431f995b1e2e726f415a79baa5e0fb30852e598a9ea35995ca5978a0b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","57","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","0-5834bc8d7dbfd1a18706b87b5ec7cb0dec104e1524214f4f5848122ab10c8d74","","6-33d70d8f2c2be3e2fc465fe873f4cf7f3b74eab4e3ad8e2dacaa1b7d55df8af6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","63","0","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a753a19215d75ef90c3a194a6a572c3178c5490c79934920f930a86cad1726b1","1-95b42a3db0348c5314b04f867dcbc93b93961a576a57adc807e74c9dc12782e0","","6-33d70d8f2c2be3e2fc465fe873f4cf7f3b74eab4e3ad8e2dacaa1b7d55df8af6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","4589","0","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","df1174508e31db49beb81909a5fa56b00bc8afeaf03b853d4fdb48fd86725c49","0-14d06884a5be9e682f2a605a4887f32948eea0685a86d114f51159c75499d221","","0-775f31d595cda4d5ad1da5394b899a1c6a4e0bbb70a3ff7f6fbf6103cd979e95","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","550","0","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","df1174508e31db49beb81909a5fa56b00bc8afeaf03b853d4fdb48fd86725c49","1-49e77860c92ae0bf8bb94c1080f9fe95b4b0bf39e58035e62bbe65b46b377fee","","0-775f31d595cda4d5ad1da5394b899a1c6a4e0bbb70a3ff7f6fbf6103cd979e95","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","2648","0","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","df1174508e31db49beb81909a5fa56b00bc8afeaf03b853d4fdb48fd86725c49","0-25526a3ec7ce99395538991841269de67f32a7fb8cb3348e544f2030bb62be62","","1-d2370ee875626df6788b529f50c3b85f4717de4534cd7eae306abaffd998f51d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","783","0","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","df1174508e31db49beb81909a5fa56b00bc8afeaf03b853d4fdb48fd86725c49","1-774262b6e72333557e7e4e63e98a27d3dc8f64c14cf8794aad32d19e14787a1d","","1-d2370ee875626df6788b529f50c3b85f4717de4534cd7eae306abaffd998f51d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","475","0","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","df1174508e31db49beb81909a5fa56b00bc8afeaf03b853d4fdb48fd86725c49","0-970caffecc815dd0177cfa2fb4098881b6ede881fcd34832949aaa2932d2646c","","0-23cdf7ba9bb3e39d791b824f0c8d3e7279c80c7baa1a6e3e6231103ac5115be6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","475","0","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","df1174508e31db49beb81909a5fa56b00bc8afeaf03b853d4fdb48fd86725c49","0-4801f464f1200766f97e334affb6fdd796b5b4b3faf1507fbe2183ad7339eb9c","","1-9158f9da1aceefad78b54a61011639cb6034888ec897c263d3434cf1e0f6942a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","Prior Year contracts with undelivered assets have all deliveries occurring before Oct 2012 loaded in the month of first delivery.","24","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-b575d093474479cf4a7c6c158d891e37ea9d7a2018c962f3cca8bc2af29d521b","","0-f685521fd4cbb2f0bd14191ef4c28621b04e54c8030f49dc56532d08526ddb3b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","48","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-920ac227109d191162b3aa8341055b0693add9617a25dedb49d8c3973bc8af94","","1-a6053b5ae9b5ba2942248af9c28783ef897fa40ae3a82f200b6eef45ed2e47b0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","48","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-c294aa9d70220cab985a7573ea66017c1e292af96785da9d579b45c0c5587486","","2-dc58379f08ecea1d235c7a0ab21e3d2b6ecc335e7431fa4ca1291f0e2625938d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","36","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-314161399a6bf17c4a7e4e002ff5455278b61a4056a359c105301bcb2567bed2","","3-3c2ef811d71214b190f679a58955f5054eacad28579e2034bfdc446316192fff","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","20","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-d5a3ccfa2c5b3d18ada64545e49dd5ba99ce81f97b4120cbe14501a0a7e9c6c5","","4-7e18a8a22c46b7f8ce026a02ced3f0e32f417928bcd28cca605066dd530fbca1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","12","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-f6feece54ddd0f0eda6d703ad7031145fa3188270cd02d311d7c77f0aca968fb","","5-bd855f6239a35d82bd77bc3d95f46ea06721ece2aef4beedc183bce0a38c94c2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","22","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-a65194faaeb464604cf7575c0a1b2e87d9c102ec7e90561d771cd74f06185336","","6-830fe8a0b46a7ebf1452ab65ad3b2f60c1cf71c0c19dcefd9cb0223ae1221733","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
