ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,ServiceAgencySuffix_val,ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule,@PARENTROWID,@PARENT
"Chemical and Biological Defense Program","","21551","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-38485126c7947fb77023946796c622fbb5d18779ed54380078c9036024cc791f","","2-4a755ed5427378770a719f0535cca33811e2a5ee7950742bf57fb1cd392caf42","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","10","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-bd468b93bd41803a0b0675b9a36cf48f0977cf7363f84efb0b8f167c0c5ca221","","0-96ae6dcce005feb6f8da344e59aa542369770b8c365a33d88ab57f9864c0ae2d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","10","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-5a79a8a724dadc00ef5cba1ca20f9abe356192753c11423f5320915330237a84","","1-8208752216faa15fda9472def2a85e1b14a5bbe10c3242adddb8003eee0c16bc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","18","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-3099162d83089ddfe8e5a695ccf109f1c5a9963f1446664bdae2f53178a70d1f","","0-ec580937ee2992c984b189265dffe22497fef23bf46e0d7542cb31c31e15bf92","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","17","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-2e63565b3a9d201d5c031ba2317e07758e037697e2babd945a2e9feeebe8f023","","1-95c9ef5497861d1ffd2baacf14c7a2d4fec2a6072e7be0db2bbab8af09f2b7b3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","13","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-f06a2d1c6cc0989fac444845f113c0f2cb85001ca513b027e7cf83c5707d94e5","","0-5d7ba1c9c7efd2f1258865e60bb189bde82667b20f63354aa9c1bfd9e028ac89","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","10","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-392ad30ac180fd6c93d68de60b8d0e4c5dc3e9ec196298dbc25216fded44b886","","1-ed37c37b9150565a1ad6de3e7681a681514915d0e28aa601053054a0dc36e06a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","22","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-e95bf30eef43b6dfac4fdb56f1ebee2e69cfc00a0626068dc176df0a7bf67dce","","0-13df519fc9616cbd42eb371557e1efd0b6e719fb70583cad8c56455585925a1d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","35","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-81e16ec39408eae56e798bc0da13c6816888ab8122246a043ba93c7adbdc5b5e","","0-9fa71617b1050e8142d51d29fbf4e9e91954764a17c417d01cd71d78bda2834b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","6","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-4ddd5839488b4a579f798d005d2b278b2771512bd8119efe08b552109ce2531d","","0-25bd3c5e264014c8cc03af18c3197461987158fc134917210a24e9a60103ef62","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","8","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-3abc16ce2a8f5b0deae1877cba41edf230dff4a26a4f1b1a3cd81c2bf9265073","","1-3c5dc0f7e910f64c3d57675f6fa9770064d511fff5a02ad60f449d526f65755d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Chemical and Biological Defense Program","","100000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2017.xml","d977fd8b6efd538276c790b02e3c3cee080fc0cff92fa7f25f69032143ad5870","0-98d15a9bf8d302ae699d28b17b3a3af09967724a3eef7b4b12db477e6b3877b7","","0-1df6c978f8eb2d77974df8fea4f4a69003eb39d63bd7cee28d559b4cf91c2df2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","26.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-94363593c4446af0d4f27c740389f1d7397d61c65cafa53a293345860bf6791a","","","0-6e4deff09f24f53c32ccdb14e9d8a15a8f7de7050a2dfeed0821c06774ca6bbe","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","22.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-6841ee834f0ea74f1e1ac1f0fc21a7f19382ce247758ec54cee4032a73735408","","","0-36e2bd6e4a121854559b35b54f11de0c425b1f8c2aff1b2b50067f16e57c1c47","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","46.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-9b4bb552a067ed59d90e1f40928a89acc483e99afa9ec69cc79fc0d7b67f7449","","","0-f38456130a5eb2dff077a6ab2be29e0d49a91bb7a23df843eb9490ac8ed79841","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","34.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-357b0b1b726fe09a0dfd553cee6fd8aec04ed86c1ace2a4d2193fc83fdfd69f0","","","0-d4d3d9cf1858ac08c3ca889cc4c0501b4f65cd63fe803004d2094f5f3705d284","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","27.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-472e8d9d06669239430059734b5e77f186bad9f2a1eaf9c0ee672e02f263fcd0","","","0-66724e2d9fa24b408893dd31bca46ba77db866ab96b4b1ebcb815b56bf1786b2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","38.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-e1bd5ce396f2fc42d6268d5e6beaf34daa2dd9401f78a768e7c60432bb4b232f","","","0-30ef553908a208c980704744d9b4e0249a46226aa35a3e807120b439abcb674e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","34.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-b50719ce0de82f5261a73022edee8441ebb2b22e72aa924374d83af72f2b097b","","","0-e0f99a45f4dc6ef92398adfe5412618c867115a781857676b803745da8050828","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","24.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-76c8c15850e82dcef43deed1bcdaaa9164bf87ffa6277dc760a0ba6ec3a1d0a1","","","0-838aed0ebca12da4304966a668512637b730c9a3f11fc6d8dae15cab488b5b62","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","6.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-497279733860744c516e20fc7e8dfb345f6c600d25f347fed7b47691e258eb58","","","0-b43e8c0bc9421ae3fa9437e17cc1413a63e79436467fec2d2cd335801d22229b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","6.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-fe8bbf3944776b7f0d04edc8c82eb9bf0b71ed555becb0867d00db94a39bd31c","","","0-792a9cfd04063268f53127a7cf19c5b5401d89cbe4aaeeab7cff8dab48ba4701","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","6.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-e8782e9c6489decbc42df1c2c5b3c538ff4e5c949b7e8bc7c85bc79b8add2b9c","","","0-32b002d72008b24d1a11fc0e2b3427c6288ef486f49dc541eefe5504f84d72a0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","6.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-c14ca683979609eb2814d6a165edd2568d90c21b7e9837807d3a12320f9489c1","","","0-360f70a9f178d616436c39aae85e4476ad3c1f188b5df8e41c24f07cb54bfa72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","12.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-6059aa32db488f18326ed0c65e17791b7a07e1407a2d3ae95b34f96a5d4aa1f7","","","0-6511498c43dfe55a055a6df4181c56e2aad249091822adcc1ab2db3e4eb25185","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","4.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-8f1a96775c7613432f411d9e8ba376c7e361c481042aab323257cded71b6a9a8","","","0-913882682db34b8707c47dbbed3ce7679adef98bdd02660f3aa7a19a5ddfe6cb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","2.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-07315660086ed6907c1fbff2b87055d355bcdb88372e751d3bbd8e00e10d76af","","","0-8e0d3b9eefcc5eb05da0c6e6878cc2f48182f9c3b7311da608b216485b902566","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","2.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","e5f6474d55c4b685ff901d2f8d347ebf248a6278da4df7020617a47dd2f652a8","0-fbdb2ce70bfba06c0628271ba4594c66c3b29d0ad6dcbd6c3d7399244851eab9","","","0-fbebbd14efbc40be5084f17ad41f3d51f30ecf566c872bf5309201f6243c714f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","1.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-601fbce5eaeef3dd47cc6c26445a059b7778c5198b1884667604147f23537838","","","0-c93e961128970a7307dabcd217cc7e64248130a4a12f02e5b28ca085ed2193a4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","2.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-5ef7291ec043f12688462a6b11056c814729aace94ad903ee355a581be8625e8","","","1-b0d802c77a71cea2c6ba3fa26eeca497f90fa3fcf7327f2103587808479f42bc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","1.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-1265980836c44b2e86bc7f618a49dd3bb11261313d3b841d06bab3b8d12f3cb1","","","2-3b73f8d129da399dd54f51654fd61283fa1000420e78b3d2dcb3ab7079bc69ad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","1.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-dfb71c920b985057b83905257f9bf595e0a2bdecda844ced1d8adb5095af085f","","","3-ec5f0f14eeca5180862d1976a6630677dd4ac5373056d15a4c0a9e8e6fce1223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","4.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-afb25f4bce3e8c0629da1b1355597d0c395d5e85a4983238c19e98ccd1a68d3e","","","0-2dd816e35181a44c4fdde381e5dbab18ef602a61b2deb672be047d108fac4366","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","1.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-fb7ea0d9c248ed16a33b2ad750ebfec50b637b636886b969d1c3d9d140643988","","","1-c316f3ebe82e133762317fb4fc99295e329404521dacd9249be1933f40e2000a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","1.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-57fdcd6deb31d259facacf151b14be884a7f4f70c7c0e8b8a781af71abb4d1c3","","","2-39159dbcc4cf709f29e778e8615a2bed12efae21e3816341f63adfb0496ac31e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","3.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-28b976e84344d1af7d5a6317815648b9041cf03d631a66904f40b2288c29976c","","","3-3f18588d5f8add57025cb31c85ec76a51a39d28f88bf2def1a567502ade039ea","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","2.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-62b71f4d920e133599438cee5a25f0d5f3e13df6c462c5b4d42a2fa6eaeab761","","","4-c099a7472565b0c23fc0d581fa55e4cc99f71aaf33411941e70dda3249091ae8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Missile Defense Agency","","1.000","","","2017-BASE_PROCUREMENT-2017-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2017.xml","6803bc8357f1a6239595b17a0b026694061095df7284af1a7b9f7e189f457ff3","0-acf1835a0f94c0e77ea1e9b4371947b73c4fcd8007ebd167876c54d485c6ecf2","","","5-65c099a70c7729e4bab2889b2ab462d15d728277c91484acd306977cce84bf01","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
