Recurring_CategorySubtotal_TotalCost_PriorYear_val,Recurring_CategorySubtotal_TotalCost_CurrentYear_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOne_val,Recurring_CategorySubtotal_TotalCost_AllPriorYears_val,Recurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,Recurring_CategorySubtotal_TotalCost_BudgetYearThree_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFour_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFive_val,Recurring_CategorySubtotal_TotalCost_ToComplete_val,Recurring_CategorySubtotal_TotalCost_Total_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,Recurring_CategorySubtotal_TotalCost_Continuing_val,@SOURCE_FILENAME,@RECORDID,@ROWID,NonRecurring_CostElementList_CostElement,NonRecurring_CategorySubtotal_TotalCost_AllPriorYears_val,NonRecurring_CategorySubtotal_TotalCost_ToComplete_val,NonRecurring_CategorySubtotal_TotalCost_Total_val,NonRecurring_CategorySubtotal_TotalCost_PriorYear_val,NonRecurring_CategorySubtotal_TotalCost_CurrentYear_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOne_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearThree_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFour_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFive_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,NonRecurring_CategorySubtotal_TotalCost_Continuing_val,Name_val,CategorySubtotal_TotalCost_PriorYear_val,CategorySubtotal_TotalCost_CurrentYear_val,CategorySubtotal_TotalCost_BudgetYearOneBase_val,CategorySubtotal_TotalCost_BudgetYearOne_val,CategorySubtotal_TotalCost_AllPriorYears_val,CategorySubtotal_TotalCost_BudgetYearTwo_val,CategorySubtotal_TotalCost_BudgetYearThree_val,CategorySubtotal_TotalCost_BudgetYearFour_val,CategorySubtotal_TotalCost_BudgetYearFive_val,CategorySubtotal_TotalCost_ToComplete_val,CategorySubtotal_TotalCost_Total_val,CategorySubtotal_TotalCost_BudgetYearOneOCO_val,CategorySubtotal_TotalCost_Continuing_val,@PARENTROWID,@PARENT
"","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.xml","af27e92df0276473587144c081a3c9d806645fc0b49b40bd1a1d21aa3079c76f","0-39c76596295830510c48b7d49d27b0a950d81666ec2d8b080ce4cb03d67ff357","0.479","","","0.748","0","0","0","","","","","","","","0.748","0","0","0","0.479","","","","","","","","","6-b714af4fd5d4b35ccb804df738d19ee6bf6e6f7461fa32198adab02500d7791e","root.record.ItemExhibitList.P5Item"
"0","2.2","4.519","4.519","0","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.xml","af27e92df0276473587144c081a3c9d806645fc0b49b40bd1a1d21aa3079c76f","0-27e8d6bbfbe7f1e0a59fa58ac013f63e40ec892fe531a20bd8feaa7be458e7ad","","","","","","","","","","","","","","","","0","2.2","4.519","4.519","0","","","","","","","","","7-6b6caf929034972df024bb00ab634e0552a8a8110625c96209049a44e7a2f22a","root.record.ItemExhibitList.P5Item"
"0","0","4.65","4.65","0","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.xml","af27e92df0276473587144c081a3c9d806645fc0b49b40bd1a1d21aa3079c76f","0-d2b62e5adc952c23ec987f036aa5b48416393a42cf1734bed9f5c1a429403f7e","","","","","","","","","","","","","","","","0","0","4.65","4.65","0","","","","","","","","","9-aef2a258c52301cad60dd3a68970175465c50f02977b0ac075fd3a053d5a7786","root.record.ItemExhibitList.P5Item"
"13.969","30.588","23.071","23.071","66.677","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","cb724143f0abfe0efbf3f257ad309a0bc339897deef3bfb964f1b0df68fc13d4","0-695921f15efb98182ae25b09df707c4a59d111800aad08d20f498ad6c36d2153","","","","","","","","","","","","","","","Information Systems Security Program","13.969","30.588","23.071","23.071","66.677","","","","","","","","","0-60f823ee2c197118191ea01cfcce4e919c62dd0eba49377230c95b5492964bec","root.record.ItemExhibitList.P5Item"
"7.47","17.874","20.763","20.763","245.804","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","3c756e26b2a0100ed4fac96124954c774eda31a209c00c9281d02f96a87c84db","0-497ee65f6143bb2765894d913fcb2f51df07a2fde197d787b4735d2d7a503469","","","","","","","","","","","","","","","Teleport","7.47","17.874","20.763","20.763","245.804","","","","","","","","","0-c5cb0bc9f4bfefbdd660f9ff836b42aa55ba948aff60b3ade46e0ca02c611f51","root.record.ItemExhibitList.P5Item"
"1.348","11.135","1.378","1.378","10.256","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","3c756e26b2a0100ed4fac96124954c774eda31a209c00c9281d02f96a87c84db","0-2432a5290e99004474da66974cc4f25675980219036a81a0abad9d785d506643","17.644","","","1.94","","","1.979","","","","","1.979","","Standardized Tactical Entry Point (STEP) Baseline","3.288","11.135","1.378","3.357","27.9","","","","","","","1.979","","1-2c3fffc38d8d159d8bfd2ca7250f5d256a5599717edbe1bf88075aaa65c748a9","root.record.ItemExhibitList.P5Item"
"18.247","4.144","0","0","39.259","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","3c756e26b2a0100ed4fac96124954c774eda31a209c00c9281d02f96a87c84db","0-0ecaae383233c6cb33c6b110c0147d44f77ca0668cbf4d6cba95cff73e8cdd49","","","","","","","","","","","","","","","High Speed Service Terminals","18.247","4.144","0","0","39.259","","","","","","","","","2-688ebe80b261a12404373d3357e83f812e64262838f52f4dcb42532418d44ca7","root.record.ItemExhibitList.P5Item"
"10.69","19.697","22.626","22.626","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","3c756e26b2a0100ed4fac96124954c774eda31a209c00c9281d02f96a87c84db","0-52c0ef1a7e1bca4cba0971921e941d3a75a3021bedb65e1e6d81b672963f2280","","","","","","","","","","","","","","","","10.69","19.697","22.626","22.626","0","","","","","","","","","4-5ee064e556c6aaa0aa8d89fcc0ab3ea4f525237bfe222933d6d8c3d98acd1e27","root.record.ItemExhibitList.P5Item"
"","","95.977","95.977","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","2aba1962b4cb1e864353ef939063c21a367c6f82c8e11e2473b49ac42503d201","0-ca23c98b95f506230650048b1c7611f148a073e3548504287ab3200e011108ac","","","","","","","","","","","","","","","Joint Service Provider","","","95.977","95.977","","","","","","","","","","0-4974c40f13a48229e4c740efb0d0b67aa34017afcdd4cd5e5a6a373dcb87580e","root.record.ItemExhibitList.P5Item"
"7.792","6.325","7.15","7.15","46.798","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","74fbd88062e94fafe3b2a2f641200d29fa65a16858067f91a872874813013009","0-a9987467225168fef9113fba5771645342cc113092f3d7edde1efd56a8538dbb","","","","","","","","","","","","","","","","7.792","6.325","7.15","7.15","46.798","","","","","","","","","0-9d068edb8673c6be9dac479ecd5aaa73e964bcc093593f14137b8c15f8226db8","root.record.ItemExhibitList.P5Item"
"64.237","71.864","114.957","114.957","353.095","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","74fbd88062e94fafe3b2a2f641200d29fa65a16858067f91a872874813013009","0-d7ce120d2db18725ea2d35697d7dbbc20cd13d2ea975740ae789e82794be0196","","","","","","","","","","","","","","","","64.19","71.857","114.957","114.957","352.889","","","","","","","","","1-2450f30285789f451ac1ccf90cf54aee737efb7d50ac3aa4407bfb3779662016","root.record.ItemExhibitList.P5Item"
"1.496","1.084","1.307","1.307","7.523","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","74fbd88062e94fafe3b2a2f641200d29fa65a16858067f91a872874813013009","0-f02e0277c1d85fe699e6358c1de81f7514f8d65ea5263ae7359ca4aa6cc88a26","","","","","","","","","","","","","","","EPC/SECN - Hardware","1.496","1.084","1.307","1.307","7.523","","","","","","","","","2-753533baeb8d603116bf1d05179da6e6e35eabdf7a12546e6d48773175933557","root.record.ItemExhibitList.P5Item"
"0.4","0.394","0.909","0.909","8.012","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","74fbd88062e94fafe3b2a2f641200d29fa65a16858067f91a872874813013009","0-3f3190da10d4a16cfde4446ac012a3e7dfa25b13cc03e42a08fd5e8be4b1f5a1","","","","","","","","","","","","","","","PNVC","0.4","0.394","0.909","0.909","8.012","","","","","","","","","3-18856c0e1d2e8c8c333b3bbd377953beb481588ca02fb6b32327be644d5553db","root.record.ItemExhibitList.P5Item"
"","","","","11.899","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","74fbd88062e94fafe3b2a2f641200d29fa65a16858067f91a872874813013009","0-5b6097d57e2d164ad42724b93b0bf0a827402dd2598ba3c7c874d1e4e9ea9d4d","","","","","","","","","","","","","","","Hardware Cost","","","","","11.899","","","","","","","","","4-0f45cc20f2249fecb941d36c42a1f94bb0e86c266549108cb6f61d74aed52358","root.record.ItemExhibitList.P5Item"
"","","1.67","1.67","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","74fbd88062e94fafe3b2a2f641200d29fa65a16858067f91a872874813013009","0-1cc2b6534fc14640c47dad0dd60fd42eb23eed5f5b2d44cf8b9c3179038640e3","2","","","44.568","6.717","","","","","","","","","ISR","44.568","6.717","1.67","1.67","2","","","","","","","","","5-6d3c4105de6c36ef2ff4283de0d22fbec2bee2505a860b96f683e7c6d403d0f8","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","74fbd88062e94fafe3b2a2f641200d29fa65a16858067f91a872874813013009","0-3664eb89989a1076f364805b9ef9458e0dea03f5757d3491fd4b5ec9206e3ae7","","","","57.7","","","","","","","","","","","57.7","","","","","","","","","","","","","6-b6f2c95cb67a24b52d817caf137bee6bcfbc285e6b90cb0f119e0a66da2f651e","root.record.ItemExhibitList.P5Item"
"62.942","36.846","45.243","45.243","68.7","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","b8c19ee8876d8444acded4609a59f1ffc11b51622a5eda018b300548fed882ce","0-ed06ef0e91f076733572757446c15526a6eef5eba3c5a111d7cb5028fb2a1b99","","","","","","","","","","","","","","","Hardware, Install, Sparing, PMSI","62.942","36.846","45.243","45.243","68.7","","","","","","","","","0-9268322c5b74c25299507e370d59c606a9850f1c06d0944f6ab58d181e1852b8","root.record.ItemExhibitList.P5Item"
"","150.221","188.483","188.483","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","bba2bf7734a9688676094cd9d228cd44eb23b7e4f62836554ac650cd02dbe871","0-e4dfec3249c8d4e672b46c612d8aa9744f5623d67ad387dcac9f4bc93af86cf4","","","","","","","","","","","","","","","","","150.221","188.483","188.483","","","","","","","","","","0-59b8a1a23f805820e7a0d25d74fd191254a3157a118fae5cd1464be919530a72","root.record.ItemExhibitList.P5Item"
"13.969","30.588","23.071","23.071","66.677","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","14438a636cc9725589e089ff75f7eed9c738b4857befdcdfff859a4fc633801d","0-bd1db5f1b6327e2447c415f14ccb771342125ccd6e7c8a6f5c46457cb77e737b","","","","","","","","","","","","","","","Information Systems Security Program","13.969","30.588","23.071","23.071","66.677","","","","","","","","","0-d32781d0c0b55fcc9e6051835042df0b4ab70025908051add1ab064bc8d8d640","root.record.ItemExhibitList.P5Item"
"7.47","17.874","20.763","20.763","245.804","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","75b537856d8654c9a397db60e3fcdc77a99a0641422667e6456b28d256774e8f","0-a177d5bd9438dd92b1536021e909acc9248574dc73a043a83c748d5110c3fd24","","","","","","","","","","","","","","","Teleport","7.47","17.874","20.763","20.763","245.804","","","","","","","","","0-ef9941eedecc9620189206116efd78263ffec3b8a3b66ca1eb874f9fe5b38a04","root.record.ItemExhibitList.P5Item"
"1.348","11.135","1.378","1.378","10.256","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","75b537856d8654c9a397db60e3fcdc77a99a0641422667e6456b28d256774e8f","0-d89fddf621d0bdf9dd33fba3c0ab12e85c86aa90a93320a5e0607d220779af82","17.644","","","1.94","","","1.979","","","","","1.979","","Standardized Tactical Entry Point (STEP) Baseline","3.288","11.135","1.378","3.357","27.9","","","","","","","1.979","","1-b1b2965d96b10efc9004a5ae6712635f3350dc2542a99d682ce67a818f80fe58","root.record.ItemExhibitList.P5Item"
"18.247","4.144","0","0","39.259","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","75b537856d8654c9a397db60e3fcdc77a99a0641422667e6456b28d256774e8f","0-fb47f4e147168df3f173c31e7275dbedd373598c1b32553e91e1692bfd373257","","","","","","","","","","","","","","","High Speed Service Terminals","18.247","4.144","0","0","39.259","","","","","","","","","2-f11b7c0aa06d5537adf9f7866770ea4c9e67c2336c4fa254811f62bff4500b73","root.record.ItemExhibitList.P5Item"
"10.69","19.697","22.626","22.626","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","75b537856d8654c9a397db60e3fcdc77a99a0641422667e6456b28d256774e8f","0-ba3325e68148fa2714e2afe6fdea7a07489d1de2c8d1168c75408fe564cb4850","","","","","","","","","","","","","","","","10.69","19.697","22.626","22.626","0","","","","","","","","","4-18da3f7aa630525804a4e6b01b6d9cea8075aa2038c816060e1cc3a399191dd6","root.record.ItemExhibitList.P5Item"
"","","95.977","95.977","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","1ff22ba33938fd2d5a82da54e28e981588485e425458022ea70223649689dc3b","0-9564c8ddf62112d23234076c46d217ec05056e0a4345bd8e6474fcf28eae79c9","","","","","","","","","","","","","","","Joint Service Provider","","","95.977","95.977","","","","","","","","","","0-8b4ce48c5c351915a88b7a87152e8515de224c975ace8accdc29d961de867299","root.record.ItemExhibitList.P5Item"
"7.792","6.325","7.15","7.15","46.798","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","4ff2116b0755a8b49a77000707e1b818b753a14c33d83734d9a6c7c985375a75","0-5f08c13da44d77a6fd1762a12ead66e686f36bc860f2e35932ec73129c9100d4","","","","","","","","","","","","","","","","7.792","6.325","7.15","7.15","46.798","","","","","","","","","0-2212f13b313fd0e0cb59e61ca04a40462aaf430c59e3a436e6f2b24734fe9d5e","root.record.ItemExhibitList.P5Item"
"64.237","71.864","114.957","114.957","353.095","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","4ff2116b0755a8b49a77000707e1b818b753a14c33d83734d9a6c7c985375a75","0-d7746b1b9bfe0130648aec419015acd92856f4f2968392d5b672feb1ba50b23e","","","","","","","","","","","","","","","","64.19","71.857","114.957","114.957","352.889","","","","","","","","","1-ae89c46d99bbe57510296ec6ae65e2eddf09ae399f9aeb7c7c0178cd48ea9ce0","root.record.ItemExhibitList.P5Item"
"1.496","1.084","1.307","1.307","7.523","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","4ff2116b0755a8b49a77000707e1b818b753a14c33d83734d9a6c7c985375a75","0-739c8d6dcd4e5b8992baa8c266f0a7e105c3ba934048cd6579be8d3e19ecf43a","","","","","","","","","","","","","","","EPC/SECN - Hardware","1.496","1.084","1.307","1.307","7.523","","","","","","","","","2-cba56462f0bcc55465f24b742b51d04b52f5f561336a09a6bbc0f1eb0ed81ba5","root.record.ItemExhibitList.P5Item"
"0.4","0.394","0.909","0.909","8.012","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","4ff2116b0755a8b49a77000707e1b818b753a14c33d83734d9a6c7c985375a75","0-d70214a49c4572321765c2ec9745c96c5a0b67c419de0cef73bde5d1fab6ff73","","","","","","","","","","","","","","","PNVC","0.4","0.394","0.909","0.909","8.012","","","","","","","","","3-6d6301184d830ddef00834c96026e1dfa73d3a1b0e9903b0af9e377b310dac12","root.record.ItemExhibitList.P5Item"
"","","","","11.899","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","4ff2116b0755a8b49a77000707e1b818b753a14c33d83734d9a6c7c985375a75","0-33c0cafad9a0787b018ffe73c15a928defb01be783833adef54258a77e42bf1c","","","","","","","","","","","","","","","Hardware Cost","","","","","11.899","","","","","","","","","4-cb9fda2281ef7d79c3e353fcd308f1b7b687a1380c9aba3b0975fe7f7c0e71c0","root.record.ItemExhibitList.P5Item"
"","","1.67","1.67","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","4ff2116b0755a8b49a77000707e1b818b753a14c33d83734d9a6c7c985375a75","0-477ce347cf0e66ff346c9d2447e1e32755f771c963d8175f60c2bda8b61de282","2","","","44.568","6.717","","","","","","","","","ISR","44.568","6.717","1.67","1.67","2","","","","","","","","","5-60b463e6e1f64313c1a7ccb78e83c433575da537e35843e623193ce5a72896bd","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","4ff2116b0755a8b49a77000707e1b818b753a14c33d83734d9a6c7c985375a75","0-2a1d169a6b31bbf004fbc8ddd165387d28357d88ae865b2bcec4420ab1dde96b","","","","57.7","","","","","","","","","","","57.7","","","","","","","","","","","","","6-1d44b7f58d37373f6af1951db77e837a1d507a15af41b5507549ab024e0ce25c","root.record.ItemExhibitList.P5Item"
"62.942","36.846","45.243","45.243","68.7","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","7cdcf7e44783342eb757a9e235b0196238ae07e0d302f824f0d765fd70db40ed","0-c52e2ced079ebc53e698ab6d920e4874fca69d8f5d74a60524d21c9cef58d251","","","","","","","","","","","","","","","Hardware, Install, Sparing, PMSI","62.942","36.846","45.243","45.243","68.7","","","","","","","","","0-3cbeb5fcc4af195e11cb8bef4ebcc092718b86504af086bb8a73fae530a50586","root.record.ItemExhibitList.P5Item"
"","150.221","188.483","188.483","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2018.xml","1e51b591e6b1c3cb1aa15cbdd64f3fdcdc3dd11d14a0e4e6d8920c9cc91204b5","0-4984760a3e5d3b644a344a56f57b52e68b271e6fea5c7ded426708ee48b406bf","","","","","","","","","","","","","","","","","150.221","188.483","188.483","","","","","","","","","","0-c739e07cbdfaefd425952accfff8d388066747a322d31fd81ba41b4fe714b265","root.record.ItemExhibitList.P5Item"
"13.969","30.588","23.071","23.071","66.677","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.xml","21b8480e01085eaff9c78015995e037f416940198c16ef2f140e927f637ec6b0","0-84e7630f2e7efb56710d51a6e77cfc99900937a55cb06f97ec162576607a45aa","","","","","","","","","","","","","","","Information Systems Security Program","13.969","30.588","23.071","23.071","66.677","","","","","","","","","0-8c735434e16ddf548f6b1827666d1e09672f39249afa9c6a6e6b56e25cbdafdd","root.record.ItemExhibitList.P5Item"
"7.47","17.874","20.763","20.763","245.804","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.xml","c16d7c454eb9a9bb973954cf9acffef41a845951f279594b1e1c335f76f70e4e","0-8cbc4a5b4fe5c776314c86d30d1ad86b0fe3159b5b35b5a2052cf2578dda2699","","","","","","","","","","","","","","","Teleport","7.47","17.874","20.763","20.763","245.804","","","","","","","","","0-afff121314e1b542c8018904d2014821ba87a8c2aedf50e7e27a40706c03eb2a","root.record.ItemExhibitList.P5Item"
"1.348","11.135","1.378","1.378","10.256","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.xml","c16d7c454eb9a9bb973954cf9acffef41a845951f279594b1e1c335f76f70e4e","0-7a6b8b560a761776414d7b3834bf3a1bde529ab9cb5b9ecfa9c0a9a1a0f1aee1","17.644","","","1.94","","","1.979","","","","","1.979","","Standardized Tactical Entry Point (STEP) Baseline","3.288","11.135","1.378","3.357","27.9","","","","","","","1.979","","1-064f0e40f6eca8889207d8a1b6eecf9c4ab36a307e79f8192a8d4a8e977becb6","root.record.ItemExhibitList.P5Item"
"18.247","4.144","0","0","39.259","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2018.xml","c16d7c454eb9a9bb973954cf9acffef41a845951f279594b1e1c335f76f70e4e","0-ef67cbd3c0acded8d3831289bc6b17d5f7d86af5bb12e951f8af2018c33f5f7f","","","","","","","","","","","","","","","High Speed Service Terminals","18.247","4.144","0","0","39.259","","","","","","","","","2-877edc44cce4d10c860537fac6fb667547552dc2ff90daa93a55909b5bd55b2b","root.record.ItemExhibitList.P5Item"
